Date,Midnight population,24-hour population,Midnight population count,24-hour population count
2008-10-01,-1.0,-1.0,149,156
2008-10-02,-1.0,-1.0,149,162
2008-10-03,-1.0,-1.0,141,157
2008-10-04,-1.0,-1.0,139,141
2008-10-05,-1.0,-1.0,139,139
2008-10-06,-1.0,-1.0,137,144
2008-10-07,-1.0,-1.0,136,148
2008-10-08,-1.0,-1.0,149,160
2008-10-09,-1.0,-1.0,141,152
2008-10-10,-1.0,-1.0,144,147
2008-10-11,-1.0,-1.0,143,144
2008-10-12,-1.0,-1.0,143,143
2008-10-13,-1.0,-1.0,143,143
2008-10-14,-1.0,-1.0,141,146
2008-10-15,-1.0,-1.0,138,143
2008-10-16,-1.0,-1.0,138,144
2008-10-17,-1.0,-1.0,141,147
2008-10-18,-1.0,-1.0,139,141
2008-10-19,-1.0,-1.0,139,139
2008-10-20,-1.0,-1.0,149,159
2008-10-21,-1.0,-1.0,147,153
2008-10-22,-1.0,-1.0,146,150
2008-10-23,-1.0,-1.0,138,160
2008-10-24,-1.0,-1.0,133,144
2008-10-25,-1.0,-1.0,138,140
2008-10-26,-1.0,-1.0,141,141
2008-10-27,-1.0,-1.0,130,144
2008-10-28,-1.0,-1.0,129,134
2008-10-29,-1.0,-1.0,122,132
2008-10-30,140.0,146.0,137,141
2008-10-31,140.0,146.0,135,140
2008-11-01,139.0,145.0,135,135
2008-11-02,139.0,144.0,135,135
2008-11-03,139.0,144.0,135,141
2008-11-04,139.0,144.0,142,142
2008-11-05,139.0,144.0,133,147
2008-11-06,139.0,145.0,140,150
2008-11-07,138.0,144.0,133,141
2008-11-08,138.0,143.0,133,133
2008-11-09,138.0,143.0,136,136
2008-11-10,137.0,143.0,134,138
2008-11-11,138.0,143.0,145,145
2008-11-12,138.0,143.0,143,163
2008-11-13,138.0,144.0,143,152
2008-11-14,138.0,144.0,137,147
2008-11-15,137.0,144.0,136,137
2008-11-16,137.0,143.0,136,136
2008-11-17,137.0,143.0,133,137
2008-11-18,137.0,143.0,133,141
2008-11-19,137.0,143.0,141,150
2008-11-20,137.0,144.0,154,174
2008-11-21,137.0,144.0,148,161
2008-11-22,137.0,144.0,147,148
2008-11-23,138.0,144.0,147,147
2008-11-24,138.0,144.0,152,157
2008-11-25,139.0,145.0,153,156
2008-11-26,139.0,145.0,153,157
2008-11-27,140.0,146.0,152,153
2008-11-28,141.0,146.0,151,154
2008-11-29,141.0,147.0,149,151
2008-11-30,142.0,147.0,149,149
2008-12-01,143.0,148.0,156,158
2008-12-02,143.0,149.0,150,159
2008-12-03,144.0,149.0,150,153
2008-12-04,144.0,150.0,154,160
2008-12-05,144.0,150.0,147,160
2008-12-06,145.0,150.0,146,147
2008-12-07,145.0,150.0,146,146
2008-12-08,145.0,151.0,132,150
2008-12-09,146.0,151.0,153,158
2008-12-10,146.0,152.0,147,162
2008-12-11,146.0,153.0,145,159
2008-12-12,146.0,152.0,136,148
2008-12-13,145.0,152.0,131,136
2008-12-14,145.0,151.0,131,131
2008-12-15,145.0,151.0,138,141
2008-12-16,145.0,152.0,126,145
2008-12-17,145.0,152.0,147,158
2008-12-18,146.0,153.0,142,152
2008-12-19,146.0,153.0,151,159
2008-12-20,146.0,152.0,151,151
2008-12-21,146.0,152.0,151,151
2008-12-22,146.0,152.0,144,157
2008-12-23,146.0,152.0,139,147
2008-12-24,145.0,152.0,136,140
2008-12-25,145.0,151.0,136,136
2008-12-26,144.0,150.0,136,136
2008-12-27,144.0,150.0,135,136
2008-12-28,143.0,149.0,134,135
2008-12-29,142.0,148.0,131,134
2008-12-30,142.0,148.0,130,132
2008-12-31,141.0,147.0,134,135
2009-01-01,140.0,146.0,134,134
2009-01-02,140.0,146.0,146,149
2009-01-03,140.0,146.0,147,147
2009-01-04,140.0,145.0,147,147
2009-01-05,140.0,145.0,147,152
2009-01-06,140.0,146.0,147,151
2009-01-07,141.0,146.0,155,164
2009-01-08,141.0,146.0,149,166
2009-01-09,140.0,146.0,128,152
2009-01-10,140.0,145.0,127,128
2009-01-11,139.0,144.0,128,129
2009-01-12,139.0,144.0,123,132
2009-01-13,138.0,144.0,107,126
2009-01-14,137.0,143.0,111,117
2009-01-15,136.0,142.0,89,111
2009-01-16,134.0,140.0,74,89
2009-01-17,131.0,137.0,74,74
2009-01-18,129.0,134.0,74,74
2009-01-19,126.0,132.0,74,74
2009-01-20,123.0,129.0,68,78
2009-01-21,120.0,126.0,47,68
2009-01-22,117.0,123.0,36,47
2009-01-23,113.0,120.0,31,36
2009-01-24,110.0,116.0,27,31
2009-01-25,106.0,112.0,27,27
2009-01-26,102.0,109.0,27,27
2009-01-27,99.0,105.0,25,28
2009-01-28,95.0,102.0,24,27
2009-01-29,92.0,98.0,24,31
2009-01-30,88.0,95.0,21,30
2009-01-31,84.0,91.0,17,21
2009-02-01,80.0,87.0,15,17
2009-02-02,75.0,82.0,15,15
2009-02-03,71.0,78.0,14,16
2009-02-04,66.0,73.0,7,14
2009-02-05,61.0,69.0,6,7
2009-02-06,56.0,63.0,3,6
2009-02-07,51.0,58.0,0,3
2009-02-08,47.0,53.0,0,0
2009-02-09,43.0,49.0,1,1
2009-02-10,39.0,45.0,0,9
2009-02-11,35.0,40.0,5,6
2009-02-12,31.0,36.0,1,5
2009-02-13,28.0,33.0,7,8
2009-02-14,25.0,29.0,7,7
2009-02-15,23.0,26.0,7,7
2009-02-16,21.0,24.0,7,7
2009-02-17,18.0,22.0,7,14
2009-02-18,16.0,20.0,2,9
2009-02-19,14.0,18.0,3,5
2009-02-20,12.0,16.0,6,9
2009-02-21,11.0,14.0,6,6
2009-02-22,11.0,13.0,6,6
2009-02-23,10.0,12.0,1,6
2009-02-24,9.0,12.0,5,6
2009-02-25,8.0,11.0,1,6
2009-02-26,8.0,10.0,9,10
2009-02-27,7.0,10.0,2,11
2009-02-28,6.0,9.0,2,2
2009-03-01,5.0,8.0,2,2
2009-03-02,5.0,7.0,1,3
2009-03-03,4.0,7.0,2,4
2009-03-04,4.0,7.0,9,11
2009-03-05,4.0,7.0,3,11
2009-03-06,4.0,6.0,0,3
2009-03-07,4.0,6.0,0,0
2009-03-08,3.0,6.0,0,0
2009-03-09,4.0,6.0,5,5
2009-03-10,4.0,6.0,0,5
2009-03-11,4.0,6.0,0,0
2009-03-12,4.0,6.0,12,12
2009-03-13,4.0,7.0,4,16
2009-03-14,4.0,6.0,4,4
2009-03-15,4.0,6.0,4,4
2009-03-16,4.0,6.0,5,8
2009-03-17,4.0,6.0,5,10
2009-03-18,4.0,6.0,0,5
2009-03-19,3.0,6.0,3,3
2009-03-20,4.0,6.0,11,15
2009-03-21,4.0,6.0,11,11
2009-03-22,4.0,7.0,11,11
2009-03-23,4.0,7.0,0,11
2009-03-24,4.0,7.0,7,7
2009-03-25,4.0,7.0,5,10
2009-03-26,4.0,7.0,4,9
2009-03-27,4.0,7.0,0,4
2009-03-28,4.0,7.0,4,4
2009-03-29,4.0,6.0,5,5
2009-03-30,4.0,7.0,7,12
2009-03-31,4.0,7.0,2,7
2009-04-01,4.0,7.0,3,4
2009-04-02,4.0,7.0,1,3
2009-04-03,4.0,7.0,5,5
2009-04-04,4.0,7.0,5,5
2009-04-05,4.0,7.0,5,5
2009-04-06,4.0,7.0,4,5
2009-04-07,5.0,7.0,5,8
2009-04-08,5.0,7.0,4,9
2009-04-09,5.0,7.0,4,8
2009-04-10,5.0,8.0,4,8
2009-04-11,5.0,7.0,4,4
2009-04-12,5.0,7.0,4,4
2009-04-13,5.0,7.0,4,7
2009-04-14,4.0,7.0,2,8
2009-04-15,4.0,7.0,4,6
2009-04-16,4.0,7.0,4,7
2009-04-17,4.0,7.0,1,5
2009-04-18,4.0,7.0,1,1
2009-04-19,4.0,6.0,1,1
2009-04-20,4.0,6.0,3,4
2009-04-21,4.0,6.0,3,6
2009-04-22,4.0,6.0,4,7
2009-04-23,4.0,6.0,12,16
2009-04-24,4.0,6.0,2,14
2009-04-25,4.0,6.0,2,2
2009-04-26,4.0,6.0,6,6
