Date,Midnight population,24-hour population,Midnight population count,24-hour population count
2008-10-01,-1.0,-1.0,72,73
2008-10-02,-1.0,-1.0,81,81
2008-10-03,-1.0,-1.0,85,86
2008-10-04,-1.0,-1.0,85,85
2008-10-05,-1.0,-1.0,85,85
2008-10-06,-1.0,-1.0,83,85
2008-10-07,-1.0,-1.0,50,85
2008-10-08,-1.0,-1.0,45,50
2008-10-09,-1.0,-1.0,57,57
2008-10-10,-1.0,-1.0,68,69
2008-10-11,-1.0,-1.0,71,71
2008-10-12,-1.0,-1.0,71,71
2008-10-13,-1.0,-1.0,72,72
2008-10-14,-1.0,-1.0,49,72
2008-10-15,-1.0,-1.0,69,70
2008-10-16,-1.0,-1.0,69,71
2008-10-17,-1.0,-1.0,75,75
2008-10-18,-1.0,-1.0,78,79
2008-10-19,-1.0,-1.0,78,78
2008-10-20,-1.0,-1.0,78,78
2008-10-21,-1.0,-1.0,58,82
2008-10-22,-1.0,-1.0,62,62
2008-10-23,-1.0,-1.0,77,82
2008-10-24,-1.0,-1.0,92,92
2008-10-25,-1.0,-1.0,92,92
2008-10-26,-1.0,-1.0,92,92
2008-10-27,-1.0,-1.0,91,93
2008-10-28,-1.0,-1.0,87,113
2008-10-29,-1.0,-1.0,88,88
2008-10-30,75.0,79.0,94,95
2008-10-31,76.0,80.0,88,94
2008-11-01,76.0,80.0,88,88
2008-11-02,76.0,80.0,87,88
2008-11-03,76.0,81.0,94,94
2008-11-04,76.0,81.0,73,96
2008-11-05,76.0,81.0,80,82
2008-11-06,77.0,81.0,79,83
2008-11-07,78.0,82.0,79,83
2008-11-08,79.0,83.0,81,81
2008-11-09,79.0,83.0,83,83
2008-11-10,79.0,84.0,61,83
2008-11-11,79.0,84.0,64,65
2008-11-12,78.0,83.0,65,67
2008-11-13,79.0,83.0,64,67
2008-11-14,79.0,84.0,80,87
2008-11-15,80.0,84.0,82,83
2008-11-16,80.0,84.0,85,85
2008-11-17,80.0,85.0,81,85
2008-11-18,80.0,85.0,62,84
2008-11-19,79.0,85.0,66,71
2008-11-20,79.0,84.0,67,67
2008-11-21,80.0,84.0,65,67
2008-11-22,79.0,84.0,68,68
2008-11-23,79.0,83.0,70,70
2008-11-24,78.0,82.0,71,72
2008-11-25,77.0,82.0,67,84
2008-11-26,77.0,82.0,90,90
2008-11-27,77.0,81.0,90,90
2008-11-28,77.0,81.0,90,91
2008-11-29,77.0,81.0,90,90
2008-11-30,77.0,81.0,90,90
2008-12-01,77.0,81.0,92,92
2008-12-02,77.0,82.0,81,110
2008-12-03,77.0,82.0,84,86
2008-12-04,77.0,81.0,85,85
2008-12-05,77.0,82.0,91,94
2008-12-06,78.0,82.0,91,91
2008-12-07,78.0,82.0,92,92
2008-12-08,79.0,83.0,92,92
