code,latitude,longitude,N,size
HASKLTX,33.176,-99.722,615,9.0
HENDENC,35.315,-82.456,20,3.5
HERNAFL,28.484,-82.451,238,6.0
HMCHOTX,26.158,-97.675,1,2.0
HOUHOLD,29.952,-95.311,45,3.5
HOUICDF,29.951,-95.312,914,9.0
HOWARMD,39.169,-76.782,38,3.5
HRREGVA,36.804,-76.368,343,6.0
HSF,26.181,-97.685,122,6.0
HUDSONJ,40.73,-74.103,300,6.0
JACKSOR,42.322,-122.879,1,2.0
JAXHOLD,30.256,-81.59,7,2.0
JEFFECO,39.73,-105.204,2,2.0
JEFFEKS,39.207,-95.311,0,2.0
JEFFEMT,46.236,-112.121,2,2.0
JEFFETX,30.079,-94.094,6,2.0
JENADLA,31.707,-92.151,970,9.0
JMHOSFL,25.847,-80.306,1,2.0
JOSEPOR,42.438,-123.319,10,2.0
KARNETX,28.883,-97.912,323,6.0
KENOSWI,42.593,-87.915,158,6.0
KERCOCA,35.653,-119.108,120,6.0
KLAMCOR,42.222,-121.749,1,2.0
KRO,25.76,-80.497,678,9.0
LACKAPA,41.422,-75.648,111,6.0
LANCACA,34.702,-118.233,1145,12.0
LANECOR,44.051,-123.09,8,2.0
LARCOWY,41.135,-104.82,1,2.0
LARIMCO,40.564,-105.032,1,2.0
LIMESTX,31.529,-96.512,0,2.0
LKLNDLA,31.34,-92.399,1,2.0
LONPDAR,34.542,-91.755,1,2.0
LOSCJCA,34.059,-118.231,1,2.0
LOSHOLD,34.054,-118.24,155,6.0
LRDICDF,27.529,-99.448,322,6.0
LSFHOLD,26.075,-97.512,1,2.0
LUBBOTX,33.585,-101.843,3,2.0
LVGHOLD,36.058,-115.225,2,2.0
MABSHOS,41.947,-70.953,0,2.0
MACCOMI,42.613,-82.882,0,2.0
MADISID,43.827,-111.779,1,2.0
MADISNY,43.081,-75.707,4,2.0
MAHONOH,41.104,-80.655,36,3.5
MAPLEOH,41.415,-81.565,16,3.5
MARIOIN,39.766,-86.154,8,2.0
MATSHOS,41.901,-71.089,1,2.0
MCFAJAZ,33.446,-112.078,3,2.0
MCHENIL,42.337,-88.443,354,6.0
MECKLNC,35.315,-80.841,135,6.0
MESJACO,39.069,-108.574,3,2.0
MIAHOLD,25.92,-80.155,8,2.0
MIDDLNJ,40.421,-74.489,145,6.0
MILLRAR,33.4,-94.023,12,3.5
MINNESD,43.578,-96.729,14,3.5
MISCOMO,36.923,-89.352,54,3.5
MISSOMT,46.883,-114.027,0,2.0
MOFFECO,40.507,-107.559,8,2.0
MONMONJ,40.268,-74.287,177,6.0
MONROFL,24.572,-81.749,45,3.5
MONROMI,41.894,-83.394,82,3.5
MONRONY,43.152,-77.614,2,2.0
MONTGMO,38.98,-91.504,54,3.5
MONTGPA,40.159,-75.422,0,2.0
MONTGTX,30.336,-95.448,292,6.0
MORGACO,40.251,-103.79,1,2.0
MORGNMO,38.432,-92.84,47,3.5
MOUNTND,48.321,-102.391,0,2.0
MTPPDCA,34.059,-118.126,14,3.5
NASSAFL,30.611,-81.631,1,2.0
NATROWY,42.862,-106.345,1,2.0
NIAGANY,43.18,-78.736,3,2.0
NOJUVOR,45.61,-121.203,8,2.0
NOLVGNV,36.202,-115.12,140,6.0
NORCOOR,45.61,-121.203,6,2.0
NORFOMA,42.26,-71.209,51,3.5
NWREGVA,39.199,-78.146,0,2.0
NYCHOLD,40.64,-74.17,19,3.5
OAK,30.821,-92.641,1,2.0
OKANOWA,48.366,-119.582,0,2.0
OMAHOLD,41.281,-95.899,0,2.0
ONECONY,43.156,-75.377,0,2.0
ONONDNY,43.046,-76.146,11,3.5
ONTARNY,42.883,-77.212,5,2.0
ORANGFL,28.504,-81.416,6,2.0
ORANGNY,41.405,-74.357,99,3.5
ORLHOLD,28.427,-81.334,1,2.0
ORPARLA,29.961,-90.094,70,3.5
OTERONM,32.852,-106.008,0,2.0
OTRPCNM,32.08,-106.283,903,9.0
PALMBFL,26.673,-80.092,25,3.5
PAMREVA,37.752,-77.359,28,3.5
PARKJCO,39.218,-105.98,166,6.0
PASADCA,34.149,-118.145,29,3.5
PENNISD,44.079,-103.221,1,2.0
PENOBME,44.801,-68.778,1,2.0
PERRYAL,32.634,-87.316,387,6.0
PHELPNE,40.439,-99.37,28,3.5
PHIHOLD,39.96,-75.165,5,2.0
PHOHOLD,33.471,-112.073,81,3.5
PIC,26.155,-97.338,720,9.0
PIKCOPA,41.389,-75.071,143,6.0
PINALAZ,33.041,-111.376,567,9.0
PINELFL,27.902,-82.706,2,2.0
PISCAME,45.183,-69.224,1,2.0
PLATTMO,39.19,-94.684,1,2.0
PLATTWY,42.055,-104.953,2,2.0
PLYMOMA,41.932,-70.651,312,6.0
PMHOSFL,25.885,-80.325,1,2.0
PMREGVA,37.321,-78.425,283,6.0
POLKCTX,30.698,-95.006,844,9.0
POLKJIA,41.654,-93.588,46,3.5
POMONCA,34.055,-117.754,2,2.0
POOHOLD,45.515,-122.676,6,2.0
POTTAIA,41.282,-95.867,50,3.5
PUEBLCO,38.276,-104.611,0,2.0
RAADCMN,44.956,-93.089,70,3.5
REHOSIL,41.865,-87.804,0,2.0
REJAITX,31.389,-103.527,6,2.0
RICECKS,38.347,-98.224,15,3.5
RNDLLTX,35.116,-101.866,66,3.5
ROCKIIL,41.509,-90.581,1,2.0
RSREGVA,37.295,-77.321,20,3.5
SAAHOLD,33.749,-117.875,46,3.5
SACHOLD,38.578,-121.5,18,3.5
SACITCA,33.75,-117.88,52,3.5
SACRACA,38.583,-121.497,35,3.5
SAJHOLD,18.407,-66.107,17,3.5
SANANCA,33.75,-117.881,128,6.0
SANJAIL,39.8,-89.643,1,2.0
SBDHOLD,34.101,-117.298,23,3.5
SBERNCA,34.102,-117.272,2,2.0
SCNORCA,37.352,-121.906,183,6.0
SDHOSCA,32.619,-117.023,5,2.0
SEAHOLD,47.491,-122.291,9,2.0
SEBASAR,35.383,-94.425,12,3.5
SENECOH,41.08,-83.154,109,6.0
SFRHOLD,37.796,-122.402,26,3.5
SHACOKS,39.048,-95.672,5,2.0
SHERBMN,45.304,-93.619,144,6.0
SLRDCAZ,32.498,-114.778,1,2.0
SLSLCUT,40.726,-111.917,4,2.0
SMARYMD,38.302,-76.629,2,2.0
SNDHOLD,32.717,-117.165,29,3.5
SOLONOH,41.391,-81.44,1,2.0
SOUTECO,37.133,-107.634,1,2.0
SPHOSCA,33.739,-118.307,1,2.0
SPMHOLD,44.86,-93.231,1,2.0
STCDFTX,28.895,-99.122,1591,15.0
STCLAMI,42.942,-82.481,32,3.5
STRAFNH,43.219,-70.939,25,3.5
STWRTGA,32.037,-84.772,1917,15.0
SUFFOMA,42.333,-71.071,251,6.0
SUMMIUT,40.721,-111.478,3,2.0
SUSSENJ,41.055,-74.767,20,3.5
SWEETWY,41.537,-109.301,0,2.0
TELLECO,38.942,-105.154,37,3.5
TENSALA,31.809,-91.397,247,6.0
TETONWY,43.478,-110.76,1,2.0
TFALLID,42.558,-114.467,17,3.5
TNWESDF,35.409,-89.55,13,3.5
TOOLEMT,48.507,-111.856,0,2.0
TOORANM,34.767,-106.018,147,6.0
TRICOIL,37.272,-89.175,174,6.0
TUCHOLD,32.135,-110.926,14,3.5
TULCOOK,36.157,-95.999,145,6.0
UMATCOR,45.674,-118.849,1,2.0
UTAHCUT,40.148,-111.657,89,3.5
VENHOLD,34.206,-119.077,17,3.5
VIRBEVA,36.753,-76.06,0,2.0
VNBRNMI,42.233,-83.495,1,2.0
VRK,40.728,-74.006,226,6.0
VTDCORR,44.333,-72.752,7,2.0
VTSTALB,44.85,-73.132,1,2.0
WACLATX,29.424,-98.497,3,2.0
WAKECNC,35.778,-78.64,23,3.5
WAKULFL,30.196,-84.377,139,6.0
WASCONY,43.282,-73.587,4,2.0
WASHCUT,37.158,-113.412,14,3.5
WASHIAR,36.034,-94.177,14,3.5
WASHICO,40.158,-103.192,2,2.0
WASHOLD,38.881,-77.229,2,2.0
WASHONV,39.573,-119.811,19,3.5
WAYNEMI,42.388,-83.045,27,3.5
WAYNENY,43.067,-77.031,16,3.5
WBATOLA,30.501,-91.216,6,2.0
WCCBXTX,29.428,-98.508,1,2.0
WCCPBFL,26.275,-80.152,585,9.0
WEBERUT,41.24,-111.993,84,3.5
WILLCTX,26.47,-97.762,1405,12.0
WMHOSCA,34.051,-118.217,0,2.0
WOAKSTX,29.711,-95.401,0,2.0
WORCEMD,38.17,-75.376,68,3.5
WVSCENT,38.312,-81.71,11,3.5
WYATTRI,41.893,-71.383,42,3.5
YAVCVAZ,34.611,-111.917,0,2.0
YELLOMT,45.755,-108.503,1,2.0
YIKIMWA,46.603,-120.508,16,3.5
YORCOPA,39.988,-76.664,663,9.0
YORCOSC,34.985,-81.204,3,2.0
YUBAJCA,39.141,-121.587,208,6.0
YUMHOLD,32.656,-114.612,2,2.0
