code,latitude,longitude,N,size
BROMMNY,42.131,-75.913,0,2.0
BSAHOLD,41.869,-87.866,1,2.0
BSCDRTX,32.221,-101.507,0,2.0
BSCORTX,32.223,-101.506,0,2.0
BSGDFTX,33.201,-101.372,0,2.0
BTV,43.02,-78.203,390,6.0
BURLEND,46.794,-100.694,1,2.0
BUTLEKS,37.814,-96.83,8,2.0
BUTLEOH,39.39,-84.553,95,3.5
BWDGICA,34.063,-118.239,2,2.0
CACTYCA,35.156,-117.862,125,6.0
CAJUVMN,44.789,-93.593,0,2.0
CALDWMO,39.643,-94.047,30,3.5
CALHOMI,42.317,-85.176,138,6.0
CAMBRPA,40.484,-78.701,14,3.5
CAMERTX,25.905,-97.491,0,2.0
CARBOWY,41.796,-107.224,0,2.0
CARJAMN,44.787,-93.593,35,3.5
CARROMD,39.573,-76.986,3,2.0
CASCAMT,47.466,-111.38,0,2.0
CASPCAL,33.166,-115.485,0,2.0
CASSCNE,41.011,-95.883,27,3.5
CATTANY,42.251,-78.8,0,2.0
CBRRSNC,35.409,-80.578,0,2.0
CCADCAZ,33.064,-111.379,73,3.5
CCAFLAZ,33.044,-111.372,210,6.0
CCAHUTX,30.565,-97.42,505,9.0
CCASDCA,32.577,-116.915,696,9.0
CFREDVA,39.199,-78.146,0,2.0
CHACONY,42.255,-79.504,5,2.0
CHARLSC,32.859,-80.009,28,3.5
CHASEKS,38.375,-96.539,26,3.5
CHELAWA,47.423,-120.315,0,2.0
CHIHOLD,41.975,-87.89,7,2.0
CHIPPMI,46.497,-84.346,36,3.5
CHRISMO,37.02,-93.206,24,3.5
CHYHOLD,41.137,-104.82,1,2.0
CKHOSFL,25.731,-80.386,0,2.0
CLICONY,44.72,-73.468,6,2.0
CLINTPA,41.155,-77.337,61,3.5
CLTHOLD,35.223,-80.838,0,2.0
CMPJVNY,42.913,-78.868,0,2.0
COBBJGA,33.909,-84.581,7,2.0
COCONAZ,35.188,-111.64,0,2.0
COLCASC,34.076,-80.98,0,2.0
COLLIFL,26.126,-81.766,11,3.5
COLUMOR,45.849,-122.819,2,2.0
COLUMPA,40.998,-76.451,0,2.0
COMFTFL,25.733,-80.383,0,2.0
CONCOCA,38.018,-122.133,0,2.0
CONEJCO,37.086,-106.005,1,2.0
CONWECA,37.994,-122.352,109,6.0
COSTACA,33.652,-117.912,0,2.0
COWJVWA,46.141,-122.918,1,2.0
CRGHOLD,40.514,-107.545,1,2.0
CRIHOLD,41.975,-91.67,0,2.0
CROWGMN,46.356,-94.206,0,2.0
CSCNWWA,47.25,-122.423,1363,12.0
CSPHOLD,42.852,-106.325,0,2.0
CTLAFSL,41.761,-72.683,0,2.0
CTYORCI,41.323,-72.237,0,2.0
CUMBEME,43.651,-70.282,2,2.0
DAKOTNE,42.415,-96.419,3,2.0
DALHOLD,32.824,-96.872,22,3.5
DAVIDTN,36.186,-86.785,19,3.5
DEAPDMI,42.323,-83.173,8,2.0
DEKALAL,34.429,-85.76,55,3.5
DEKALGA,33.747,-84.312,0,2.0
DENCICO,39.737,-104.992,0,2.0
DENHOLD,39.784,-104.849,12,3.5
DENICDF,39.766,-104.865,409,6.0
DENVECO,39.767,-104.864,0,2.0
DEPCOGU,13.448,144.786,0,2.0
DEPYOGU,13.382,144.662,0,2.0
DETHOLD,42.409,-83.038,0,2.0
DHDFNJ,40.717,-74.128,315,6.0
DOCORNE,41.253,-95.939,108,6.0
DODGEWI,43.407,-88.706,246,6.0
DORCHMD,38.548,-76.061,18,3.5
DOUGLCO,39.373,-104.86,0,2.0
DUVALFL,30.326,-81.65,0,2.0
DVDHOLD,39.155,-75.488,1,2.0
EAGLECO,39.663,-106.82,0,2.0
EAZ,32.818,-111.519,1508,15.0
ECC,32.803,-115.57,475,6.0
ECOLOWA,47.479,-122.284,0,2.0
ECTORTX,31.774,-102.367,0,2.0
EHDLGTX,26.303,-97.932,250,6.0
ELGPDIL,42.04,-88.284,1,2.0
ELMORID,43.137,-115.673,12,3.5
ELPASCO,38.788,-104.779,21,3.5
ELZICDF,40.666,-74.19,262,6.0
EPC,31.796,-106.37,604,9.0
EPCJUVI,31.796,-106.37,0,2.0
ERICONY,42.887,-78.878,0,2.0
ERICOPA,42.125,-80.066,3,2.0
ESSEXMA,42.597,-70.987,0,2.0
ESSEXNJ,40.731,-74.136,558,9.0
ESSEXNY,44.282,-73.539,0,2.0
ETOWAAL,34.016,-86.012,307,6.0
ETWHOLD,34.017,-86.012,0,2.0
EUGHOLD,44.052,-123.089,2,2.0
EULESTX,32.832,-97.094,26,3.5
FAICOVA,38.843,-77.309,0,2.0
FAULKAR,35.089,-92.443,0,2.0
FAYHOLD,36.105,-94.178,0,2.0
FLO,33.065,-111.379,444,6.0
FORSYNC,36.097,-80.243,0,2.0
FRACOVT,44.811,-73.08,0,2.0
FREDEMD,39.365,-77.415,54,3.5
FREEBMN,43.646,-93.368,72,3.5
FREHOLD,36.733,-119.785,12,3.5
FREMOCO,38.447,-105.183,2,2.0
FRMVLVA,37.32,-78.438,277,6.0
FSF,33.065,-111.379,341,6.0
GARVIOK,34.74,-97.222,8,2.0
GASTNNC,35.268,-81.182,1,2.0
GEAUGOH,41.505,-81.192,51,3.5
GENESNY,42.999,-78.188,0,2.0
GFCORND,47.936,-97.056,18,3.5
GJCHOLD,39.087,-108.586,1,2.0
GLADEFL,26.839,-81.124,429,6.0
GLEPDCA,34.147,-118.249,0,2.0
GRANTWA,47.322,-119.553,0,2.0
GRAYSKY,37.491,-86.258,0,2.0
GREENMA,42.596,-72.612,36,3.5
GRIHOLD,40.924,-98.343,0,2.0
GRYDCKY,37.491,-86.258,9,2.0
GSCHOLD,39.515,-107.323,2,2.0
GUADATX,29.604,-97.97,0,2.0
GUDOCHG,13.476,144.751,13,3.5
HAILEID,43.665,-116.682,1,2.0
HALLJGA,34.243,-83.816,4,2.0
HARDJIA,42.36,-93.097,44,3.5
HARHOLD,41.651,-72.604,5,2.0
HASHENE,40.927,-98.328,59,3.5
HASKLTX,33.176,-99.722,517,9.0
HBGHOLD,38.427,-78.848,1,2.0
HENDENC,35.315,-82.456,29,3.5
HENDENV,36.033,-114.975,244,6.0
HERNAFL,28.484,-82.451,0,2.0
HICOJFL,27.958,-82.373,0,2.0
HILLCMT,48.553,-109.707,1,2.0
HLGHOLD,26.178,-97.714,15,3.5
HMCHOTX,26.158,-97.675,0,2.0
HOUHOLD,29.952,-95.311,28,3.5
HOUICDF,29.951,-95.312,899,9.0
HOWARMD,39.169,-76.782,65,3.5
HRREGVA,36.804,-76.368,311,6.0
HSF,26.181,-97.685,0,2.0
HUDSONJ,40.73,-74.103,436,6.0
INPHOLD,39.766,-86.154,8,2.0
IRWINGA,31.581,-83.255,366,6.0
IWAHOLD,33.418,-111.837,10,2.0
JACKSOR,42.322,-122.879,0,2.0
JAXHOLD,30.256,-81.59,0,2.0
JEFFECO,39.73,-105.204,0,2.0
JEFFEID,43.673,-111.911,5,2.0
JEFFEIL,38.315,-88.903,108,6.0
JEFFEKS,39.207,-95.311,0,2.0
JEFFEMT,46.236,-112.121,0,2.0
JEFFETX,30.079,-94.094,0,2.0
JENADLA,31.707,-92.151,862,9.0
JENNIMO,38.711,-90.267,0,2.0
JHRWLTX,31.546,-97.067,0,2.0
JMHOSFL,25.847,-80.306,2,2.0
JOHNSTX,32.375,-97.388,142,6.0
JOSEPOR,42.438,-123.319,4,2.0
KANHOLD,39.269,-94.676,2,2.0
KARNETX,28.883,-97.912,228,6.0
KCCDCTX,28.885,-97.915,1,2.0
KENOSWI,42.593,-87.915,193,6.0
KERCOCA,35.653,-119.108,1,2.0
KLAMCOR,42.222,-121.749,0,2.0
KNXHOLD,35.96,-83.917,0,2.0
KRHUBFL,25.754,-80.489,6,2.0
KRO,25.76,-80.497,598,9.0
LACKAPA,41.422,-75.648,0,2.0
LANCACA,34.702,-118.233,598,9.0
LANECOR,44.051,-123.09,0,2.0
LAPLACO,37.248,-107.879,0,2.0
LARCOWY,41.135,-104.82,0,2.0
LARIMCO,40.564,-105.032,0,2.0
LDFHOLD,40.398,-105.073,1,2.0
LEXINSC,33.978,-81.251,7,2.0
LIMESTX,31.529,-96.512,0,2.0
LINCOMO,38.971,-90.963,12,3.5
LINNJIA,41.975,-91.67,12,3.5
LKLNDLA,31.34,-92.399,0,2.0
LONPDAR,34.542,-91.755,3,2.0
LOSCJCA,34.059,-118.231,1,2.0
LOSHOLD,34.054,-118.24,88,3.5
LOYMCIL,41.861,-87.835,0,2.0
LRAHOLD,34.724,-92.308,0,2.0
LRDHOLD,27.529,-99.448,16,3.5
LRDICDF,27.529,-99.448,303,6.0
LRKNHFL,25.706,-80.293,12,3.5
LSFHOLD,26.075,-97.512,24,3.5
LSHOSMA,42.3,-71.106,0,2.0
LSRDCTX,28.045,-99.336,11,3.5
LUBBOTX,33.585,-101.843,1,2.0
LUNCONM,32.276,-107.777,0,2.0
LVGHOLD,36.058,-115.225,5,2.0
MABSHOS,41.947,-70.953,1,2.0
MACCOMI,42.613,-82.882,0,2.0
MADISID,43.827,-111.779,0,2.0
MADISNY,43.081,-75.707,0,2.0
MAHONOH,41.104,-80.655,0,2.0
MANHOLD,42.999,-71.467,2,2.0
MAPLEOH,41.415,-81.565,0,2.0
MARIOIN,39.766,-86.154,2,2.0
MARSHIA,42.01,-93.06,10,2.0
MATEWKS,42.613,-71.236,0,2.0
MATSHOS,41.901,-71.089,0,2.0
MCCDCTX,31.558,-97.134,0,2.0
MCFAJAZ,33.446,-112.078,0,2.0
MCHENIL,42.337,-88.443,260,6.0
MCMEDAZ,33.447,-112.059,0,2.0
MECKLNC,35.315,-80.841,5,2.0
MEDHOLD,42.325,-122.877,0,2.0
MEMHOLD,35.158,-89.883,0,2.0
MESJACO,39.069,-108.574,1,2.0
MGAHOLD,32.374,-86.305,0,2.0
MIAHOLD,25.92,-80.155,0,2.0
MIDDLNJ,40.421,-74.489,0,2.0
MILHOLD,43.048,-87.908,0,2.0
MILLRAR,33.4,-94.023,3,2.0
MINICID,42.535,-113.792,4,2.0
MINNESD,43.578,-96.729,0,2.0
MISCOMO,36.923,-89.352,12,3.5
MISSOMT,46.883,-114.027,0,2.0
MNTGMAL,32.382,-86.298,2,2.0
MOFFECO,40.507,-107.559,3,2.0
MONCJAL,32.379,-86.308,0,2.0
MONMONJ,40.268,-74.287,298,6.0
MONROFL,24.572,-81.749,89,3.5
MONROMI,41.894,-83.394,82,3.5
MONRONY,43.152,-77.614,0,2.0
MONTGMO,38.98,-91.504,29,3.5
MONTGPA,40.159,-75.422,2,2.0
MONTGTX,30.336,-95.448,351,6.0
MORGACO,40.251,-103.79,0,2.0
MORGNMO,38.432,-92.84,46,3.5
MOROWOH,40.56,-82.807,51,3.5
MOUNTND,48.321,-102.391,0,2.0
MPSIPAN,15.156,145.704,16,3.5
MSF,25.778,-80.193,2,2.0
MTPPDCA,34.059,-118.126,0,2.0
MUSIKCA,33.663,-117.701,283,6.0
MUSSEMT,46.45,-108.542,0,2.0
NASSAFL,30.611,-81.631,0,2.0
NATROWY,42.862,-106.345,0,2.0
NAVSOAZ,34.872,-110.155,0,2.0
NBRMCFL,26.275,-80.099,0,2.0
NEWHOLD,40.73,-74.175,0,2.0
NGDCTGA,34.295,-83.824,372,6.0
NIAGANY,43.18,-78.736,0,2.0
NOBLEMN,43.649,-95.593,5,2.0
NOJUVOR,45.61,-121.203,0,2.0
NOLVGNV,36.202,-115.12,0,2.0
NORCOOR,45.61,-121.203,3,2.0
NORFOMA,42.26,-71.209,31,3.5
NORHOLD,36.876,-76.223,2,2.0
NRPHOLD,41.135,-100.76,0,2.0
NSVHOLD,36.168,-86.779,0,2.0
NWREGVA,39.199,-78.146,0,2.0
NYCHOLD,40.64,-74.17,3,2.0
OAK,30.821,-92.641,0,2.0
OCIRCCA,33.749,-117.877,4,2.0
OKANOWA,48.366,-119.582,0,2.0
OMAHOLD,41.281,-95.899,0,2.0
ONECONY,43.156,-75.377,0,2.0
ONONDNY,43.046,-76.146,0,2.0
ONTARNY,42.883,-77.212,0,2.0
ORANGFL,28.504,-81.416,1,2.0
ORANGNY,41.405,-74.357,102,6.0
ORLHOLD,28.427,-81.334,4,2.0
ORPARLA,29.961,-90.094,10,2.0
OTERONM,32.852,-106.008,2,2.0
OTROPNM,32.079,-106.278,139,6.0
OTRPCNM,32.08,-106.283,622,9.0
PALMBFL,26.673,-80.092,0,2.0
PAMREVA,37.752,-77.359,0,2.0
PARKJCO,39.218,-105.98,0,2.0
PASADCA,34.149,-118.145,1,2.0
PCSHOLD,31.398,-103.521,11,3.5
PENNISD,44.079,-103.221,0,2.0
PENOBME,44.801,-68.778,0,2.0
PERRYAL,32.634,-87.316,0,2.0
PHELPNE,40.439,-99.37,23,3.5
PHIHOLD,39.96,-75.165,4,2.0
PHOHOLD,33.471,-112.073,49,3.5
PIC,26.155,-97.338,1152,12.0
PIKCOPA,41.389,-75.071,167,6.0
PINALAZ,33.041,-111.376,429,6.0
PINELFL,27.902,-82.706,1,2.0
PISCAME,45.183,-69.224,0,2.0
PLATTMO,39.19,-94.684,1,2.0
PLATTWY,42.055,-104.953,1,2.0
PLYMOMA,41.932,-70.651,296,6.0
PMHOSFL,25.885,-80.325,1,2.0
PMREGVA,37.321,-78.425,0,2.0
POLKCTX,30.698,-95.006,665,9.0
POLKJIA,41.654,-93.588,42,3.5
POMHOLD,43.635,-70.25,0,2.0
POMONCA,34.055,-117.754,1,2.0
PONDEMT,48.169,-111.947,0,2.0
POOHOLD,45.515,-122.676,7,2.0
POTTAIA,41.282,-95.867,19,3.5
PUEBLCO,38.276,-104.611,0,2.0
PUEHOLD,38.393,-105.117,2,2.0
PWILLVA,38.752,-77.478,0,2.0
RAADCMN,44.956,-93.089,61,3.5
RAPPSVA,38.318,-77.472,227,6.0
RCMHOLD,37.542,-77.434,5,2.0
RDUHOLD,35.79,-78.78,5,2.0
REDETTX,31.396,-103.54,0,2.0
REHOSIL,41.865,-87.804,0,2.0
REJAITX,31.389,-103.527,0,2.0
RGS,26.155,-97.338,66,3.5
RICECKS,38.347,-98.224,26,3.5
RIIHOLD,41.509,-90.581,1,2.0
RNDLLTX,35.116,-101.866,6,2.0
ROCKIIL,41.509,-90.581,2,2.0
ROCKIVA,38.45,-78.87,0,2.0
RONKEVA,37.271,-79.947,1,2.0
ROSEBMT,46.266,-106.673,0,2.0
RPCHOLD,44.099,-103.265,0,2.0
RRFINWA,47.451,-122.295,0,2.0
RSREGVA,37.295,-77.321,0,2.0
SAAHOLD,33.749,-117.875,30,3.5
SACHOLD,38.578,-121.5,10,2.0
SACITCA,33.75,-117.88,196,6.0
SACRACA,38.583,-121.497,127,6.0
SAJHOLD,18.407,-66.107,10,2.0
SANANCA,33.75,-117.881,0,2.0
SANJAIL,39.8,-89.643,0,2.0
SBDHOLD,34.101,-117.298,24,3.5
SBERNCA,34.102,-117.272,0,2.0
SCNORCA,37.352,-121.906,1,2.0
SCOTTMO,37.097,-89.564,5,2.0
SCOTTNE,41.826,-103.66,1,2.0
SCRUZAZ,31.355,-110.928,0,2.0
SDHOSCA,32.619,-117.023,3,2.0
SEAHOLD,47.491,-122.291,9,2.0
SEBASAR,35.383,-94.425,6,2.0
SENECOH,41.08,-83.154,28,3.5
SFDHOLD,43.549,-96.724,1,2.0
SFRHOLD,37.796,-122.402,23,3.5
SHACOKS,39.048,-95.672,3,2.0
SHERBMN,45.304,-93.619,124,6.0
SHERIMT,48.778,-104.558,0,2.0
SLRDCAZ,32.498,-114.778,0,2.0
SLSLCUT,40.726,-111.917,0,2.0
SMARYMD,38.302,-76.629,0,2.0
SNAHOLD,29.522,-98.392,10,2.0
SNDHOLD,32.717,-117.165,34,3.5
SNJHOLD,37.239,-121.774,3,2.0
SOLONOH,41.391,-81.44,0,2.0
SOUTECO,37.133,-107.634,0,2.0
SPHOSCA,33.739,-118.307,0,2.0
SPMHOLD,44.86,-93.231,6,2.0
STCDFTX,28.895,-99.122,1692,15.0
STCLAMI,42.942,-82.481,41,3.5
STDHOLD,28.895,-99.121,34,3.5
STJOSCA,33.782,-117.864,0,2.0
STK,37.951,-121.29,3,2.0
STMRYIL,41.903,-87.683,0,2.0
STOPDIL,41.899,-87.884,0,2.0
STRAFNH,43.219,-70.939,38,3.5
STTCJVI,18.34,-64.928,0,2.0
STWRTGA,32.037,-84.772,1629,15.0
SUFFOMA,42.333,-71.071,238,6.0
SUMMIUT,40.721,-111.478,0,2.0
SUSSENJ,41.055,-74.767,23,3.5
SWEETWY,41.537,-109.301,0,2.0
SXCHOLD,42.505,-96.405,1,2.0
TAMHOLD,27.959,-82.372,7,2.0
TELLECO,38.942,-105.154,0,2.0
TEMPLCA,34.049,-118.234,1,2.0
TENSALA,31.809,-91.397,71,3.5
TETONWY,43.478,-110.76,0,2.0
TFALLID,42.558,-114.467,0,2.0
TLACYCA,33.783,-117.889,440,6.0
TNWESDF,35.409,-89.55,9,2.0
TOOLEMT,48.507,-111.856,0,2.0
TOORANM,34.767,-106.018,0,2.0
TRICOIL,37.272,-89.175,206,6.0
TUCHOLD,32.135,-110.926,14,3.5
TULCOOK,36.157,-95.999,174,6.0
UMATCOR,45.674,-118.849,0,2.0
UNIONNM,36.448,-103.191,0,2.0
USMSDFL,25.778,-80.195,0,2.0
USMVT,44.481,-73.214,0,2.0
UTAHCUT,40.148,-111.657,197,6.0
VALJUTX,29.356,-100.9,0,2.0
VALVETX,29.373,-100.848,13,3.5
VBHOSTX,26.175,-97.67,1,2.0
VENHOLD,34.206,-119.077,9,2.0
VENTUCA,34.268,-119.211,0,2.0
VIRBEVA,36.753,-76.06,0,2.0
VNBRNMI,42.233,-83.495,0,2.0
VRK,40.728,-74.006,27,3.5
VTDCORR,44.333,-72.752,0,2.0
VTSTALB,44.85,-73.132,0,2.0
WACLATX,29.424,-98.497,2,2.0
WAKECNC,35.778,-78.64,6,2.0
WAKULFL,30.196,-84.377,96,3.5
WASCONY,43.282,-73.587,0,2.0
WASHCUT,37.158,-113.412,15,3.5
WASHIAR,36.034,-94.177,0,2.0
WASHICO,40.158,-103.192,1,2.0
WASHOLD,38.881,-77.229,28,3.5
WASHONV,39.573,-119.811,18,3.5
WAYNEMI,42.388,-83.045,0,2.0
WAYNENY,43.067,-77.031,11,3.5
WBATOLA,30.501,-91.216,0,2.0
WCCBXTX,29.428,-98.508,0,2.0
WCCPBFL,26.275,-80.152,639,9.0
WCTHOLD,31.554,-97.134,2,2.0
WEBERUT,41.24,-111.993,2,2.0
WESHOLD,33.759,-117.992,0,2.0
WHITFGA,34.793,-84.985,6,2.0
WICHOLD,37.692,-97.34,0,2.0
WIDODGE,43.627,-88.74,0,2.0
WILLCTX,26.47,-97.762,0,2.0
WILLITN,35.898,-86.885,0,2.0
WMHOSCA,34.051,-118.217,1,2.0
WMLNDPA,40.305,-79.545,0,2.0
WOAKSTX,29.711,-95.401,1,2.0
WORCEMD,38.17,-75.376,181,6.0
WSTMCCA,33.754,-117.833,2,2.0
WTXDFTX,31.167,-105.352,0,2.0
WVEASTR,39.438,-77.961,0,2.0
WVNORTH,39.923,-80.736,0,2.0
WVSCENT,38.312,-81.71,4,2.0
WYATTRI,41.893,-71.383,0,2.0
YAKHOLD,46.618,-120.558,1,2.0
YAVAPAZ,34.542,-112.466,0,2.0
YAVCVAZ,34.611,-111.917,4,2.0
YELLOMT,45.755,-108.503,0,2.0
YIKIMWA,46.603,-120.508,6,2.0
YORCOPA,39.988,-76.664,831,9.0
YORCOSC,34.985,-81.204,39,3.5
YORKCME,43.454,-70.718,0,2.0
YUBAJCA,39.141,-121.587,194,6.0
YUMHOLD,32.656,-114.612,2,2.0
