code,latitude,longitude,N,size
EAZ,32.818,-111.519,1533,15.0
ECC,32.803,-115.57,471,6.0
ECTORTX,31.774,-102.367,1,2.0
ELGPDIL,42.04,-88.284,4,2.0
ELPASCO,38.788,-104.779,145,6.0
ELZICDF,40.666,-74.19,273,6.0
EPC,31.796,-106.37,777,9.0
ERICONY,42.887,-78.878,0,2.0
ERICOPA,42.125,-80.066,12,3.5
ESSEXMA,42.597,-70.987,4,2.0
ESSEXNJ,40.731,-74.136,225,6.0
ETOWAAL,34.016,-86.012,362,6.0
EULESTX,32.832,-97.094,32,3.5
FAULKAR,35.089,-92.443,1,2.0
FLO,33.065,-111.379,335,6.0
FORSYNC,36.097,-80.243,0,2.0
FRACOVT,44.811,-73.08,13,3.5
FREDEMD,39.365,-77.415,24,3.5
FREEBMN,43.646,-93.368,1,2.0
FREHOLD,36.733,-119.785,6,2.0
FREMOCO,38.447,-105.183,18,3.5
FSF,33.065,-111.379,218,6.0
GARVIOK,34.74,-97.222,23,3.5
GASTNNC,35.268,-81.182,3,2.0
GENESNY,42.999,-78.188,0,2.0
GFCORND,47.936,-97.056,34,3.5
GLADEFL,26.839,-81.124,455,6.0
GLEPDCA,34.147,-118.249,5,2.0
GRANTWA,47.322,-119.553,0,2.0
GRAYSKY,37.491,-86.258,7,2.0
GREENMA,42.596,-72.612,79,3.5
GUADATX,29.604,-97.97,0,2.0
HAILEID,43.665,-116.682,6,2.0
HALLJGA,34.243,-83.816,6,2.0
HARDJIA,42.36,-93.097,71,3.5
HASHENE,40.927,-98.328,75,3.5
HASKLTX,33.176,-99.722,589,9.0
HENDENC,35.315,-82.456,27,3.5
HERNAFL,28.484,-82.451,236,6.0
HICOJFL,27.958,-82.373,1,2.0
HMCHOTX,26.158,-97.675,1,2.0
HOUHOLD,29.952,-95.311,46,3.5
HOUICDF,29.951,-95.312,930,9.0
HOWARMD,39.169,-76.782,34,3.5
HRREGVA,36.804,-76.368,365,6.0
HSF,26.181,-97.685,119,6.0
HUDSONJ,40.73,-74.103,267,6.0
JACKSOR,42.322,-122.879,1,2.0
JAXHOLD,30.256,-81.59,5,2.0
JEFFECO,39.73,-105.204,3,2.0
JEFFEKS,39.207,-95.311,0,2.0
JEFFEMT,46.236,-112.121,2,2.0
JEFFETX,30.079,-94.094,7,2.0
JENADLA,31.707,-92.151,1019,12.0
JMHOSFL,25.847,-80.306,1,2.0
JOSEPOR,42.438,-123.319,7,2.0
KARNETX,28.883,-97.912,394,6.0
KENOSWI,42.593,-87.915,177,6.0
KERCOCA,35.653,-119.108,119,6.0
KLAMCOR,42.222,-121.749,1,2.0
KRO,25.76,-80.497,667,9.0
LACKAPA,41.422,-75.648,106,6.0
LANCACA,34.702,-118.233,1285,12.0
LANECOR,44.051,-123.09,7,2.0
LARCOWY,41.135,-104.82,1,2.0
LARIMCO,40.564,-105.032,1,2.0
LIMESTX,31.529,-96.512,0,2.0
LKLNDLA,31.34,-92.399,1,2.0
LONPDAR,34.542,-91.755,2,2.0
LOSCJCA,34.059,-118.231,1,2.0
LOSHOLD,34.054,-118.24,139,6.0
LRDICDF,27.529,-99.448,275,6.0
LSFHOLD,26.075,-97.512,1,2.0
LUBBOTX,33.585,-101.843,5,2.0
LVGHOLD,36.058,-115.225,2,2.0
MABSHOS,41.947,-70.953,0,2.0
MACCOMI,42.613,-82.882,4,2.0
MADISID,43.827,-111.779,2,2.0
MADISNY,43.081,-75.707,2,2.0
MAHONOH,41.104,-80.655,30,3.5
MAPLEOH,41.415,-81.565,14,3.5
MARIOIN,39.766,-86.154,12,3.5
MATSHOS,41.901,-71.089,1,2.0
MCFAJAZ,33.446,-112.078,2,2.0
MCHENIL,42.337,-88.443,367,6.0
MECKLNC,35.315,-80.841,117,6.0
MESJACO,39.069,-108.574,7,2.0
MIAHOLD,25.92,-80.155,4,2.0
MIDDLNJ,40.421,-74.489,144,6.0
MILLRAR,33.4,-94.023,16,3.5
MINICID,42.535,-113.792,1,2.0
MINNESD,43.578,-96.729,20,3.5
MISCOMO,36.923,-89.352,54,3.5
MISSOMT,46.883,-114.027,0,2.0
MOFFECO,40.507,-107.559,10,2.0
MONCJAL,32.379,-86.308,1,2.0
MONMONJ,40.268,-74.287,134,6.0
MONROFL,24.572,-81.749,31,3.5
MONROMI,41.894,-83.394,83,3.5
MONRONY,43.152,-77.614,0,2.0
MONTGMO,38.98,-91.504,47,3.5
MONTGPA,40.159,-75.422,0,2.0
MONTGTX,30.336,-95.448,306,6.0
MORGACO,40.251,-103.79,1,2.0
MORGNMO,38.432,-92.84,43,3.5
MOUNTND,48.321,-102.391,0,2.0
MTPPDCA,34.059,-118.126,14,3.5
NASSAFL,30.611,-81.631,1,2.0
NATROWY,42.862,-106.345,2,2.0
NGDCTGA,34.295,-83.824,1,2.0
NIAGANY,43.18,-78.736,0,2.0
NOJUVOR,45.61,-121.203,4,2.0
NOLVGNV,36.202,-115.12,155,6.0
NORCOOR,45.61,-121.203,18,3.5
NORFOMA,42.26,-71.209,51,3.5
NWREGVA,39.199,-78.146,0,2.0
NYCHOLD,40.64,-74.17,18,3.5
OAK,30.821,-92.641,1,2.0
OKANOWA,48.366,-119.582,0,2.0
OMAHOLD,41.281,-95.899,0,2.0
ONECONY,43.156,-75.377,0,2.0
ONONDNY,43.046,-76.146,6,2.0
ONTARNY,42.883,-77.212,3,2.0
ORANGFL,28.504,-81.416,3,2.0
ORANGNY,41.405,-74.357,90,3.5
ORLHOLD,28.427,-81.334,1,2.0
ORPARLA,29.961,-90.094,66,3.5
OTERONM,32.852,-106.008,0,2.0
OTRPCNM,32.08,-106.283,860,9.0
PALMBFL,26.673,-80.092,23,3.5
PAMREVA,37.752,-77.359,41,3.5
PARKJCO,39.218,-105.98,110,6.0
PASADCA,34.149,-118.145,28,3.5
PENNISD,44.079,-103.221,1,2.0
PENOBME,44.801,-68.778,0,2.0
PERRYAL,32.634,-87.316,246,6.0
PHELPNE,40.439,-99.37,37,3.5
PHIHOLD,39.96,-75.165,5,2.0
PHOHOLD,33.471,-112.073,79,3.5
PIC,26.155,-97.338,697,9.0
PIKCOPA,41.389,-75.071,156,6.0
PINALAZ,33.041,-111.376,519,9.0
PINELFL,27.902,-82.706,5,2.0
PISCAME,45.183,-69.224,0,2.0
PLATTMO,39.19,-94.684,1,2.0
PLATTWY,42.055,-104.953,1,2.0
PLYMOMA,41.932,-70.651,314,6.0
PMHOSFL,25.885,-80.325,1,2.0
PMREGVA,37.321,-78.425,158,6.0
POLKCTX,30.698,-95.006,865,9.0
POLKJIA,41.654,-93.588,36,3.5
POMONCA,34.055,-117.754,6,2.0
POOHOLD,45.515,-122.676,6,2.0
POTTAIA,41.282,-95.867,43,3.5
PUEBLCO,38.276,-104.611,1,2.0
RAADCMN,44.956,-93.089,84,3.5
REHOSIL,41.865,-87.804,1,2.0
REJAITX,31.389,-103.527,7,2.0
RICECKS,38.347,-98.224,14,3.5
RNDLLTX,35.116,-101.866,98,3.5
ROCKIIL,41.509,-90.581,4,2.0
RSREGVA,37.295,-77.321,64,3.5
SAAHOLD,33.749,-117.875,39,3.5
SACHOLD,38.578,-121.5,15,3.5
SACITCA,33.75,-117.88,36,3.5
SACRACA,38.583,-121.497,44,3.5
SAJHOLD,18.407,-66.107,11,3.5
SANANCA,33.75,-117.881,146,6.0
SANJAIL,39.8,-89.643,3,2.0
SBDHOLD,34.101,-117.298,22,3.5
SBERNCA,34.102,-117.272,1,2.0
SCNORCA,37.352,-121.906,188,6.0
SDHOSCA,32.619,-117.023,5,2.0
SEAHOLD,47.491,-122.291,8,2.0
SEBASAR,35.383,-94.425,8,2.0
SENECOH,41.08,-83.154,114,6.0
SFRHOLD,37.796,-122.402,24,3.5
SHACOKS,39.048,-95.672,3,2.0
SHERBMN,45.304,-93.619,167,6.0
SLRDCAZ,32.498,-114.778,0,2.0
SLSLCUT,40.726,-111.917,5,2.0
SMARYMD,38.302,-76.629,0,2.0
SNDHOLD,32.717,-117.165,26,3.5
SNJHOLD,37.239,-121.774,5,2.0
SOLONOH,41.391,-81.44,3,2.0
SOUTECO,37.133,-107.634,1,2.0
SPHOSCA,33.739,-118.307,1,2.0
SPMHOLD,44.86,-93.231,1,2.0
STCDFTX,28.895,-99.122,1526,15.0
STCLAMI,42.942,-82.481,32,3.5
STRAFNH,43.219,-70.939,27,3.5
STWRTGA,32.037,-84.772,1892,15.0
SUFFOMA,42.333,-71.071,265,6.0
SUMMIUT,40.721,-111.478,3,2.0
SUSSENJ,41.055,-74.767,18,3.5
SWEETWY,41.537,-109.301,1,2.0
TELLECO,38.942,-105.154,49,3.5
TENSALA,31.809,-91.397,270,6.0
TETONWY,43.478,-110.76,1,2.0
TFALLID,42.558,-114.467,15,3.5
TNWESDF,35.409,-89.55,14,3.5
TOOLEMT,48.507,-111.856,0,2.0
TOORANM,34.767,-106.018,92,3.5
TRICOIL,37.272,-89.175,191,6.0
TUCHOLD,32.135,-110.926,11,3.5
TULCOOK,36.157,-95.999,163,6.0
UMATCOR,45.674,-118.849,1,2.0
UTAHCUT,40.148,-111.657,95,3.5
VBHOSTX,26.175,-97.67,1,2.0
VENHOLD,34.206,-119.077,13,3.5
VIRBEVA,36.753,-76.06,7,2.0
VNBRNMI,42.233,-83.495,1,2.0
VRK,40.728,-74.006,252,6.0
VTDCORR,44.333,-72.752,2,2.0
VTSTALB,44.85,-73.132,2,2.0
WACLATX,29.424,-98.497,3,2.0
WAKECNC,35.778,-78.64,20,3.5
WAKULFL,30.196,-84.377,131,6.0
WASCONY,43.282,-73.587,3,2.0
WASHCUT,37.158,-113.412,11,3.5
WASHIAR,36.034,-94.177,15,3.5
WASHICO,40.158,-103.192,1,2.0
WASHOLD,38.881,-77.229,1,2.0
WASHONV,39.573,-119.811,23,3.5
WAYNEMI,42.388,-83.045,26,3.5
WAYNENY,43.067,-77.031,7,2.0
WBATOLA,30.501,-91.216,10,2.0
WCCBXTX,29.428,-98.508,1,2.0
WCCPBFL,26.275,-80.152,587,9.0
WEBERUT,41.24,-111.993,88,3.5
WILLCTX,26.47,-97.762,1476,12.0
WILLITN,35.898,-86.885,1,2.0
WMHOSCA,34.051,-118.217,0,2.0
WOAKSTX,29.711,-95.401,0,2.0
WORCEMD,38.17,-75.376,67,3.5
WVSCENT,38.312,-81.71,10,2.0
WYATTRI,41.893,-71.383,0,2.0
YAVCVAZ,34.611,-111.917,0,2.0
YELLOMT,45.755,-108.503,2,2.0
YIKIMWA,46.603,-120.508,31,3.5
YORCOPA,39.988,-76.664,674,9.0
YORCOSC,34.985,-81.204,3,2.0
YUBAJCA,39.141,-121.587,189,6.0
YUMHOLD,32.656,-114.612,1,2.0
