code,latitude,longitude,N,size,N_min,N_max
KENOSWI,42.594,-87.912,148.387,6.0,148.387,148.387
KERCOCA,35.51,-119.111,104.484,6.0,104.484,104.484
KLAMCOR,42.223,-121.75,0.935,2.0,0.935,0.935
KRHUBFL,25.795,-80.279,0.355,2.0,0.355,0.355
KRO,25.754,-80.489,732.613,9.0,732.613,732.613
LACKAPA,41.423,-75.648,151.806,6.0,151.806,151.806
LAKCOMT,47.692,-114.161,0.194,2.0,0.194,0.194
LANCACA,34.702,-118.235,880.161,9.0,880.161,880.161
LANECOR,44.052,-123.09,6.097,2.0,6.097,6.097
LARCOWY,41.135,-104.82,0.516,2.0,0.516,0.516
LARIMCO,40.564,-105.033,0.806,2.0,0.806,0.806
LEWISMT,46.586,-112.037,0.161,2.0,0.161,0.161
LIMESTX,31.525,-96.511,17.387,3.5,17.387,17.387
LKLNDLA,31.309,-92.409,1.0,2.0,1.0,1.0
LONPDAR,34.784,-91.902,2.871,2.0,2.871,2.871
LOSCJCA,34.059,-118.231,1.323,2.0,1.323,1.323
LOSHOLD,34.054,-118.24,214.968,6.0,214.968,214.968
LRDICDF,27.529,-99.448,367.419,6.0,367.419,367.419
LSFHOLD,26.076,-97.512,1.0,2.0,1.0,1.0
LUBBOTX,33.585,-101.844,4.0,2.0,4.0,4.0
LVGHOLD,36.076,-115.102,1.484,2.0,1.484,1.484
MABSHOS,41.947,-70.952,0.129,2.0,0.129,0.129
MACCOMI,42.617,-82.889,5.226,2.0,5.226,5.226
MADISID,43.823,-111.792,1.129,2.0,1.129,1.129
MADISNY,43.081,-75.703,11.323,3.5,11.323,11.323
MAHONOH,41.104,-80.655,46.194,3.5,46.194,46.194
MAPLEOH,41.415,-81.565,22.29,3.5,22.29,22.29
MARIOIN,39.766,-86.153,11.065,3.5,11.065,11.065
MATSHOS,41.901,-71.089,0.032,2.0,0.032,0.032
MCCDCTX,31.558,-97.134,0.065,2.0,0.065,0.065
MCFAJAZ,33.446,-112.078,1.29,2.0,1.29,1.29
MCHENIL,42.341,-88.44,328.613,6.0,328.613,328.613
MCMEDAZ,33.447,-112.06,0.29,2.0,0.29,0.29
MECKLNC,35.263,-80.854,119.29,6.0,119.29,119.29
MESJACO,39.069,-108.574,1.645,2.0,1.645,1.645
MIAHOLD,25.92,-80.155,8.29,2.0,8.29,8.29
MIDDLNJ,40.421,-74.489,171.677,6.0,171.677,171.677
MILLRAR,33.401,-94.022,24.806,3.5,24.806,24.806
MINNESD,43.553,-96.73,15.452,3.5,15.452,15.452
MISCOMO,36.924,-89.352,49.935,3.5,49.935,49.935
MISSOMT,46.883,-114.027,0.516,2.0,0.516,0.516
MOFFECO,40.512,-107.567,5.774,2.0,5.774,5.774
MONMONJ,40.268,-74.287,141.419,6.0,141.419,141.419
MONROFL,24.577,-81.751,46.677,3.5,46.677,46.677
MONROMI,41.896,-83.393,79.935,3.5,79.935,79.935
MONRONY,43.152,-77.614,1.387,2.0,1.387,1.387
MONTGMO,38.98,-91.505,41.71,3.5,41.71,41.71
MONTGPA,40.159,-75.423,0.581,2.0,0.581,0.581
MONTGTX,30.336,-95.453,230.129,6.0,230.129,230.129
MORGACO,40.252,-103.789,0.484,2.0,0.484,0.484
MORGNMO,38.432,-92.84,55.935,3.5,55.935,55.935
MTPPDCA,34.059,-118.126,16.29,3.5,16.29,16.29
NASSAFL,30.611,-81.631,15.419,3.5,15.419,15.419
NATROWY,42.863,-106.346,4.29,2.0,4.29,4.29
NIAGANY,43.18,-78.737,1.065,2.0,1.065,1.065
NIOBRWY,42.761,-104.451,0.065,2.0,0.065,0.065
NOJUVOR,45.613,-121.201,9.129,2.0,9.129,9.129
NOLVGNV,36.202,-115.119,139.484,6.0,139.484,139.484
NORCOOR,45.613,-121.201,17.935,3.5,17.935,17.935
NORFOMA,42.26,-71.209,55.387,3.5,55.387,55.387
NWREGVA,39.199,-78.144,21.129,3.5,21.129,21.129
NYCHOLD,40.634,-73.931,22.871,3.5,22.871,22.871
OAK,30.832,-92.637,1.0,2.0,1.0,1.0
OAKHOLD,30.831,-92.65,0.129,2.0,0.129,0.129
OKANOWA,48.365,-119.582,0.323,2.0,0.323,0.323
OMAHOLD,41.282,-95.899,1.548,2.0,1.548,1.548
ONECONY,43.156,-75.377,1.097,2.0,1.097,1.097
ONONDNY,43.046,-76.146,11.258,3.5,11.258,11.258
ONTARNY,42.881,-77.213,5.839,2.0,5.839,5.839
ORANGFL,28.506,-81.414,4.194,2.0,4.194,4.194
ORANGNY,41.405,-74.359,108.419,6.0,108.419,108.419
ORLHOLD,28.428,-81.333,1.0,2.0,1.0,1.0
ORPARLA,29.959,-90.094,48.29,3.5,48.29,48.29
OTERONM,32.901,-105.96,0.032,2.0,0.032,0.032
OTROPNM,32.079,-106.278,0.032,2.0,0.032,0.032
OTRPCNM,32.08,-106.282,884.0,9.0,884.0,884.0
PALMBFL,26.67,-80.093,26.871,3.5,26.871,26.871
PAMREVA,37.76,-77.354,69.387,3.5,69.387,69.387
PARKJCO,39.224,-105.989,113.581,6.0,113.581,113.581
PASADCA,34.149,-118.145,42.484,3.5,42.484,42.484
PENNISD,44.079,-103.222,1.161,2.0,1.161,1.161
PENOBME,44.802,-68.773,0.161,2.0,0.161,0.161
PERRYAL,32.45,-87.492,322.839,6.0,322.839,322.839
PHELPNE,40.44,-99.371,36.355,3.5,36.355,36.355
PHIHOLD,39.96,-75.166,9.0,2.0,9.0,9.0
PHOHOLD,33.471,-112.073,92.097,3.5,92.097,92.097
PIC,26.155,-97.338,325.419,6.0,325.419,325.419
PIKCOPA,41.389,-75.071,134.581,6.0,134.581,134.581
PINALAZ,33.041,-111.376,554.419,9.0,554.419,554.419
PINELFL,27.903,-82.705,1.387,2.0,1.387,1.387
PISCAME,45.183,-69.224,0.226,2.0,0.226,0.226
PLATTMO,39.371,-94.78,6.323,2.0,6.323,6.323
PLATTWY,42.056,-104.952,0.452,2.0,0.452,0.452
PLYMOMA,41.931,-70.651,323.452,6.0,323.452,323.452
PMHOSFL,25.886,-80.326,0.29,2.0,0.29,0.29
PMREGVA,37.324,-78.429,312.645,6.0,312.645,312.645
POLKCTX,30.698,-95.006,802.871,9.0,802.871,802.871
POLKJIA,41.654,-93.588,48.29,3.5,48.29,48.29
POMONCA,34.054,-117.754,8.516,2.0,8.516,8.516
POOHOLD,45.515,-122.676,4.806,2.0,4.806,4.806
POTTAIA,41.284,-95.865,53.71,3.5,53.71,53.71
PUEBLCO,38.275,-104.611,0.645,2.0,0.645,0.645
PWILLVA,38.752,-77.48,0.065,2.0,0.065,0.065
RAADCMN,44.956,-93.086,72.677,3.5,72.677,72.677
REDETTX,31.399,-103.511,0.065,2.0,0.065,0.065
REHOSIL,41.865,-87.828,1.29,2.0,1.29,1.29
REJAITX,31.391,-103.533,6.516,2.0,6.516,6.516
RICECKS,38.348,-98.206,21.29,3.5,21.29,21.29
RNDLLTX,35.117,-101.868,72.742,3.5,72.742,72.742
ROCKIIL,41.509,-90.581,0.387,2.0,0.387,0.387
ROCKINH,43.014,-71.051,0.097,2.0,0.097,0.097
ROCKIVA,38.449,-78.871,0.097,2.0,0.097,0.097
ROSEBMT,46.266,-106.674,0.129,2.0,0.129,0.129
RSREGVA,37.307,-77.341,106.774,6.0,106.774,106.774
SAAHOLD,33.748,-117.875,37.0,3.5,37.0,37.0
SACHOLD,38.578,-121.5,16.323,3.5,16.323,16.323
SACITCA,33.75,-117.88,67.968,3.5,67.968,67.968
SACRACA,38.583,-121.498,31.065,3.5,31.065,31.065
SAJHOLD,18.408,-66.107,17.258,3.5,17.258,17.258
SANANCA,33.75,-117.88,120.226,6.0,120.226,120.226
SANJAIL,39.8,-89.643,0.516,2.0,0.516,0.516
SARJUNE,41.141,-96.039,0.194,2.0,0.194,0.194
SBDHOLD,34.101,-117.297,0.065,2.0,0.065,0.065
SBERNCA,34.102,-117.274,24.484,3.5,24.484,24.484
SCNORCA,37.351,-121.906,172.516,6.0,172.516,172.516
SDHOSCA,32.619,-117.022,5.548,2.0,5.548,5.548
SEAHOLD,47.49,-122.291,10.129,3.5,10.129,10.129
SEBASAR,35.383,-94.425,10.419,3.5,10.419,10.419
SENECOH,41.079,-83.154,117.323,6.0,117.323,117.323
SFRHOLD,37.796,-122.401,20.29,3.5,20.29,20.29
SHACOKS,39.047,-95.669,8.935,2.0,8.935,8.935
SHERBMN,45.305,-93.619,134.742,6.0,134.742,134.742
SLRDCAZ,32.484,-114.685,0.097,2.0,0.097,0.097
SLSLCUT,40.697,-111.916,3.258,2.0,3.258,3.258
SMARYMD,38.303,-76.628,8.065,2.0,8.065,8.065
SNDHOLD,32.717,-117.165,36.161,3.5,36.161,36.161
SOLONOH,41.388,-81.444,1.774,2.0,1.774,1.774
SOMERME,44.793,-69.727,0.032,2.0,0.032,0.032
SOUTECO,37.134,-107.633,1.581,2.0,1.581,1.581
SPHOSCA,33.738,-118.305,0.935,2.0,0.935,0.935
SPMHOLD,44.86,-93.23,0.419,2.0,0.419,0.419
STCDFTX,28.895,-99.121,1653.935,15.0,1653.935,1653.935
STCLAMI,42.942,-82.479,30.452,3.5,30.452,30.452
STEUBNY,42.35,-77.296,0.29,2.0,0.29,0.29
STMRYIL,41.903,-87.684,0.323,2.0,0.323,0.323
STRAFNH,43.218,-70.94,37.0,3.5,37.0,37.0
STTCJVI,38.795,-106.535,0.29,2.0,0.29,0.29
STWRTGA,32.037,-84.772,1734.419,15.0,1734.419,1734.419
SUFFOMA,42.334,-71.068,253.645,6.0,253.645,253.645
SUMMIUT,40.723,-111.482,5.71,2.0,5.71,5.71
SUNNYWA,46.328,-120.024,0.29,2.0,0.29,0.29
SUSSENJ,41.057,-74.759,26.677,3.5,26.677,26.677
SWEETWY,41.598,-109.241,0.806,2.0,0.806,0.806
TELLECO,38.943,-105.151,70.129,3.5,70.129,70.129
TENSALA,31.809,-91.397,361.097,6.0,361.097,361.097
TETONWY,43.478,-110.76,1.452,2.0,1.452,1.452
TFALLID,42.559,-114.467,16.484,3.5,16.484,16.484
TGREETX,31.464,-100.44,0.226,2.0,0.226,0.226
TNWESDF,35.407,-89.549,23.0,3.5,23.0,23.0
TOOLEMT,48.507,-111.856,0.355,2.0,0.355,0.355
TOORANM,34.758,-106.056,146.258,6.0,146.258,146.258
TRICOIL,37.269,-89.164,191.581,6.0,191.581,191.581
TUCHOLD,32.136,-110.925,15.677,3.5,15.677,15.677
TULCOOK,36.157,-96.001,165.258,6.0,165.258,165.258
UTAHCUT,40.149,-111.659,86.806,3.5,86.806,86.806
VBHOSTX,26.174,-97.67,0.258,2.0,0.258,0.258
VENHOLD,34.206,-119.077,12.871,3.5,12.871,12.871
VIRBEVA,36.753,-76.061,46.806,3.5,46.806,46.806
VNBRNMI,42.232,-83.494,1.0,2.0,1.0,1.0
VRK,40.728,-74.006,282.226,6.0,282.226,282.226
VTDCORR,44.332,-72.755,4.452,2.0,4.452,4.452
VTSTALB,44.85,-73.133,1.129,2.0,1.129,1.129
WACLATX,29.423,-98.497,41.065,3.5,41.065,41.065
WAKECNC,35.776,-78.641,19.226,3.5,19.226,19.226
WAKULFL,30.197,-84.377,115.194,6.0,115.194,115.194
WASCONY,43.289,-73.589,5.161,2.0,5.161,5.161
WASHCUT,37.156,-113.41,8.129,2.0,8.129,8.129
WASHIAR,36.033,-94.177,21.129,3.5,21.129,21.129
WASHICO,40.157,-103.193,7.613,2.0,7.613,7.613
WASHIME,44.716,-67.459,0.161,2.0,0.161,0.161
WASHOLD,38.881,-77.233,4.484,2.0,4.484,4.484
WASHONV,39.571,-119.811,16.968,3.5,16.968,16.968
WASHTMI,42.256,-83.679,0.065,2.0,0.065,0.065
WAYNEMI,42.389,-83.043,75.097,3.5,75.097,75.097
WAYNENY,43.067,-77.032,24.871,3.5,24.871,24.871
WBATOLA,30.501,-91.214,0.774,2.0,0.774,0.774
WCCBXTX,29.429,-98.508,0.194,2.0,0.194,0.194
WCCPBFL,26.277,-80.151,575.032,9.0,575.032,575.032
WEBERUT,41.24,-111.993,87.452,3.5,87.452,87.452
WILLCTX,26.47,-97.759,1215.484,12.0,1215.484,1215.484
WILLITN,35.9,-86.885,0.161,2.0,0.161,0.161
WILLITX,30.639,-97.679,0.484,2.0,0.484,0.484
WMHOSCA,34.049,-118.218,0.71,2.0,0.71,0.71
WMLNDPA,40.303,-79.545,0.065,2.0,0.065,0.065
WOAKSTX,29.715,-95.438,0.419,2.0,0.419,0.419
WORCEMD,38.17,-75.376,65.0,3.5,65.0,65.0
WVNORTH,39.908,-80.731,0.129,2.0,0.129,0.129
WVREGWV,38.351,-81.639,0.129,2.0,0.129,0.129
WVSCENT,38.311,-81.71,14.032,3.5,14.032,14.032
WYATTRI,41.892,-71.384,185.71,6.0,185.71,185.71
YAVAPAZ,34.541,-112.466,0.032,2.0,0.032,0.032
YAVCVAZ,34.611,-111.918,0.677,2.0,0.677,0.677
YELLOMT,45.756,-108.501,1.581,2.0,1.581,1.581
YIKIMWA,46.604,-120.508,21.516,3.5,21.516,21.516
YORCOPA,39.987,-76.661,694.097,9.0,694.097,694.097
YORCOSC,34.982,-81.2,2.323,2.0,2.323,2.323
YUBAJCA,39.141,-121.587,192.903,6.0,192.903,192.903
YUMHOLD,32.657,-114.612,2.548,2.0,2.548,2.548
