code,latitude,longitude,N,size
BROWNSD,45.465,-98.486,0.0,2.0
BSAHOLD,41.869,-87.866,15.6,3.5
BSCDRTX,32.221,-101.507,0.0,2.0
BSCHOLD,32.225,-101.515,13.033,3.5
BSCORTX,32.223,-101.506,0.0,2.0
BSFLTTX,32.227,-101.528,0.0,2.0
BSGDFTX,33.201,-101.372,0.0,2.0
BSNTRTX,32.262,-101.497,0.0,2.0
BTV,43.02,-78.203,505.767,9.0
BUFHOLD,42.888,-78.878,0.0,2.0
BURLEND,46.794,-100.694,0.0,2.0
BURNETX,30.742,-98.253,2.067,2.0
BUTLEKS,37.814,-96.83,2.8,2.0
BUTLEOH,39.39,-84.553,59.7,3.5
BWDGICA,34.063,-118.239,0.1,2.0
CACCJAM,37.893,-120.538,0.0,2.0
CACFBAK,35.279,-116.055,0.0,2.0
CACFDON,32.585,-116.933,0.0,2.0
CACFMES,35.393,-119.027,352.767,6.0
CACTYCA,35.156,-117.862,0.0,2.0
CADCCAL,33.166,-115.485,0.0,2.0
CADESVI,34.559,-117.437,0.0,2.0
CAJUVMN,44.789,-93.593,0.0,2.0
CALDWMO,39.643,-94.047,15.8,3.5
CALHOMI,42.317,-85.176,120.367,6.0
CAMBRPA,40.484,-78.701,0.0,2.0
CAMCOWY,44.277,-105.51,0.0,2.0
CAMEDAZ,33.017,-111.423,0.0,2.0
CAMERTX,25.905,-97.491,0.0,2.0
CARBOPA,40.879,-75.785,0.0,2.0
CARBOWY,41.796,-107.224,0.0,2.0
CARJAMN,44.787,-93.593,24.4,3.5
CARROMD,39.573,-76.986,0.0,2.0
CASCAMT,47.466,-111.38,2.267,2.0
CASPCAL,33.166,-115.485,0.0,2.0
CASPSAC,38.694,-121.152,0.0,2.0
CASSCND,46.87,-96.833,0.0,2.0
CASSCNE,41.011,-95.883,11.233,3.5
CASSJCA,32.75,-117.145,0.0,2.0
CATTANY,42.251,-78.8,0.0,2.0
CAWVALL,34.081,-117.529,0.0,2.0
CAYUGNY,42.98,-76.544,0.0,2.0
CBENDTX,27.737,-97.755,0.0,2.0
CBRRSNC,35.409,-80.578,0.1,2.0
CCADCAZ,33.064,-111.379,2.633,2.0
CCAFLAZ,33.044,-111.372,562.467,9.0
CCAHUTX,30.565,-97.42,487.233,6.0
CCASDCA,32.577,-116.915,644.367,9.0
CEMEDFL,25.788,-80.216,0.0,2.0
CENTRWV,38.697,-80.658,0.0,2.0
CFREDVA,39.199,-78.146,0.0,2.0
CGRMCAZ,32.881,-111.709,0.0,2.0
CHACONY,42.255,-79.504,2.767,2.0
CHAHOLD,18.322,-64.964,0.033,2.0
CHARLSC,32.859,-80.009,11.333,3.5
CHASEKS,38.375,-96.539,41.7,3.5
CHATHGA,32.067,-81.168,0.0,2.0
CHELAWA,47.423,-120.315,0.0,2.0
CHEMUNY,42.091,-76.801,0.0,2.0
CHENANY,42.507,-75.539,0.0,2.0
CHEROOK,35.914,-94.973,0.0,2.0
CHIHOLD,41.975,-87.89,11.7,3.5
CHIPPMI,46.497,-84.346,7.2,2.0
CHRISMO,37.02,-93.206,13.3,3.5
CHYHOLD,41.137,-104.82,0.2,2.0
CITRUFL,28.846,-82.478,0.0,2.0
CKHOSFL,25.731,-80.386,1.767,2.0
CLARIPA,41.238,-79.423,0.0,2.0
CLARKWA,45.631,-122.678,0.0,2.0
CLAYCIN,39.524,-87.12,50.333,3.5
CLEHOLD,41.505,-81.692,0.367,2.0
CLICONY,44.72,-73.468,2.0,2.0
CLINTPA,41.155,-77.337,10.7,3.5
CLTHOLD,35.223,-80.838,2.3,2.0
CMEDHPR,18.41,-66.06,0.0,2.0
CMPJVNY,42.913,-78.868,0.0,2.0
CNGHOLD,35.106,-85.298,0.0,2.0
COAHOLD,34.009,-81.039,0.3,2.0
COBBJGA,33.909,-84.581,1.967,2.0
COCHIAZ,31.433,-109.871,0.0,2.0
COCONAZ,35.188,-111.64,0.0,2.0
COLCASC,34.076,-80.98,14.4,3.5
COLLIFL,26.126,-81.766,7.633,2.0
COLOMNY,42.25,-73.756,0.0,2.0
COLUMOR,45.849,-122.819,0.0,2.0
COLUMPA,40.998,-76.451,0.0,2.0
COMFTFL,25.733,-80.383,2.3,2.0
CONCOCA,38.018,-122.133,0.467,2.0
CONCOLA,31.586,-91.557,0.0,2.0
CONEJCO,37.086,-106.005,0.0,2.0
CONVEWY,42.76,-105.381,0.0,2.0
CONWECA,37.994,-122.352,159.467,6.0
COOSCOR,43.177,-124.186,0.0,2.0
COSTACA,33.652,-117.912,0.0,2.0
COWJVWA,46.141,-122.918,0.0,2.0
CRGHOLD,40.514,-107.545,0.067,2.0
CRIHOLD,41.975,-91.67,0.0,2.0
CROWGMN,46.356,-94.206,0.0,2.0
CRTOSCA,33.885,-118.102,0.0,2.0
CRYCCTX,28.635,-99.83,0.0,2.0
CSCNWWA,47.25,-122.423,1310.4,12.0
CSPHOLD,42.852,-106.325,0.167,2.0
CSYJVNY,43.097,-79.054,0.0,2.0
CTLAFSL,41.761,-72.683,0.0,2.0
CTYORCI,41.323,-72.237,0.0,2.0
CULPEVA,38.474,-77.997,0.0,2.0
CUMBEME,43.651,-70.282,1.367,2.0
CURRYNM,34.406,-103.207,0.0,2.0
CUSTEMT,46.405,-105.854,0.0,2.0
CVREGVA,38.223,-78.124,0.0,2.0
DAKOTNE,42.415,-96.419,0.533,2.0
DALCOTX,32.776,-96.816,0.0,2.0
DALHOLD,32.824,-96.872,31.567,3.5
DAVIDTN,36.186,-86.785,6.167,2.0
DAWSOMT,47.105,-104.715,0.0,2.0
DCDOCDC,38.916,-77.025,0.0,2.0
DEAPDMI,42.323,-83.173,2.8,2.0
DEKALAL,34.429,-85.76,31.533,3.5
DEKALGA,33.747,-84.312,0.0,2.0
DELAWPA,39.905,-75.513,1.2,2.0
DELTACO,38.743,-108.064,0.0,2.0
DENCICO,39.737,-104.992,0.0,2.0
DENHOLD,39.784,-104.849,4.133,2.0
DENICDF,39.766,-104.865,412.667,6.0
DENVECO,39.767,-104.864,0.0,2.0
DEPCOGU,13.448,144.786,0.0,2.0
DEPYOGU,13.382,144.662,0.0,2.0
DETHOLD,42.409,-83.038,0.033,2.0
DHDFNJ,40.717,-74.128,162.767,6.0
DLAMOCA,33.81,-118.344,0.0,2.0
DLRHOLD,29.393,-100.9,0.0,2.0
DNHMCCO,39.727,-104.991,0.0,2.0
DOCORNE,41.253,-95.939,67.733,3.5
DODGEWI,43.407,-88.706,141.733,6.0
DORCHMD,38.548,-76.061,0.0,2.0
DOUGLCO,39.373,-104.86,0.0,2.0
DOUGLOR,43.212,-123.346,0.0,2.0
DRURYCO,39.776,-104.847,0.0,2.0
DSMHOLD,41.585,-93.623,0.033,2.0
DSRTVCA,34.472,-117.298,1.4,2.0
DUPAGIL,41.872,-88.145,0.0,2.0
DURHOLD,37.237,-107.874,0.0,2.0
DUTCHAK,53.871,-166.541,0.0,2.0
DUVALFL,30.326,-81.65,0.0,2.0
DVDHOLD,39.155,-75.488,0.6,2.0
EAGLECO,39.663,-106.82,0.0,2.0
EAZ,32.818,-111.519,1331.933,12.0
ECC,32.803,-115.57,0.0,2.0
ECMCBNY,42.926,-78.832,0.0,2.0
ECOLOWA,47.479,-122.284,0.0,2.0
ECTORTX,31.774,-102.367,0.0,2.0
EDCHOLD,31.217,-99.834,3.567,2.0
EDDCONM,32.422,-104.226,0.033,2.0
EDENDTX,31.217,-99.834,0.0,2.0
EDNBGTX,26.286,-98.165,0.0,2.0
EHDLGTX,26.303,-97.932,17.5,3.5
EIRHONY,42.887,-78.878,0.0,2.0
ELBERCO,39.342,-104.464,0.0,2.0
ELGPDIL,42.04,-88.284,2.167,2.0
ELMORID,43.137,-115.673,5.733,2.0
ELPASCO,38.788,-104.779,59.433,3.5
ELZICDF,40.666,-74.19,282.0,6.0
EMBSYCO,39.778,-104.866,0.0,2.0
EMESACA,32.59,-116.922,0.0,2.0
EPC,31.796,-106.37,801.8,9.0
EPCJUVI,31.796,-106.37,0.0,2.0
ERICONY,42.887,-78.878,0.0,2.0
ERICOPA,42.125,-80.066,5.133,2.0
ESSEXMA,42.597,-70.987,0.0,2.0
ESSEXNJ,40.731,-74.136,447.133,6.0
ESSEXNY,44.282,-73.539,0.0,2.0
ETOWAAL,34.016,-86.012,240.2,6.0
ETWHOLD,34.017,-86.012,0.0,2.0
EUGHOLD,44.052,-123.089,0.267,2.0
EULESTX,32.832,-97.094,30.333,3.5
FAICOVA,38.843,-77.309,0.0,2.0
FAULKAR,35.089,-92.443,0.0,2.0
FAULKSD,45.033,-99.126,0.0,2.0
FAYETKY,38.066,-84.545,1.633,2.0
FAYHOLD,36.105,-94.178,0.0,2.0
FERRYWA,48.649,-118.734,0.0,2.0
FLATHMT,48.191,-114.311,0.0,2.0
FLDADCI,25.417,-80.502,0.0,2.0
FLO,33.065,-111.379,410.567,6.0
FORSYNC,36.097,-80.243,2.267,2.0
FRACOVT,44.811,-73.08,0.0,2.0
FRANKWA,46.214,-119.043,0.0,2.0
FREDEMD,39.365,-77.415,36.567,3.5
FREEBMN,43.646,-93.368,52.433,3.5
FREHOLD,36.733,-119.785,3.633,2.0
FREMOCO,38.447,-105.183,0.0,2.0
FREMOWY,42.836,-108.728,0.0,2.0
FRMVLVA,37.32,-78.438,578.2,9.0
FSAHOLD,35.333,-94.388,0.067,2.0
FSF,33.065,-111.379,175.567,6.0
GALLAMT,45.674,-111.06,0.0,2.0
GARVIOK,34.74,-97.222,0.967,2.0
GASTNNC,35.268,-81.182,0.133,2.0
GEAUGOH,41.505,-81.192,29.767,3.5
GENESNY,42.999,-78.188,0.0,2.0
GFCORND,47.936,-97.056,4.467,2.0
GFJUVND,47.936,-97.056,0.0,2.0
GIJUVAZ,33.4,-110.769,0.0,2.0
GJCHOLD,39.087,-108.586,0.067,2.0
GLADEFL,26.839,-81.124,131.6,6.0
GLEPDCA,34.147,-118.249,0.067,2.0
GLOUCNJ,39.839,-75.149,0.0,2.0
GOSHEWY,42.065,-104.182,0.0,2.0
GRANTOR,44.387,-118.95,0.0,2.0
GRANTWA,47.322,-119.553,0.0,2.0
GRAYSKY,37.491,-86.258,1.167,2.0
GREENMA,42.596,-72.612,61.533,3.5
GREENMO,37.218,-93.291,0.0,2.0
GRFHOLD,47.924,-97.035,0.433,2.0
GRIHOLD,40.924,-98.343,0.067,2.0
GRMHOLD,42.973,-85.67,0.033,2.0
GRRHOLD,34.937,-82.242,0.467,2.0
GRYDCKY,37.491,-86.258,0.0,2.0
GSCHOLD,39.515,-107.323,0.233,2.0
GUADATX,29.604,-97.97,0.0,2.0
GUDOCHG,13.476,144.751,2.2,2.0
GWINNGA,33.982,-83.977,0.0,2.0
HAILEID,43.665,-116.682,0.533,2.0
HALLJGA,34.243,-83.816,2.067,2.0
HARDJIA,42.36,-93.097,30.567,3.5
HARFOCT,41.793,-72.66,0.0,2.0
HARHOLD,41.651,-72.604,0.067,2.0
HARRIGA,32.764,-84.866,0.0,2.0
HASHENE,40.927,-98.328,6.267,2.0
HASKLTX,33.176,-99.722,506.967,9.0
HBGHOLD,38.427,-78.848,0.0,2.0
HDLGOTX,26.1,-98.26,0.0,2.0
HELHOLD,46.593,-111.974,0.067,2.0
HENDENC,35.315,-82.456,0.0,2.0
HENDENV,36.033,-114.975,192.333,6.0
HENHOLD,35.319,-82.468,0.0,2.0
HERNAFL,28.484,-82.451,0.0,2.0
HHWHOLD,21.3,-157.863,0.067,2.0
HICOJFL,27.958,-82.373,0.0,2.0
HIDALNM,32.338,-108.666,0.0,2.0
HIDALTX,26.417,-98.128,0.033,2.0
HILLCMT,48.553,-109.707,0.0,2.0
HLGHOLD,26.178,-97.714,107.2,6.0
HMCHOTX,26.158,-97.675,2.433,2.0
HOKLYTX,33.578,-102.379,0.0,2.0
HOSPSPR,18.444,-66.069,0.0,2.0
HOTELMA,42.388,-71.018,0.0,2.0
HOUHOLD,29.952,-95.311,23.633,3.5
HOUICDF,29.951,-95.312,897.967,9.0
HOWARMD,39.169,-76.782,63.167,3.5
HRLGNTX,26.2,-97.706,0.067,2.0
HRREGVA,36.804,-76.368,0.0,2.0
HSF,26.181,-97.685,0.0,2.0
HUDSONJ,40.73,-74.103,429.167,6.0
IAHSFTX,29.984,-95.332,0.067,2.0
IMPCOCA,32.749,-115.563,0.0,2.0
INDCMIC,39.768,-86.165,0.0,2.0
INPHOLD,39.766,-86.154,2.7,2.0
IRADFCA,32.691,-115.398,678.633,9.0
IRWINGA,31.581,-83.255,430.1,6.0
ISHOSNY,40.735,-73.981,0.0,2.0
IWAHOLD,33.418,-111.837,7.4,2.0
JACKSOR,42.322,-122.879,0.0,2.0
JAJUVOR,42.321,-122.878,0.0,2.0
JAXHOLD,30.256,-81.59,0.467,2.0
JEFFECO,39.73,-105.204,0.0,2.0
JEFFEID,43.673,-111.911,1.533,2.0
JEFFEIL,38.315,-88.903,0.0,2.0
JEFFEKS,39.207,-95.311,0.0,2.0
JEFFEMT,46.236,-112.121,0.0,2.0
JEFFENY,43.974,-75.928,0.0,2.0
JEFFETX,30.079,-94.094,0.0,2.0
JENADLA,31.707,-92.151,1108.3,12.0
JENATLA,31.317,-92.536,277.7,6.0
JENNIMO,38.711,-90.267,0.0,2.0
JHALLCA,33.386,-117.563,0.0,2.0
JHRWLTX,31.546,-97.067,0.867,2.0
JMHOSFL,25.847,-80.306,0.0,2.0
JOHNSTX,32.375,-97.388,275.5,6.0
JOSEPOR,42.438,-123.319,0.8,2.0
KANECIL,41.9,-88.356,0.0,2.0
KANHOLD,39.269,-94.676,0.0,2.0
KARNETX,28.883,-97.912,0.067,2.0
KCCDCTX,28.885,-97.915,0.0,2.0
KCHOSNY,40.657,-73.943,0.0,2.0
KENOSWI,42.593,-87.915,135.067,6.0
KENTCMI,42.976,-85.63,0.1,2.0
KERCOCA,35.653,-119.108,0.0,2.0
KINNETX,29.311,-100.418,0.0,2.0
KITTIWA,46.997,-120.55,0.0,2.0
KLAMCOR,42.222,-121.749,0.0,2.0
KNXHOLD,35.96,-83.917,0.0,2.0
KODIAAK,57.791,-152.406,0.0,2.0
KOOTEID,47.702,-116.786,0.0,2.0
KRHUBFL,25.754,-80.489,1.8,2.0
KRNRCTX,28.885,-97.915,459.567,6.0
KRO,25.76,-80.497,549.7,9.0
LACKAPA,41.422,-75.648,0.0,2.0
LAFERTX,26.159,-97.823,0.033,2.0
LAKCOMT,47.692,-114.161,0.0,2.0
LANCACA,34.702,-118.233,0.0,2.0
LANECOR,44.051,-123.09,0.0,2.0
LAPAZAZ,34.146,-114.29,0.233,2.0
LAPLACO,37.248,-107.879,0.0,2.0
LARCOWY,41.135,-104.82,0.0,2.0
LARIMCO,40.564,-105.032,0.0,2.0
LASALTX,28.445,-99.237,0.0,2.0
LASANCO,37.18,-104.486,0.0,2.0
LASWOCA,32.84,-116.974,0.0,2.0
LAWREPA,40.999,-80.338,0.0,2.0
LAWRESD,44.375,-103.729,0.0,2.0
LBKHOLD,33.584,-101.845,0.2,2.0
LDFHOLD,40.398,-105.073,0.467,2.0
LEACONM,32.934,-103.339,0.0,2.0
LEWISMT,46.586,-112.037,0.0,2.0
LEWISNY,43.779,-75.501,0.0,2.0
LEXINSC,33.978,-81.251,4.367,2.0
LFRESTX,26.073,-97.478,0.5,2.0
LIMESTX,31.529,-96.512,0.0,2.0
LINCOMO,38.971,-90.963,8.8,2.0
LINNCOR,44.629,-123.098,0.0,2.0
LINNJIA,41.975,-91.67,1.733,2.0
LIVINNY,42.8,-77.816,0.0,2.0
LKLNDLA,31.34,-92.399,0.0,2.0
LLUMCCA,34.049,-117.263,0.0,2.0
LONPDAR,34.542,-91.755,2.067,2.0
LOSCJCA,34.059,-118.231,0.0,2.0
LOSHOLD,34.054,-118.24,45.767,3.5
LOUCOVA,39.075,-77.545,0.0,2.0
LOUHOLD,38.253,-85.761,0.733,2.0
LOYMCIL,41.861,-87.835,0.0,2.0
LRAHOLD,34.724,-92.308,0.133,2.0
LRDHOLD,27.529,-99.448,21.867,3.5
LRDICDF,27.529,-99.448,356.033,6.0
LRKNHFL,25.706,-80.293,0.333,2.0
LSFHOLD,26.075,-97.512,0.067,2.0
LSHOSMA,42.3,-71.106,0.0,2.0
LSRDCTX,28.045,-99.336,0.0,2.0
LUBBOTX,33.585,-101.843,0.267,2.0
LUNCONM,32.276,-107.777,0.0,2.0
LVGHOLD,36.058,-115.225,0.2,2.0
MABSHOS,41.947,-70.953,0.0,2.0
MACCOMI,42.613,-82.882,0.0,2.0
MADISID,43.827,-111.779,0.0,2.0
MADISNY,43.081,-75.707,0.0,2.0
MAHONOH,41.104,-80.655,0.0,2.0
MANHOLD,42.999,-71.467,0.733,2.0
MAPLEOH,41.415,-81.565,0.0,2.0
MARICOR,44.891,-122.957,0.0,2.0
MARIOIN,39.766,-86.154,1.533,2.0
MARSHIA,42.01,-93.06,20.333,3.5
MARTIFL,27.176,-80.24,0.0,2.0
MARTNTX,32.131,-101.791,0.0,2.0
MATEWKS,42.613,-71.236,0.0,2.0
MATSHOS,41.901,-71.089,0.0,2.0
MAVERTX,28.719,-100.46,0.0,2.0
MCCDCTX,31.558,-97.134,0.0,2.0
MCCLETX,31.558,-97.133,0.0,2.0
MCFAJAZ,33.446,-112.078,0.0,2.0
MCHENIL,42.337,-88.443,173.833,6.0
MCMEDAZ,33.447,-112.059,0.0,2.0
MEADESD,44.415,-103.516,0.0,2.0
MECKLNC,35.315,-80.841,1.867,2.0
MEDHOLD,42.325,-122.877,0.033,2.0
MEMHOLD,35.158,-89.883,0.033,2.0
MESJACO,39.069,-108.574,0.0,2.0
METROFL,25.715,-80.336,0.0,2.0
MEYTHCT,43.64,-70.309,0.0,2.0
MGAHOLD,32.374,-86.305,0.0,2.0
MIAHOLD,25.92,-80.155,0.0,2.0
MIDBIMA,42.369,-71.079,0.0,2.0
MIDDLNJ,40.421,-74.489,0.0,2.0
MIDLATX,31.994,-102.077,0.0,2.0
MILHOLD,43.048,-87.908,1.667,2.0
MILLRAR,33.4,-94.023,0.167,2.0
MINERMT,47.192,-114.891,0.0,2.0
MINICID,42.535,-113.792,3.067,2.0
MINNESD,43.578,-96.729,0.0,2.0
MISCOMO,36.923,-89.352,0.0,2.0
MISSOMT,46.883,-114.027,0.0,2.0
MIWPRPH,42.297,-83.346,0.0,2.0
MLDHOLD,31.994,-102.074,1.067,2.0
MNCOAKC,45.053,-92.831,0.0,2.0
MNROEMI,41.915,-83.399,0.267,2.0
MNTGMAL,32.382,-86.298,1.067,2.0
MOFFECO,40.507,-107.559,0.133,2.0
MOHAVAZ,35.192,-114.051,0.0,2.0
MONCJAL,32.379,-86.308,0.0,2.0
MONMONJ,40.268,-74.287,0.0,2.0
MONROFL,24.572,-81.749,54.567,3.5
MONROMI,41.894,-83.394,48.367,3.5
MONRONY,43.152,-77.614,0.0,2.0
MONTGAL,32.374,-86.305,0.0,2.0
MONTGMO,38.98,-91.504,15.833,3.5
MONTGNY,42.953,-74.374,0.0,2.0
MONTGPA,40.159,-75.422,0.0,2.0
MONTGTX,30.336,-95.448,783.767,9.0
MORGACO,40.251,-103.79,0.0,2.0
MORGNMO,38.432,-92.84,42.067,3.5
MOROWOH,40.56,-82.807,32.2,3.5
MOUNTND,48.321,-102.391,0.0,2.0
MPSIPAN,15.156,145.704,0.0,2.0
MRCDSTX,26.148,-97.912,0.0,2.0
MSF,25.778,-80.193,14.333,3.5
MSKGNMI,43.235,-86.244,0.0,2.0
MTPPDCA,34.059,-118.126,0.0,2.0
MULTNOR,45.563,-122.544,0.0,2.0
MUSIKCA,33.663,-117.701,261.933,6.0
MUSSEMT,46.45,-108.542,0.133,2.0
NASHUMA,42.367,-71.066,0.0,2.0
NASSAFL,30.611,-81.631,0.0,2.0
NASSANY,40.728,-73.556,0.0,2.0
NATROWY,42.862,-106.345,0.2,2.0
NAVSOAZ,34.872,-110.155,0.0,2.0
NBRMCFL,26.275,-80.099,0.1,2.0
NEJUVNE,41.845,-97.457,0.0,2.0
NEWHOLD,40.73,-74.175,0.7,2.0
NGDCTGA,34.295,-83.824,0.0,2.0
NHSPCON,43.227,-71.558,0.0,2.0
NIAGANY,43.18,-78.736,0.0,2.0
NIOBRWY,42.761,-104.451,0.0,2.0
NOBLEMN,43.649,-95.593,1.433,2.0
NOJUVOR,45.61,-121.203,0.0,2.0
NOLHOLD,29.948,-90.078,0.033,2.0
NOLVGNV,36.202,-115.12,0.0,2.0
NORCOOR,45.61,-121.203,4.933,2.0
NORFOMA,42.26,-71.209,0.0,2.0
NORHOLD,36.876,-76.223,2.667,2.0
NRPHOLD,41.135,-100.76,0.033,2.0
NSVHOLD,36.168,-86.779,0.0,2.0
NVJDCVA,38.813,-77.137,1.467,2.0
NWHNVNC,34.327,-77.896,0.133,2.0
NWREGVA,39.199,-78.146,0.0,2.0
NYBUFFC,42.932,-78.54,0.0,2.0
NYCHOLD,40.64,-74.17,2.9,2.0
OAK,30.821,-92.641,0.0,2.0
OAKHOLD,30.832,-92.637,0.0,2.0
OCCWJCA,33.749,-117.877,0.0,2.0
OCIRCCA,33.749,-117.877,0.167,2.0
ODESSTX,31.846,-102.368,0.0,2.0
OGUHOLD,41.221,-112.019,0.567,2.0
OKANOWA,48.366,-119.582,0.0,2.0
OKCHOLD,35.424,-97.597,0.167,2.0
OLDHAKY,38.407,-85.381,1.633,2.0
OMAHOLD,41.281,-95.899,2.633,2.0
ONECONY,43.156,-75.377,0.067,2.0
ONONDNY,43.046,-76.146,0.0,2.0
ONTARNY,42.883,-77.212,0.0,2.0
ORANGFL,28.504,-81.416,1.3,2.0
ORANGNY,41.405,-74.357,165.333,6.0
ORLEANY,43.245,-78.192,0.0,2.0
ORLHOLD,28.427,-81.334,2.6,2.0
ORPARLA,29.961,-90.094,0.0,2.0
OSAHOKS,38.51,-94.94,0.0,2.0
