code,latitude,longitude,N,size
BSNTRTX,32.262,-101.497,0.0,2.0
BTV,43.02,-78.203,546.387,9.0
BURNETX,30.742,-98.253,0.032,2.0
BUTLEKS,37.814,-96.83,14.258,3.5
BUTLEOH,39.39,-84.553,83.742,3.5
BWDGICA,34.063,-118.239,1.71,2.0
CACTYCA,35.156,-117.862,107.677,6.0
CAJUVMN,44.789,-93.593,0.129,2.0
CALDWMO,39.643,-94.047,37.548,3.5
CALHOMI,42.317,-85.176,143.226,6.0
CAMBRPA,40.484,-78.701,33.484,3.5
CAMCOWY,44.277,-105.51,0.0,2.0
CAMERTX,25.905,-97.491,0.032,2.0
CARBOWY,41.796,-107.224,0.0,2.0
CARJAMN,44.787,-93.593,37.774,3.5
CARROMD,39.573,-76.986,4.29,2.0
CASCAMT,47.466,-111.38,0.871,2.0
CASPCAL,33.166,-115.485,0.0,2.0
CASSCND,46.87,-96.833,0.0,2.0
CASSCNE,41.011,-95.883,26.516,3.5
CATTANY,42.251,-78.8,0.0,2.0
CAYUGNY,42.98,-76.544,0.129,2.0
CBRRSNC,35.409,-80.578,0.032,2.0
CCADCAZ,33.064,-111.379,72.774,3.5
CCAFLAZ,33.044,-111.372,204.839,6.0
CCAHUTX,30.565,-97.42,512.29,9.0
CCASDCA,32.577,-116.915,692.097,9.0
CEMEDFL,25.788,-80.216,0.0,2.0
CFREDVA,39.199,-78.146,0.0,2.0
CGRMCAZ,32.881,-111.709,0.0,2.0
CHACONY,42.255,-79.504,0.0,2.0
CHAHOLD,18.322,-64.964,0.129,2.0
CHARLSC,32.859,-80.009,49.226,3.5
CHASEKS,38.375,-96.539,24.903,3.5
CHELAWA,47.423,-120.315,0.355,2.0
CHIHOLD,41.975,-87.89,13.774,3.5
CHIPPMI,46.497,-84.346,42.258,3.5
CHRISMO,37.02,-93.206,24.871,3.5
CHYHOLD,41.137,-104.82,0.484,2.0
CITRUFL,28.846,-82.478,0.0,2.0
CKHOSFL,25.731,-80.386,0.516,2.0
CLARIPA,41.238,-79.423,0.0,2.0
CLARKWA,45.631,-122.678,0.0,2.0
CLICONY,44.72,-73.468,8.355,2.0
CLINTPA,41.155,-77.337,81.129,3.5
CLTHOLD,35.223,-80.838,0.065,2.0
CMPJVNY,42.913,-78.868,0.032,2.0
CNGHOLD,35.106,-85.298,0.0,2.0
COBBJGA,33.909,-84.581,6.839,2.0
COCHIAZ,31.433,-109.871,0.0,2.0
COCONAZ,35.188,-111.64,0.0,2.0
COLCASC,34.076,-80.98,0.161,2.0
COLLIFL,26.126,-81.766,6.677,2.0
COLOMNY,42.25,-73.756,0.0,2.0
COLUMOR,45.849,-122.819,0.935,2.0
COLUMPA,40.998,-76.451,0.0,2.0
COMFTFL,25.733,-80.383,0.387,2.0
CONCOCA,38.018,-122.133,0.032,2.0
CONCOLA,31.586,-91.557,0.0,2.0
CONEJCO,37.086,-106.005,1.677,2.0
CONVEWY,42.76,-105.381,0.0,2.0
CONWECA,37.994,-122.352,86.0,3.5
COSTACA,33.652,-117.912,0.065,2.0
COWJVWA,46.141,-122.918,0.0,2.0
CRGHOLD,40.514,-107.545,0.452,2.0
CRIHOLD,41.975,-91.67,0.0,2.0
CROWGMN,46.356,-94.206,0.355,2.0
CRTOSCA,33.885,-118.102,0.0,2.0
CSCNWWA,47.25,-122.423,1286.935,12.0
CSPHOLD,42.852,-106.325,0.387,2.0
CSYJVNY,43.097,-79.054,0.0,2.0
CTLAFSL,41.761,-72.683,0.0,2.0
CTYORCI,41.323,-72.237,0.0,2.0
CULPEVA,38.474,-77.997,0.0,2.0
CUMBEME,43.651,-70.282,1.839,2.0
CUSTEMT,46.405,-105.854,0.0,2.0
CVREGVA,38.223,-78.124,0.0,2.0
DAKOTNE,42.415,-96.419,4.355,2.0
DALHOLD,32.824,-96.872,16.548,3.5
DAVIDTN,36.186,-86.785,26.613,3.5
DAWSOMT,47.105,-104.715,0.0,2.0
DCDOCDC,38.916,-77.025,0.0,2.0
DEAPDMI,42.323,-83.173,6.935,2.0
DEKALAL,34.429,-85.76,73.774,3.5
DEKALGA,33.747,-84.312,0.0,2.0
DELTACO,38.743,-108.064,0.0,2.0
DENCICO,39.737,-104.992,0.0,2.0
DENHOLD,39.784,-104.849,14.032,3.5
DENICDF,39.766,-104.865,424.194,6.0
DENVECO,39.767,-104.864,0.129,2.0
DEPCOGU,13.448,144.786,0.0,2.0
DEPYOGU,13.382,144.662,0.0,2.0
DETHOLD,42.409,-83.038,1.032,2.0
DOCORNE,41.253,-95.939,153.581,6.0
DODGEWI,43.407,-88.706,224.29,6.0
DORCHMD,38.548,-76.061,26.903,3.5
DOUGLCO,39.373,-104.86,0.194,2.0
DOUGLOR,43.212,-123.346,0.0,2.0
DRURYCO,39.776,-104.847,0.0,2.0
DSMHOLD,41.585,-93.623,0.0,2.0
DUPAGIL,41.872,-88.145,0.0,2.0
DURHOLD,37.237,-107.874,0.29,2.0
DUTCHAK,53.871,-166.541,0.0,2.0
DUVALFL,30.326,-81.65,0.0,2.0
DVDHOLD,39.155,-75.488,1.548,2.0
EAGLECO,39.663,-106.82,0.452,2.0
EAZ,32.818,-111.519,1491.742,12.0
ECC,32.803,-115.57,381.29,6.0
ECOLOWA,47.479,-122.284,0.0,2.0
ECTORTX,31.774,-102.367,0.0,2.0
EDENDTX,31.217,-99.834,0.0,2.0
EHDLGTX,26.303,-97.932,6.774,2.0
EIRHONY,42.887,-78.878,0.0,2.0
ELBERCO,39.342,-104.464,0.0,2.0
ELGPDIL,42.04,-88.284,0.645,2.0
ELMORID,43.137,-115.673,9.387,2.0
ELPASCO,38.788,-104.779,66.968,3.5
ELZICDF,40.666,-74.19,301.097,6.0
EMESACA,32.59,-116.922,0.0,2.0
EPC,31.796,-106.37,760.71,9.0
EPCJUVI,31.796,-106.37,0.0,2.0
ERICONY,42.887,-78.878,0.0,2.0
ERICOPA,42.125,-80.066,8.71,2.0
ESSEXMA,42.597,-70.987,0.0,2.0
ESSEXNJ,40.731,-74.136,592.903,9.0
ESSEXNY,44.282,-73.539,0.0,2.0
ETOWAAL,34.016,-86.012,334.065,6.0
ETWHOLD,34.017,-86.012,0.0,2.0
EUGHOLD,44.052,-123.089,1.452,2.0
EULESTX,32.832,-97.094,24.484,3.5
FAICOVA,38.843,-77.309,0.0,2.0
FAULKAR,35.089,-92.443,0.0,2.0
FAULKSD,45.033,-99.126,0.0,2.0
FAYHOLD,36.105,-94.178,0.0,2.0
FERRYWA,48.649,-118.734,0.0,2.0
FLATHMT,48.191,-114.311,0.0,2.0
FLO,33.065,-111.379,414.71,6.0
FORSYNC,36.097,-80.243,0.71,2.0
FRACOVT,44.811,-73.08,0.0,2.0
FRANKWA,46.214,-119.043,0.0,2.0
FREDEMD,39.365,-77.415,44.419,3.5
FREEBMN,43.646,-93.368,75.387,3.5
FREHOLD,36.733,-119.785,17.806,3.5
FREMOCO,38.447,-105.183,2.484,2.0
FREMOWY,42.836,-108.728,0.0,2.0
FRMVLVA,37.32,-78.438,526.645,9.0
FSAHOLD,35.333,-94.388,0.0,2.0
FSF,33.065,-111.379,242.452,6.0
GALLAMT,45.674,-111.06,0.0,2.0
GARVIOK,34.74,-97.222,13.419,3.5
GASTNNC,35.268,-81.182,0.903,2.0
GENESNY,42.999,-78.188,0.0,2.0
GFCORND,47.936,-97.056,21.0,3.5
GFJUVND,47.936,-97.056,0.065,2.0
GIJUVAZ,33.4,-110.769,0.0,2.0
GJCHOLD,39.087,-108.586,0.516,2.0
GLADEFL,26.839,-81.124,440.935,6.0
GLEPDCA,34.147,-118.249,0.0,2.0
GLOUCNJ,39.839,-75.149,0.0,2.0
GOSHEWY,42.065,-104.182,0.0,2.0
GRANTOR,44.387,-118.95,0.0,2.0
GRANTWA,47.322,-119.553,0.0,2.0
GRAYSKY,37.491,-86.258,0.0,2.0
GREENMA,42.596,-72.612,0.0,2.0
GREENMO,37.218,-93.291,0.0,2.0
GRFHOLD,47.924,-97.035,0.032,2.0
GRIHOLD,40.924,-98.343,0.903,2.0
GRYDCKY,37.491,-86.258,6.194,2.0
GSCHOLD,39.515,-107.323,3.0,2.0
GUADATX,29.604,-97.97,0.0,2.0
GUDOCHG,13.476,144.751,16.613,3.5
GWINNGA,33.982,-83.977,0.0,2.0
HAILEID,43.665,-116.682,1.323,2.0
HALLJGA,34.243,-83.816,3.806,2.0
HARDJIA,42.36,-93.097,67.968,3.5
HARFOCT,41.793,-72.66,0.0,2.0
HARHOLD,41.651,-72.604,2.935,2.0
HASHENE,40.927,-98.328,76.742,3.5
HASKLTX,33.176,-99.722,487.806,6.0
HBGHOLD,38.427,-78.848,2.484,2.0
HELHOLD,46.593,-111.974,0.0,2.0
HENDENC,35.315,-82.456,37.032,3.5
HENDENV,36.033,-114.975,222.806,6.0
HERNAFL,28.484,-82.451,0.0,2.0
HICOJFL,27.958,-82.373,0.0,2.0
HIDALTX,26.417,-98.128,0.0,2.0
HILLCMT,48.553,-109.707,1.129,2.0
HLGHOLD,26.178,-97.714,9.065,2.0
HMCHOTX,26.158,-97.675,0.097,2.0
HOKLYTX,33.578,-102.379,0.0,2.0
HOTELMA,42.388,-71.018,0.0,2.0
HOUHOLD,29.952,-95.311,31.484,3.5
HOUICDF,29.951,-95.312,900.194,9.0
HOWARMD,39.169,-76.782,43.806,3.5
HRREGVA,36.804,-76.368,320.258,6.0
HSF,26.181,-97.685,0.0,2.0
HUDSONJ,40.73,-74.103,425.323,6.0
IMPCOCA,32.749,-115.563,0.0,2.0
INPHOLD,39.766,-86.154,1.0,2.0
IRWINGA,31.581,-83.255,306.129,6.0
ISHOSNY,40.735,-73.981,0.0,2.0
IWAHOLD,33.418,-111.837,11.613,3.5
JACKSOR,42.322,-122.879,0.774,2.0
JAJUVOR,42.321,-122.878,0.0,2.0
JAXHOLD,30.256,-81.59,0.0,2.0
JEFFECO,39.73,-105.204,0.0,2.0
JEFFEID,43.673,-111.911,4.516,2.0
JEFFEIL,38.315,-88.903,108.839,6.0
JEFFEKS,39.207,-95.311,0.0,2.0
JEFFEMT,46.236,-112.121,0.194,2.0
JEFFENY,43.974,-75.928,0.0,2.0
JEFFETX,30.079,-94.094,0.0,2.0
JENADLA,31.707,-92.151,1087.548,12.0
JENNIMO,38.711,-90.267,0.0,2.0
JHRWLTX,31.546,-97.067,90.903,3.5
JMHOSFL,25.847,-80.306,1.032,2.0
JOHNSTX,32.375,-97.388,190.129,6.0
JOSEPOR,42.438,-123.319,4.516,2.0
KANHOLD,39.269,-94.676,1.226,2.0
KARNETX,28.883,-97.912,281.065,6.0
KCHOSNY,40.657,-73.943,0.032,2.0
KENOSWI,42.593,-87.915,199.645,6.0
KERCOCA,35.653,-119.108,1.0,2.0
KINNETX,29.311,-100.418,0.0,2.0
KITTIWA,46.997,-120.55,0.0,2.0
KLAMCOR,42.222,-121.749,0.516,2.0
KNXHOLD,35.96,-83.917,0.0,2.0
KODIAAK,57.791,-152.406,0.0,2.0
KOOTEID,47.702,-116.786,0.0,2.0
KRHUBFL,25.754,-80.489,7.323,2.0
KRO,25.76,-80.497,645.516,9.0
LACKAPA,41.422,-75.648,0.0,2.0
LAKCOMT,47.692,-114.161,0.0,2.0
LANCACA,34.702,-118.233,1194.129,12.0
LANECOR,44.051,-123.09,0.0,2.0
LAPAZAZ,34.146,-114.29,0.0,2.0
LAPLACO,37.248,-107.879,1.129,2.0
LARCOWY,41.135,-104.82,0.0,2.0
LARIMCO,40.564,-105.032,0.194,2.0
LASANCO,37.18,-104.486,0.0,2.0
LAWREPA,40.999,-80.338,0.0,2.0
LAWRESD,44.375,-103.729,0.0,2.0
LDFHOLD,40.398,-105.073,0.613,2.0
LEWISMT,46.586,-112.037,0.0,2.0
LEXINSC,33.978,-81.251,6.774,2.0
LIMESTX,31.529,-96.512,0.0,2.0
LINCOMO,38.971,-90.963,12.677,3.5
LINNCOR,44.629,-123.098,0.0,2.0
LINNJIA,41.975,-91.67,13.194,3.5
LIVINNY,42.8,-77.816,0.0,2.0
LKLNDLA,31.34,-92.399,0.0,2.0
LONPDAR,34.542,-91.755,5.161,2.0
LOSCJCA,34.059,-118.231,33.387,3.5
LOSHOLD,34.054,-118.24,113.516,6.0
LOUCOVA,39.075,-77.545,0.0,2.0
LOYMCIL,41.861,-87.835,0.0,2.0
LRAHOLD,34.724,-92.308,0.0,2.0
LRDHOLD,27.529,-99.448,15.677,3.5
LRDICDF,27.529,-99.448,349.129,6.0
LRKNHFL,25.706,-80.293,8.581,2.0
LSFHOLD,26.075,-97.512,4.161,2.0
LSHOSMA,42.3,-71.106,0.0,2.0
LSRDCTX,28.045,-99.336,169.774,6.0
LUBBOTX,33.585,-101.843,0.097,2.0
LUNCONM,32.276,-107.777,0.0,2.0
LVGHOLD,36.058,-115.225,1.29,2.0
MABSHOS,41.947,-70.953,1.0,2.0
MACCOMI,42.613,-82.882,0.355,2.0
MADISID,43.827,-111.779,0.129,2.0
MADISNY,43.081,-75.707,0.065,2.0
MAHONOH,41.104,-80.655,0.0,2.0
MANHOLD,42.999,-71.467,1.129,2.0
MAPLEOH,41.415,-81.565,0.0,2.0
MARIOIN,39.766,-86.154,2.806,2.0
MARSHIA,42.01,-93.06,36.935,3.5
MARTIFL,27.176,-80.24,0.0,2.0
MATEWKS,42.613,-71.236,0.0,2.0
MATSHOS,41.901,-71.089,0.0,2.0
MAVERTX,28.719,-100.46,0.0,2.0
MCCDCTX,31.558,-97.134,0.0,2.0
MCCLETX,31.558,-97.133,0.0,2.0
MCFAJAZ,33.446,-112.078,6.484,2.0
MCHENIL,42.337,-88.443,314.29,6.0
MCMEDAZ,33.447,-112.059,0.065,2.0
MEADESD,44.415,-103.516,0.0,2.0
MECKLNC,35.315,-80.841,5.742,2.0
MEDHOLD,42.325,-122.877,0.516,2.0
MEMHOLD,35.158,-89.883,2.0,2.0
MESJACO,39.069,-108.574,0.71,2.0
METROFL,25.715,-80.336,0.0,2.0
MEYTHCT,43.64,-70.309,0.0,2.0
MGAHOLD,32.374,-86.305,0.0,2.0
MIAHOLD,25.92,-80.155,1.484,2.0
MIDBIMA,42.369,-71.079,0.0,2.0
MIDDLNJ,40.421,-74.489,0.032,2.0
MIDLATX,31.994,-102.077,0.065,2.0
MILHOLD,43.048,-87.908,3.065,2.0
MILLRAR,33.4,-94.023,5.871,2.0
MINERMT,47.192,-114.891,0.0,2.0
MINICID,42.535,-113.792,5.097,2.0
MINNESD,43.578,-96.729,0.0,2.0
MISCOMO,36.923,-89.352,27.774,3.5
MISSOMT,46.883,-114.027,0.0,2.0
MNCOAKC,45.053,-92.831,0.0,2.0
MNTGMAL,32.382,-86.298,2.806,2.0
MOFFECO,40.507,-107.559,4.032,2.0
MOHAVAZ,35.192,-114.051,0.0,2.0
MONCJAL,32.379,-86.308,0.0,2.0
MONMONJ,40.268,-74.287,234.226,6.0
MONROFL,24.572,-81.749,98.0,3.5
MONROMI,41.894,-83.394,72.0,3.5
MONRONY,43.152,-77.614,0.0,2.0
MONTGMO,38.98,-91.504,38.129,3.5
MONTGNY,42.953,-74.374,0.0,2.0
MONTGPA,40.159,-75.422,1.839,2.0
MONTGTX,30.336,-95.448,397.258,6.0
MORGACO,40.251,-103.79,0.0,2.0
MORGNMO,38.432,-92.84,45.129,3.5
MOROWOH,40.56,-82.807,40.839,3.5
MOUNTND,48.321,-102.391,0.0,2.0
MPSIPAN,15.156,145.704,14.065,3.5
MSF,25.778,-80.193,2.516,2.0
MTPPDCA,34.059,-118.126,0.0,2.0
MULTNOR,45.563,-122.544,0.0,2.0
MUSIKCA,33.663,-117.701,282.032,6.0
MUSSEMT,46.45,-108.542,0.0,2.0
NASSAFL,30.611,-81.631,0.0,2.0
NASSANY,40.728,-73.556,0.0,2.0
NATROWY,42.862,-106.345,1.935,2.0
NAVSOAZ,34.872,-110.155,0.0,2.0
NBRMCFL,26.275,-80.099,0.194,2.0
NEJUVNE,41.845,-97.457,0.0,2.0
NEWHOLD,40.73,-74.175,0.161,2.0
NGDCTGA,34.295,-83.824,392.258,6.0
NHSPCON,43.227,-71.558,0.0,2.0
NIAGANY,43.18,-78.736,0.0,2.0
NIOBRWY,42.761,-104.451,0.0,2.0
NOBLEMN,43.649,-95.593,7.29,2.0
NOJUVOR,45.61,-121.203,1.0,2.0
NOLVGNV,36.202,-115.12,0.0,2.0
NORCOOR,45.61,-121.203,1.742,2.0
NORFOMA,42.26,-71.209,44.065,3.5
NORHOLD,36.876,-76.223,2.194,2.0
NRPHOLD,41.135,-100.76,0.129,2.0
NSVHOLD,36.168,-86.779,0.0,2.0
NWREGVA,39.199,-78.146,0.0,2.0
NYBUFFC,42.932,-78.54,0.0,2.0
NYCHOLD,40.64,-74.17,2.29,2.0
OAK,30.821,-92.641,0.0,2.0
OAKHOLD,30.832,-92.637,0.065,2.0
OCIRCCA,33.749,-117.877,5.516,2.0
OKANOWA,48.366,-119.582,0.0,2.0
OMAHOLD,41.281,-95.899,0.129,2.0
ONECONY,43.156,-75.377,0.0,2.0
ONONDNY,43.046,-76.146,0.645,2.0
ONTARNY,42.883,-77.212,1.581,2.0
ORANGFL,28.504,-81.416,0.516,2.0
ORANGNY,41.405,-74.357,100.484,6.0
ORLEANY,43.245,-78.192,0.0,2.0
ORLHOLD,28.427,-81.334,7.387,2.0
ORPARLA,29.961,-90.094,18.226,3.5
OTERONM,32.852,-106.008,0.194,2.0
OTROPNM,32.079,-106.278,77.871,3.5
OTRPCNM,32.08,-106.283,810.258,9.0
PALMBFL,26.673,-80.092,0.0,2.0
PAMREVA,37.752,-77.359,0.0,2.0
PARKCMT,45.663,-110.556,0.0,2.0
PARKCWY,44.532,-109.061,0.0,2.0
PARKJCO,39.218,-105.98,12.677,3.5
PASADCA,34.149,-118.145,1.645,2.0
PASSANJ,40.913,-74.174,0.0,2.0
PCSHOLD,31.398,-103.521,9.129,2.0
PECOSTX,31.399,-103.512,0.0,2.0
PEMBIND,48.791,-97.626,0.0,2.0
PENDOWA,48.179,-117.058,0.0,2.0
PENNISD,44.079,-103.221,0.871,2.0
PENOBME,44.801,-68.778,0.0,2.0
PERRYAL,32.634,-87.316,0.0,2.0
PHELPNE,40.439,-99.37,18.903,3.5
PHIHOLD,39.96,-75.165,4.161,2.0
PHILLMT,48.357,-107.878,0.0,2.0
PHOHOLD,33.471,-112.073,55.258,3.5
PIC,26.155,-97.338,1137.903,12.0
PIKCOPA,41.389,-75.071,173.71,6.0
PINALAZ,33.041,-111.376,403.613,6.0
PINELFL,27.902,-82.706,1.032,2.0
PISCAME,45.183,-69.224,0.387,2.0
PLATTMO,39.19,-94.684,0.387,2.0
PLATTWY,42.055,-104.953,1.581,2.0
PLYMOMA,41.932,-70.651,282.226,6.0
PMHOSFL,25.885,-80.325,1.323,2.0
PMREGVA,37.321,-78.425,0.0,2.0
POLKCTX,30.698,-95.006,897.452,9.0
POLKJIA,41.654,-93.588,64.419,3.5
POMHOLD,43.635,-70.25,0.097,2.0
POMONCA,34.055,-117.754,0.548,2.0
PONDEMT,48.169,-111.947,0.0,2.0
POOHOLD,45.515,-122.676,7.452,2.0
POTTAIA,41.282,-95.867,4.903,2.0
PROWECO,38.086,-102.619,0.0,2.0
PRVEGAL,18.411,-66.32,0.0,2.0
PUEBLCO,38.276,-104.611,0.484,2.0
PUEHOLD,38.393,-105.117,1.935,2.0
PWHOSFL,26.684,-80.253,0.0,2.0
PWILLVA,38.752,-77.478,0.0,2.0
RAADCMN,44.956,-93.089,65.613,3.5
RAPPSVA,38.318,-77.472,89.355,3.5
RCMHOLD,37.542,-77.434,5.161,2.0
RDUHOLD,35.79,-78.78,3.419,2.0
REDETTX,31.396,-103.54,0.0,2.0
REHOSIL,41.865,-87.804,0.0,2.0
REJAITX,31.389,-103.527,0.032,2.0
REJUVTX,31.391,-103.533,0.032,2.0
RGS,26.155,-97.338,81.129,3.5
RICECKS,38.347,-98.224,25.645,3.5
RICHMVA,37.549,-77.419,0.0,2.0
RIIHOLD,41.509,-90.581,0.774,2.0
RIVERCA,33.978,-117.374,0.0,2.0
RNDLLTX,35.116,-101.866,4.774,2.0
ROANOVA,37.294,-80.053,0.0,2.0
ROCKIIL,41.509,-90.581,2.226,2.0
ROCKINH,43.012,-71.054,0.0,2.0
ROCKIVA,38.45,-78.87,0.0,2.0
RONKEVA,37.271,-79.947,1.419,2.0
ROSEAMN,48.84,-95.767,0.0,2.0
ROSEBMT,46.266,-106.673,0.0,2.0
ROUTTCO,40.502,-106.86,0.0,2.0
RPCHOLD,44.099,-103.265,0.548,2.0
RRFINWA,47.451,-122.295,0.29,2.0
RSREGVA,37.295,-77.321,0.0,2.0
SAAHOLD,33.749,-117.875,35.839,3.5
SACHOLD,38.578,-121.5,15.161,3.5
SACITCA,33.75,-117.88,201.355,6.0
SACRACA,38.583,-121.497,75.645,3.5
SAIHOLD,15.156,145.704,0.0,2.0
SAJHOLD,18.407,-66.107,16.226,3.5
SANANCA,33.75,-117.881,0.0,2.0
SANJAIL,39.8,-89.643,0.0,2.0
SARJUNE,41.141,-96.039,0.0,2.0
SARPYNE,41.143,-96.042,0.0,2.0
SBDHOLD,34.101,-117.298,23.581,3.5
SBERNCA,34.102,-117.272,1.548,2.0
SCNORCA,37.352,-121.906,1.0,2.0
SCOTTMO,37.097,-89.564,6.677,2.0
SCOTTNE,41.826,-103.66,0.226,2.0
SCRUZAZ,31.355,-110.928,0.032,2.0
SDHOSCA,32.619,-117.023,2.742,2.0
SEAHOLD,47.491,-122.291,10.129,3.5
SEBASAR,35.383,-94.425,6.355,2.0
SENECNY,42.15,-77.063,0.0,2.0
SENECOH,41.08,-83.154,119.161,6.0
SFDHOLD,43.549,-96.724,0.903,2.0
SFRHOLD,37.796,-122.402,32.677,3.5
SGUHOLD,37.113,-113.58,0.0,2.0
SHACOKS,39.048,-95.672,6.677,2.0
SHAJUKS,39.048,-95.67,0.0,2.0
SHECOVA,38.882,-78.506,0.0,2.0
SHERBMN,45.304,-93.619,113.613,6.0
SHERIMT,48.778,-104.558,0.0,2.0
SHERIWY,44.816,-106.956,0.0,2.0
SILBOMT,46.015,-112.539,0.0,2.0
SITKAAK,57.053,-135.334,0.0,2.0
SLRDCAZ,32.498,-114.778,0.0,2.0
SLSLCUT,40.726,-111.917,0.581,2.0
SMARYMD,38.302,-76.629,0.0,2.0
SNAHOLD,29.522,-98.392,15.419,3.5
SNDCOCA,32.59,-116.921,0.0,2.0
SNDHOLD,32.717,-117.165,36.065,3.5
SNJHOLD,37.239,-121.774,4.774,2.0
SOBAYCA,32.633,-117.078,0.0,2.0
SOLONOH,41.391,-81.44,0.0,2.0
SOMERME,44.789,-69.883,0.0,2.0
SOUTECO,37.133,-107.634,0.0,2.0
SPGHOLD,37.267,-93.129,0.065,2.0
SPHOSCA,33.739,-118.307,0.194,2.0
SPMHOLD,44.86,-93.231,8.161,2.0
SRJDFID,42.543,-114.434,0.0,2.0
STCDFTX,28.895,-99.122,1825.161,15.0
