code,latitude,longitude,N,size,N_min,N_max
DLAMOCA,33.81,-118.344,0.032,2.0,0.032,0.032
DOCORNE,41.253,-95.939,109.097,6.0,60.516,154.767
DODGEWI,43.407,-88.706,252.903,6.0,127.967,252.903
DORCHMD,38.548,-76.061,22.677,3.5,11.233,36.387
DOUGLCO,39.373,-104.86,0.0,2.0,0.067,1.806
DOUGLOR,43.212,-123.346,0.0,2.0,0.033,0.323
DRURYCO,39.776,-104.847,0.0,2.0,0.032,0.321
DSMHOLD,41.585,-93.623,0.0,2.0,0.032,0.133
DUPAGIL,41.872,-88.145,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.065,2.0,0.033,0.29
DUTCHAK,53.871,-166.541,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.65,0.0,2.0,0.8,12.032
DVDHOLD,39.155,-75.488,0.677,2.0,0.464,3.032
EAGLECO,39.663,-106.82,0.419,2.0,0.065,6.167
EAZ,32.818,-111.519,1490.871,12.0,1447.179,1553.968
ECC,32.803,-115.57,409.903,6.0,365.581,537.3
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.774,-102.367,0.0,2.0,0.032,0.935
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EHDLGTX,26.303,-97.932,120.71,6.0,1.806,150.6
EIRHONY,42.887,-78.878,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,0.419,2.0,0.29,5.067
ELMORID,43.137,-115.673,13.065,3.5,0.967,21.742
ELPASCO,38.788,-104.779,35.677,3.5,35.677,182.933
ELZICDF,40.666,-74.19,263.839,6.0,139.032,312.4
EMESACA,32.59,-116.922,0.0,2.0,0.032,0.067
EPC,31.796,-106.37,553.323,9.0,505.613,984.71
EPCJUVI,31.796,-106.37,0.0,2.0,0.065,1.226
ERICONY,42.887,-78.878,0.0,2.0,0.133,0.581
ERICOPA,42.125,-80.066,3.065,2.0,3.065,14.032
ESSEXMA,42.597,-70.987,0.0,2.0,0.214,32.467
ESSEXNJ,40.731,-74.136,558.387,9.0,219.484,687.9
ESSEXNY,44.282,-73.539,0.0,2.0,0.032,4.367
ETOWAAL,34.016,-86.012,319.387,6.0,311.452,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,1.333,1.333
EUGHOLD,44.052,-123.089,1.484,2.0,0.167,2.0
EULESTX,32.832,-97.094,18.065,3.5,5.806,41.355
FAICOVA,38.843,-77.309,0.0,2.0,0.032,2.233
FAULKAR,35.089,-92.443,0.0,2.0,0.645,4.645
FAULKSD,45.033,-99.126,0.0,2.0,0.065,0.065
FAYHOLD,36.105,-94.178,0.194,2.0,0.032,2.533
FERRYWA,48.649,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.191,-114.311,0.0,2.0,0.065,0.387
FLO,33.065,-111.379,457.323,6.0,335.387,479.452
FORSYNC,36.097,-80.243,0.032,2.0,0.032,1.935
FRACOVT,44.811,-73.08,0.0,2.0,12.581,20.935
FRANKWA,46.214,-119.043,0.0,2.0,0.323,0.323
FREDEMD,39.365,-77.415,56.129,3.5,22.467,60.033
FREEBMN,43.646,-93.368,74.548,3.5,0.774,103.4
FREHOLD,36.733,-119.785,12.161,3.5,5.968,17.806
FREMOCO,38.447,-105.183,3.065,2.0,0.233,18.29
FREMOWY,42.836,-108.728,0.0,2.0,0.129,0.129
FRMVLVA,37.32,-78.438,357.129,6.0,33.677,526.645
FSAHOLD,35.333,-94.388,0.0,2.0,0.033,0.065
FSF,33.065,-111.379,325.419,6.0,168.548,360.3
GALLAMT,45.674,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,6.935,2.0,0.071,22.903
GASTNNC,35.268,-81.182,0.387,2.0,0.387,5.433
GEAUGOH,41.505,-81.192,35.226,3.5,6.226,35.226
GENESNY,42.999,-78.188,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.056,14.871,3.5,12.419,50.806
GFJUVND,47.936,-97.056,0.0,2.0,0.033,0.387
GIJUVAZ,33.4,-110.769,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,0.452,2.0,0.194,2.613
GLADEFL,26.839,-81.124,433.581,6.0,387.613,479.258
GLEPDCA,34.147,-118.249,0.0,2.0,0.033,31.964
GLOUCNJ,39.839,-75.149,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.387,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.553,0.0,2.0,0.065,1.71
GRAYSKY,37.491,-86.258,0.0,2.0,0.065,6.903
GREENMA,42.596,-72.612,24.903,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.067,0.133
GRFHOLD,47.924,-97.035,0.065,2.0,0.032,0.419
GRIHOLD,40.924,-98.343,0.065,2.0,0.032,1.355
GRYDCKY,37.491,-86.258,13.355,3.5,0.806,17.0
GSCHOLD,39.515,-107.323,1.774,2.0,1.161,3.2
GUADATX,29.604,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.476,144.751,11.194,3.5,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,0.581,2.0,0.581,8.806
HALLJGA,34.243,-83.816,3.097,2.0,3.097,16.194
HARDJIA,42.36,-93.097,61.645,3.5,51.833,83.7
HARFOCT,41.793,-72.66,0.0,2.0,0.033,0.033
HARHOLD,41.651,-72.604,4.161,2.0,0.097,5.774
HASHENE,40.927,-98.328,72.903,3.5,23.581,99.6
HASKLTX,33.176,-99.722,519.871,9.0,473.033,625.3
HBGHOLD,38.427,-78.848,1.548,2.0,1.484,2.484
HELHOLD,46.593,-111.974,0.0,2.0,0.194,0.387
HENDENC,35.315,-82.456,38.29,3.5,6.129,50.032
HENDENV,36.033,-114.975,238.968,6.0,64.429,286.733
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HICOJFL,27.958,-82.373,0.0,2.0,0.645,0.929
HIDALTX,26.417,-98.128,0.0,2.0,0.032,0.067
HILLCMT,48.553,-109.707,1.194,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,12.903,3.5,0.032,14.806
HMCHOTX,26.158,-97.675,1.097,2.0,0.032,2.7
HOKLYTX,33.578,-102.379,0.0,2.0,0.032,0.032
HOTELMA,42.388,-71.018,0.0,2.0,0.067,0.067
HOUHOLD,29.952,-95.311,28.548,3.5,28.548,57.633
HOUICDF,29.951,-95.312,883.161,9.0,864.536,1006.333
HOWARMD,39.169,-76.782,68.548,3.5,22.548,72.867
HRREGVA,36.804,-76.368,292.871,6.0,204.29,452.967
HSF,26.181,-97.685,0.0,2.0,0.032,147.452
HUDSONJ,40.73,-74.103,435.258,6.0,267.258,454.25
IMPCOCA,32.749,-115.563,0.0,2.0,0.032,0.033
INPHOLD,39.766,-86.154,7.226,2.0,0.633,9.548
IRWINGA,31.581,-83.255,366.548,6.0,1.516,366.548
ISHOSNY,40.735,-73.981,0.0,2.0,0.065,0.323
IWAHOLD,33.418,-111.837,9.613,2.0,0.29,17.833
JACKSOR,42.322,-122.879,0.452,2.0,0.452,1.567
JAJUVOR,42.321,-122.878,0.0,2.0,0.067,0.133
JAXHOLD,30.256,-81.59,0.0,2.0,0.032,11.2
JEFFECO,39.73,-105.204,0.0,2.0,1.429,3.8
JEFFEID,43.673,-111.911,2.742,2.0,0.161,8.133
JEFFEIL,38.315,-88.903,109.774,6.0,16.133,111.516
JEFFEKS,39.207,-95.311,0.0,2.0,3.2,3.2
JEFFEMT,46.236,-112.121,0.0,2.0,0.194,3.633
JEFFENY,43.974,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.094,0.0,2.0,0.033,7.767
JENADLA,31.707,-92.151,858.419,9.0,535.452,1200.933
JENNIMO,38.711,-90.267,0.0,2.0,0.065,0.774
JHRWLTX,31.546,-97.067,4.226,2.0,0.067,90.903
JMHOSFL,25.847,-80.306,1.871,2.0,0.833,2.267
JOHNSTX,32.375,-97.388,186.806,6.0,62.032,221.355
JOSEPOR,42.438,-123.319,6.032,2.0,3.29,14.258
KANHOLD,39.269,-94.676,1.355,2.0,0.677,2.129
KARNETX,28.883,-97.912,314.355,6.0,6.0,440.933
KCHOSNY,40.657,-73.943,0.0,2.0,0.032,0.433
KENOSWI,42.593,-87.915,196.258,6.0,109.643,229.6
KERCOCA,35.653,-119.108,1.032,2.0,1.0,159.333
KINNETX,29.311,-100.418,0.0,2.0,0.065,0.065
KITTIWA,46.997,-120.55,0.0,2.0,0.032,0.167
KLAMCOR,42.222,-121.749,0.065,2.0,0.065,2.0
KNXHOLD,35.96,-83.917,0.0,2.0,0.567,0.567
KODIAAK,57.791,-152.406,0.0,2.0,0.032,0.161
KOOTEID,47.702,-116.786,0.0,2.0,0.033,0.226
KRHUBFL,25.754,-80.489,6.774,2.0,0.032,9.161
KRO,25.76,-80.497,636.613,9.0,428.107,732.613
LACKAPA,41.422,-75.648,0.0,2.0,31.733,193.194
LAKCOMT,47.692,-114.161,0.0,2.0,0.065,0.194
LANCACA,34.702,-118.233,713.419,9.0,713.419,1372.3
LANECOR,44.051,-123.09,0.0,2.0,0.032,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LAPLACO,37.248,-107.879,0.29,2.0,0.097,2.581
LARCOWY,41.135,-104.82,0.0,2.0,0.097,1.032
LARIMCO,40.564,-105.032,0.0,2.0,0.067,1.333
LASANCO,37.18,-104.486,0.0,2.0,0.133,0.133
LAWREPA,40.999,-80.338,0.0,2.0,0.065,0.194
LAWRESD,44.375,-103.729,0.0,2.0,0.323,0.333
LDFHOLD,40.398,-105.073,0.29,2.0,0.29,0.774
LEWISMT,46.586,-112.037,0.065,2.0,0.065,0.367
LEXINSC,33.978,-81.251,5.226,2.0,3.903,9.5
LIMESTX,31.529,-96.512,0.0,2.0,0.032,17.387
LINCOMO,38.971,-90.963,8.29,2.0,0.29,14.29
LINNCOR,44.629,-123.098,0.0,2.0,0.065,0.143
LINNJIA,41.975,-91.67,7.419,2.0,1.516,23.452
LIVINNY,42.8,-77.816,0.0,2.0,0.067,0.067
LKLNDLA,31.34,-92.399,0.0,2.0,0.033,1.0
LONPDAR,34.542,-91.755,3.161,2.0,0.258,9.097
LOSCJCA,34.059,-118.231,4.258,2.0,1.0,40.839
LOSHOLD,34.054,-118.24,93.0,3.5,79.033,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.033,0.161
LOYMCIL,41.861,-87.835,0.0,2.0,0.033,0.581
LRAHOLD,34.724,-92.308,0.0,2.0,0.033,0.71
LRDHOLD,27.529,-99.448,18.355,3.5,15.677,27.933
LRDICDF,27.529,-99.448,326.065,6.0,139.867,379.867
LRKNHFL,25.706,-80.293,12.581,3.5,0.097,13.839
LSFHOLD,26.075,-97.512,23.806,3.5,1.0,23.806
LSHOSMA,42.3,-71.106,0.226,2.0,0.032,1.0
LSRDCTX,28.045,-99.336,71.677,3.5,4.774,169.774
LUBBOTX,33.585,-101.843,0.419,2.0,0.097,5.258
LUNCONM,32.276,-107.777,0.0,2.0,0.033,0.516
LVGHOLD,36.058,-115.225,5.355,2.0,1.233,5.806
MABSHOS,41.947,-70.953,1.0,2.0,0.033,1.871
MACCOMI,42.613,-82.882,0.0,2.0,0.032,10.929
MADISID,43.827,-111.779,0.097,2.0,0.065,2.258
MADISNY,43.081,-75.707,0.226,2.0,0.065,11.323
MAHONOH,41.104,-80.655,0.0,2.0,0.194,46.194
MANHOLD,42.999,-71.467,1.0,2.0,0.033,1.645
MAPLEOH,41.415,-81.565,0.0,2.0,2.6,22.29
MARIOIN,39.766,-86.154,2.226,2.0,1.3,15.065
MARSHIA,42.01,-93.06,9.419,2.0,0.581,37.433
MARTIFL,27.176,-80.24,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,0.0,2.0,0.032,1.0
MAVERTX,28.719,-100.46,0.0,2.0,0.033,0.267
MCCDCTX,31.558,-97.134,0.0,2.0,0.032,1.194
MCCLETX,31.558,-97.133,0.419,2.0,0.033,0.419
MCFAJAZ,33.446,-112.078,2.968,2.0,0.129,10.267
MCHENIL,42.337,-88.443,267.097,6.0,194.194,366.903
MCMEDAZ,33.447,-112.059,0.0,2.0,0.032,0.767
MEADESD,44.415,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.315,-80.841,3.774,2.0,3.774,137.267
MEDHOLD,42.325,-122.877,0.613,2.0,0.097,1.7
MEMHOLD,35.158,-89.883,1.161,2.0,0.194,4.677
MESJACO,39.069,-108.574,0.387,2.0,0.2,6.581
METROFL,25.715,-80.336,0.0,2.0,0.032,0.032
MEYTHCT,43.64,-70.309,0.0,2.0,0.1,0.1
MGAHOLD,32.374,-86.305,0.0,2.0,0.933,0.933
MIAHOLD,25.92,-80.155,0.613,2.0,0.032,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,0.0,2.0,0.032,171.677
MIDLATX,31.994,-102.077,0.032,2.0,0.032,0.065
MILHOLD,43.048,-87.908,0.194,2.0,0.032,3.065
MILLRAR,33.4,-94.023,2.258,2.0,2.258,24.806
MINERMT,47.192,-114.891,0.0,2.0,0.267,0.267
MINICID,42.535,-113.792,4.097,2.0,0.097,15.065
MINNESD,43.578,-96.729,0.0,2.0,1.806,19.839
MISCOMO,36.923,-89.352,16.258,3.5,16.258,54.29
MISSOMT,46.883,-114.027,0.0,2.0,0.033,0.516
MNCOAKC,45.053,-92.831,0.0,2.0,0.161,0.161
MNTGMAL,32.382,-86.298,2.29,2.0,0.29,4.933
MOFFECO,40.507,-107.559,2.0,2.0,0.548,17.194
MOHAVAZ,35.192,-114.051,0.0,2.0,0.065,0.065
MONCJAL,32.379,-86.308,0.0,2.0,0.067,4.533
MONMONJ,40.268,-74.287,309.387,6.0,134.065,340.355
MONROFL,24.572,-81.749,95.935,3.5,1.733,98.0
MONROMI,41.894,-83.394,82.323,3.5,63.567,109.71
MONRONY,43.152,-77.614,0.0,2.0,0.033,1.548
MONTGMO,38.98,-91.504,27.387,3.5,20.667,53.71
MONTGNY,42.953,-74.374,0.0,2.0,0.065,0.065
MONTGPA,40.159,-75.422,2.839,2.0,0.129,4.179
MONTGTX,30.336,-95.448,386.806,6.0,230.129,412.806
MORGACO,40.251,-103.79,0.0,2.0,0.032,0.581
MORGNMO,38.432,-92.84,51.161,3.5,24.677,55.935
MOROWOH,40.56,-82.807,58.0,3.5,7.097,72.839
MOUNTND,48.321,-102.391,0.0,2.0,0.065,1.258
MPSIPAN,15.156,145.704,16.903,3.5,10.6,18.867
MSF,25.778,-80.193,1.097,2.0,0.935,6.839
MTPPDCA,34.059,-118.126,0.0,2.0,0.032,22.643
MULTNOR,45.563,-122.544,0.0,2.0,0.032,0.032
MUSIKCA,33.663,-117.701,247.645,6.0,19.71,363.71
MUSSEMT,46.45,-108.542,0.0,2.0,0.065,0.968
