code,latitude,longitude,N,size,N_min,N_max
STWRTGA,32.037,-84.772,1954.533,15.0,1734.419,1954.533
SUFFOMA,42.333,-71.071,262.967,6.0,248.233,273.033
SUMMIUT,40.721,-111.478,0.0,2.0,0.065,5.71
SUNNYWA,46.329,-120.023,0.0,2.0,0.067,0.29
SUSSENJ,41.055,-74.767,29.8,3.5,18.323,30.065
SWEETWY,41.537,-109.301,0.367,2.0,0.2,3.097
TELLECO,38.942,-105.154,22.767,3.5,17.806,74.5
TENSALA,31.809,-91.397,198.967,6.0,198.967,472.774
TETONWY,43.478,-110.76,0.967,2.0,0.645,1.8
TFALLID,42.558,-114.467,18.433,3.5,13.645,18.433
TGREETX,31.463,-100.44,0.0,2.0,0.226,0.226
TIOGANY,42.143,-76.266,0.067,2.0,0.065,0.133
TNWESDF,35.409,-89.55,10.0,2.0,10.0,23.0
TOOLEMT,48.507,-111.856,1.5,2.0,0.355,2.0
TOORANM,34.767,-106.018,3.967,2.0,3.967,147.484
TRICOIL,37.272,-89.175,164.233,6.0,150.452,194.226
TUCHOLD,32.135,-110.926,13.267,3.5,11.226,15.677
TULCOOK,36.157,-95.999,173.8,6.0,132.871,175.2
UINTAWY,41.269,-110.921,0.133,2.0,0.133,0.133
UMATCOR,45.674,-118.849,0.567,2.0,0.4,2.233
UTAHCUT,40.148,-111.657,110.667,6.0,82.667,125.607
VBHOSTX,26.175,-97.67,0.167,2.0,0.167,2.0
VENHOLD,34.206,-119.077,11.367,3.5,10.0,16.581
VENTUCA,34.268,-119.211,1.067,2.0,0.067,1.067
VIRBEVA,36.753,-76.06,6.267,2.0,0.097,46.806
VISTACA,33.192,-117.257,0.133,2.0,0.133,0.133
VNBRNMI,42.233,-83.495,1.0,2.0,1.0,1.0
VPREGVA,37.222,-76.619,0.0,2.0,0.033,0.033
VRK,40.728,-74.006,264.0,6.0,226.387,282.226
VTDCORR,44.333,-72.752,1.733,2.0,1.733,6.613
VTSTALB,44.85,-73.132,1.933,2.0,1.0,2.419
WACLATX,29.424,-98.497,4.567,2.0,2.871,41.065
WAKECNC,35.778,-78.64,16.633,3.5,16.633,23.774
WAKULFL,30.196,-84.377,146.533,6.0,115.194,146.533
WASCONY,43.282,-73.587,2.567,2.0,1.0,6.633
WASHAWY,44.017,-107.956,0.0,2.0,0.033,0.033
WASHCUT,37.158,-113.412,18.3,3.5,8.129,29.484
WASHIAR,36.034,-94.177,3.4,2.0,3.4,21.129
WASHICO,40.158,-103.192,1.233,2.0,0.677,7.613
WASHIME,44.716,-67.459,0.0,2.0,0.161,0.161
WASHOLD,38.881,-77.229,3.2,2.0,0.968,4.6
WASHONV,39.573,-119.811,33.2,3.5,16.968,33.2
WASHTMI,42.256,-83.679,0.0,2.0,0.036,0.29
WAYNEMI,42.388,-83.045,30.733,3.5,26.355,75.097
WAYNENY,43.067,-77.031,6.0,2.0,0.452,24.871
WBATOLA,30.501,-91.216,0.0,2.0,0.065,9.613
WCCBXTX,29.428,-98.508,0.133,2.0,0.133,1.033
WCCPBFL,26.275,-80.152,552.6,9.0,540.893,587.065
WEBERUT,41.24,-111.993,92.033,3.5,66.536,98.967
WESHOLD,33.759,-117.992,0.1,2.0,0.1,0.258
WILLCTX,26.47,-97.762,1614.867,15.0,1215.484,1614.867
WILLITN,35.898,-86.885,0.0,2.0,0.071,0.548
WILLITX,30.64,-97.68,0.0,2.0,0.484,0.484
WMHOSCA,34.051,-118.217,1.567,2.0,0.097,1.567
WMLNDPA,40.305,-79.545,0.567,2.0,0.065,0.567
WOAKSTX,29.711,-95.401,0.0,2.0,0.067,1.1
WORCEMD,38.17,-75.376,69.267,3.5,62.258,69.267
WSTMCCA,33.754,-117.833,0.133,2.0,0.032,0.333
WTXDFTX,31.167,-105.352,166.533,6.0,166.533,166.533
WVEASTR,39.438,-77.961,0.0,2.0,0.065,0.258
WVNORTH,39.923,-80.736,0.0,2.0,0.129,0.387
WVREGWV,38.352,-81.639,0.0,2.0,0.097,0.129
WVSCENT,38.312,-81.71,7.1,2.0,5.133,14.032
WYATTRI,41.893,-71.383,0.0,2.0,0.032,185.71
YATESNY,42.665,-77.056,0.267,2.0,0.133,0.267
YAVAPAZ,34.542,-112.466,0.7,2.0,0.032,6.0
YAVCVAZ,34.611,-111.917,0.0,2.0,0.032,0.677
YELLOMT,45.755,-108.503,1.633,2.0,0.548,2.357
YIKIMWA,46.603,-120.508,15.2,3.5,10.774,30.968
YORCOPA,39.988,-76.664,779.2,9.0,662.548,790.032
YORCOSC,34.985,-81.204,1.533,2.0,1.533,3.857
YUBAJCA,39.141,-121.587,210.467,6.0,186.607,210.467
YUMHOLD,32.656,-114.612,0.933,2.0,0.933,3.129
