code,latitude,longitude,N,size,N_min,N_max
BOTTIND,48.828,-100.45,0.071,2.0,0.071,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.366,-71.052,0.393,2.0,0.393,1.806
BRADEFL,27.495,-82.573,1.0,2.0,1.0,1.0
BRINDMA,41.665,-70.996,154.893,6.0,154.893,188.548
BROADMT,46.321,-111.516,0.107,2.0,0.107,0.107
BROKSTX,27.248,-98.126,0.179,2.0,0.179,0.179
BROMMNY,42.131,-75.913,0.143,2.0,0.143,0.548
BTV,43.02,-78.203,500.286,9.0,477.806,507.806
BUTLEKS,37.814,-96.83,1.357,2.0,0.226,1.357
BUTLEOH,39.39,-84.553,172.679,6.0,172.679,228.677
BWDGICA,34.063,-118.239,3.75,2.0,2.567,4.645
CAJUVMN,44.789,-93.593,0.143,2.0,0.065,0.194
CALDWMO,39.643,-94.047,49.107,3.5,49.107,60.433
CALHOMI,42.317,-85.176,174.036,6.0,174.036,206.806
CAMBRPA,40.484,-78.701,48.964,3.5,48.964,121.581
CAMCOWY,44.277,-105.51,0.071,2.0,0.071,0.2
CARBOWY,41.796,-107.224,0.071,2.0,0.033,0.903
CARJAMN,44.787,-93.593,29.036,3.5,29.036,45.387
CARROMD,39.573,-76.986,8.679,2.0,0.167,8.679
CASCAMT,47.466,-111.38,0.357,2.0,0.226,2.645
CASPCAL,33.166,-115.485,0.036,2.0,0.036,0.036
CASSCNE,41.011,-95.883,14.393,3.5,14.393,30.967
CATTANY,42.251,-78.8,0.0,2.0,0.065,0.4
CAYUGNY,42.98,-76.544,0.036,2.0,0.036,0.29
CCADCAZ,33.064,-111.379,72.214,3.5,62.767,73.903
CCAFLAZ,33.044,-111.372,216.0,6.0,195.267,216.0
CCAHUTX,30.565,-97.42,261.643,6.0,257.968,429.29
CCASDCA,32.577,-116.915,676.429,9.0,673.258,679.452
CFREDVA,39.199,-78.146,0.0,2.0,0.968,0.968
CHACONY,42.255,-79.504,5.393,2.0,1.968,7.733
CHARLSC,32.859,-80.009,33.214,3.5,1.0,33.214
CHASEKS,38.375,-96.539,46.071,3.5,39.067,46.548
CHELAWA,47.423,-120.315,2.607,2.0,2.581,5.567
CHIPPMI,46.497,-84.346,26.393,3.5,21.129,30.194
CHRISMO,37.02,-93.206,26.214,3.5,23.645,31.7
CITRUFL,28.846,-82.478,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,1.964,2.0,0.774,2.419
CLARKWA,45.631,-122.678,0.0,2.0,0.033,0.033
CLICONY,44.72,-73.468,4.821,2.0,4.821,25.806
CLINTPA,41.155,-77.337,70.643,3.5,70.643,178.645
CMPJVNY,42.913,-78.868,0.071,2.0,0.065,0.452
COBBJGA,33.909,-84.581,25.357,3.5,25.357,29.581
COCONAZ,35.188,-111.64,0.714,2.0,0.29,0.903
COLCASC,34.076,-80.98,31.786,3.5,26.548,31.806
COLLIFL,26.126,-81.766,29.75,3.5,14.355,29.75
COLOMNY,42.25,-73.756,0.071,2.0,0.071,0.071
COLUMOR,45.849,-122.819,13.786,3.5,10.774,24.581
COLUMPA,40.998,-76.451,7.214,2.0,7.214,38.29
COMFTFL,25.733,-80.383,0.071,2.0,0.071,1.097
CONEJCO,37.086,-106.005,2.607,2.0,1.355,2.903
CONVEWY,42.76,-105.381,0.071,2.0,0.033,0.071
COSTACA,33.652,-117.912,4.607,2.0,1.767,4.607
COWJVWA,46.141,-122.918,2.0,2.0,0.129,2.839
CSCNWWA,47.25,-122.423,999.214,9.0,909.129,1018.484
CSYJVNY,43.097,-79.054,0.179,2.0,0.179,0.179
CTLAFSL,41.761,-72.683,3.393,2.0,1.033,4.742
CTYORCI,41.323,-72.237,8.75,2.0,0.2,8.75
CUMBEME,43.651,-70.282,40.643,3.5,24.633,41.613
CUSTEMT,46.405,-105.854,0.0,2.0,0.194,0.194
DALHOLD,32.824,-96.872,10.393,3.5,5.323,10.393
DAVIDTN,36.186,-86.785,27.429,3.5,27.429,62.29
DEAPDMI,42.323,-83.173,8.357,2.0,8.357,9.419
DEKALAL,34.429,-85.76,8.429,2.0,7.903,13.633
DELTACO,38.743,-108.064,0.071,2.0,0.065,0.071
DENCICO,39.737,-104.992,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,29.036,3.5,21.968,29.036
DENICDF,39.766,-104.865,397.75,6.0,392.6,402.258
DENVECO,39.767,-104.864,3.786,2.0,1.677,4.935
DEPCOGU,13.448,144.786,25.071,3.5,25.071,42.226
DEPYOGU,13.382,144.662,0.0,2.0,0.032,0.645
DETHOLD,42.409,-83.038,0.036,2.0,0.036,0.133
DOCORNE,41.253,-95.939,98.286,3.5,98.286,154.581
DODGEWI,43.407,-88.706,153.25,6.0,153.25,182.194
DORCHMD,38.548,-76.061,29.964,3.5,29.677,36.387
DOUGLCO,39.373,-104.86,1.536,2.0,0.613,1.806
DOUGLOR,43.212,-123.346,0.071,2.0,0.071,0.194
DRURYCO,39.776,-104.847,0.321,2.0,0.161,0.321
DUTCHAK,53.871,-166.541,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.65,4.429,2.0,3.387,12.032
DVDHOLD,39.155,-75.488,1.893,2.0,1.032,1.893
EAZ,32.818,-111.519,1550.107,15.0,1484.387,1550.107
ECC,32.803,-115.57,466.714,6.0,466.714,482.0
ECOLOWA,47.479,-122.284,0.0,2.0,0.067,0.067
ECTORTX,31.774,-102.367,0.786,2.0,0.258,0.935
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,2.5,2.0,0.548,4.452
ELPASCO,38.788,-104.779,123.143,6.0,89.194,145.032
ELZICDF,40.666,-74.19,252.071,6.0,252.071,278.733
EPC,31.796,-106.37,789.286,9.0,770.333,790.677
ERICONY,42.887,-78.878,0.0,2.0,0.133,0.581
ERICOPA,42.125,-80.066,13.464,3.5,10.806,13.464
ESSEXMA,42.597,-70.987,1.179,2.0,1.179,21.613
ESSEXNJ,40.731,-74.136,220.071,6.0,220.071,241.581
ESSEXNY,44.282,-73.539,0.0,2.0,0.032,0.067
ETOWAAL,34.016,-86.012,334.964,6.0,334.964,373.7
EULESTX,32.832,-97.094,15.286,3.5,15.286,41.355
FAULKAR,35.089,-92.443,0.0,2.0,0.645,4.645
FLATHMT,48.191,-114.311,0.0,2.0,0.129,0.129
FLO,33.065,-111.379,365.143,6.0,335.387,444.129
FORSYNC,36.097,-80.243,0.0,2.0,0.433,1.484
FRACOVT,44.811,-73.08,14.964,3.5,12.581,18.167
FRANKWA,46.214,-119.043,0.0,2.0,0.323,0.323
FREDEMD,39.365,-77.415,33.286,3.5,24.484,37.548
FREEBMN,43.646,-93.368,1.0,2.0,0.774,1.0
FREHOLD,36.733,-119.785,7.179,2.0,5.968,7.516
FREMOCO,38.447,-105.183,4.571,2.0,1.258,18.29
FSF,33.065,-111.379,238.429,6.0,218.032,296.935
GALLAMT,45.674,-111.06,0.143,2.0,0.067,0.143
GARVIOK,34.74,-97.222,17.464,3.5,17.464,22.903
GASTNNC,35.268,-81.182,3.5,2.0,2.133,3.581
GENESNY,42.999,-78.188,0.0,2.0,0.065,1.903
GFCORND,47.936,-97.056,35.786,3.5,34.484,50.806
GFJUVND,47.936,-97.056,0.0,2.0,0.033,0.033
GIJUVAZ,33.4,-110.769,0.036,2.0,0.032,0.065
GLADEFL,26.839,-81.124,468.5,6.0,398.0,468.5
GLEPDCA,34.147,-118.249,31.964,3.5,5.097,31.964
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.387,-118.95,0.071,2.0,0.071,0.071
GRANTWA,47.322,-119.553,0.107,2.0,0.097,1.71
GRAYSKY,37.491,-86.258,3.536,2.0,0.6,6.903
GREENMA,42.596,-72.612,83.143,3.5,55.5,83.143
GREENMO,37.218,-93.291,0.071,2.0,0.071,0.133
GUADATX,29.604,-97.97,0.25,2.0,0.032,1.0
GWINNGA,33.982,-83.977,0.071,2.0,0.032,0.419
HAILEID,43.665,-116.682,4.821,2.0,4.821,8.806
HALLJGA,34.243,-83.816,7.393,2.0,5.806,11.033
HARDJIA,42.36,-93.097,74.679,3.5,65.355,82.645
HARHOLD,41.651,-72.604,0.5,2.0,0.097,0.5
HASHENE,40.927,-98.328,70.179,3.5,23.581,74.677
HASKLTX,33.176,-99.722,546.607,9.0,546.607,625.3
HELHOLD,46.593,-111.974,0.0,2.0,0.387,0.387
HENDENC,35.315,-82.456,24.964,3.5,6.129,26.548
HERNAFL,28.484,-82.451,233.75,6.0,213.2,241.355
HICOJFL,27.958,-82.373,0.929,2.0,0.645,0.929
HILLCMT,48.553,-109.707,1.857,2.0,0.129,1.857
HMCHOTX,26.158,-97.675,1.036,2.0,0.742,1.036
HOUHOLD,29.952,-95.311,45.536,3.5,41.533,50.71
HOUICDF,29.951,-95.312,875.571,9.0,875.571,963.968
HOWARMD,39.169,-76.782,37.607,3.5,34.355,38.0
HRREGVA,36.804,-76.368,412.179,6.0,278.2,412.179
HSF,26.181,-97.685,134.214,6.0,119.032,139.29
HUDSONJ,40.73,-74.103,282.75,6.0,267.258,339.6
JACKSOR,42.322,-122.879,0.714,2.0,0.548,1.467
JAXHOLD,30.256,-81.59,6.857,2.0,3.2,7.065
JEFFECO,39.73,-105.204,3.5,2.0,2.0,3.5
JEFFEID,43.673,-111.911,2.786,2.0,0.161,2.786
JEFFEKS,39.207,-95.311,0.0,2.0,3.2,3.2
JEFFEMT,46.236,-112.121,0.75,2.0,0.75,2.935
JEFFENY,43.974,-75.928,0.0,2.0,0.097,0.133
JEFFETX,30.079,-94.094,7.75,2.0,3.1,7.75
JENADLA,31.707,-92.151,1083.321,12.0,969.677,1083.321
JENNIMO,38.711,-90.267,0.0,2.0,0.1,0.161
JMHOSFL,25.847,-80.306,1.071,2.0,1.065,1.387
JOHNSTX,32.375,-97.388,72.321,3.5,72.321,72.321
JOSEPOR,42.438,-123.319,10.393,3.5,6.742,10.419
KARNETX,28.883,-97.912,378.179,6.0,280.533,393.548
KENOSWI,42.593,-87.915,189.214,6.0,148.387,189.214
KERCOCA,35.653,-119.108,123.929,6.0,104.484,123.929
KITTIWA,46.997,-120.55,0.0,2.0,0.129,0.167
KLAMCOR,42.222,-121.749,0.643,2.0,0.643,1.033
KODIAAK,57.791,-152.406,0.071,2.0,0.071,0.161
KRHUBFL,25.754,-80.489,0.25,2.0,0.129,0.355
KRO,25.76,-80.497,663.571,9.0,663.367,732.613
LACKAPA,41.422,-75.648,79.357,3.5,79.357,151.806
LAKCOMT,47.692,-114.161,0.0,2.0,0.194,0.194
LANCACA,34.702,-118.233,1268.107,12.0,880.161,1285.484
LANECOR,44.051,-123.09,5.429,2.0,5.429,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LARCOWY,41.135,-104.82,0.357,2.0,0.233,1.032
LARIMCO,40.564,-105.032,0.643,2.0,0.581,0.9
LAWREPA,40.999,-80.338,0.0,2.0,0.129,0.194
LEWISMT,46.586,-112.037,0.0,2.0,0.129,0.161
LIMESTX,31.529,-96.512,0.0,2.0,17.387,17.387
LKLNDLA,31.34,-92.399,1.0,2.0,1.0,1.0
LONPDAR,34.542,-91.755,1.429,2.0,1.258,2.871
LOSCJCA,34.059,-118.231,1.0,2.0,1.0,1.323
LOSHOLD,34.054,-118.24,178.0,6.0,131.067,214.968
LRDICDF,27.529,-99.448,266.714,6.0,266.714,367.419
LSFHOLD,26.075,-97.512,1.0,2.0,1.0,1.0
LSHOSMA,42.3,-71.106,0.321,2.0,0.032,0.4
LUBBOTX,33.585,-101.843,4.357,2.0,2.548,5.258
LVGHOLD,36.058,-115.225,2.964,2.0,1.484,2.964
MABSHOS,41.947,-70.953,0.036,2.0,0.036,1.0
MACCOMI,42.613,-82.882,10.929,3.5,0.032,10.929
MADISID,43.827,-111.779,0.643,2.0,0.581,2.258
MADISNY,43.081,-75.707,0.071,2.0,0.071,11.323
MAHONOH,41.104,-80.655,21.571,3.5,21.571,46.194
MAPLEOH,41.415,-81.565,13.75,3.5,13.75,22.29
MARIOIN,39.766,-86.154,10.893,3.5,7.233,11.935
MARTIFL,27.176,-80.24,0.036,2.0,0.036,0.036
MATEWKS,42.613,-71.236,1.0,2.0,0.387,1.0
MATSHOS,41.901,-71.089,0.929,2.0,0.032,1.0
MCCDCTX,31.558,-97.134,0.071,2.0,0.032,0.071
MCFAJAZ,33.446,-112.078,0.679,2.0,0.679,2.613
MCHENIL,42.337,-88.443,351.857,6.0,328.613,366.903
MCMEDAZ,33.447,-112.059,0.143,2.0,0.065,0.467
MEADESD,44.415,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.315,-80.841,115.893,6.0,115.893,137.267
MEDHOLD,42.325,-122.877,0.143,2.0,0.143,0.143
MESJACO,39.069,-108.574,1.714,2.0,1.645,6.581
MIAHOLD,25.92,-80.155,7.893,2.0,3.516,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,140.179,6.0,140.179,171.677
MILLRAR,33.4,-94.023,13.464,3.5,11.903,24.806
MINICID,42.535,-113.792,0.0,2.0,0.097,0.645
MINNESD,43.578,-96.729,11.893,3.5,11.167,19.839
MISCOMO,36.923,-89.352,37.429,3.5,37.429,54.29
MISSOMT,46.883,-114.027,0.0,2.0,0.129,0.516
MNCOAKC,45.053,-92.831,0.0,2.0,0.161,0.161
MOFFECO,40.507,-107.559,12.393,3.5,5.774,12.393
MOHAVAZ,35.192,-114.051,0.0,2.0,0.065,0.065
MONCJAL,32.379,-86.308,1.5,2.0,0.129,1.5
MONMONJ,40.268,-74.287,139.429,6.0,134.065,177.194
MONROFL,24.572,-81.749,27.5,3.5,27.5,47.167
MONROMI,41.894,-83.394,83.857,3.5,79.935,83.857
MONRONY,43.152,-77.614,0.286,2.0,0.286,1.548
MONTGMO,38.98,-91.504,35.643,3.5,35.643,53.71
MONTGPA,40.159,-75.422,0.643,2.0,0.129,0.643
MONTGTX,30.336,-95.448,306.179,6.0,230.129,306.179
MORGACO,40.251,-103.79,0.286,2.0,0.286,0.581
MORGNMO,38.432,-92.84,35.821,3.5,35.821,55.935
MOUNTND,48.321,-102.391,0.179,2.0,0.065,0.533
MTPPDCA,34.059,-118.126,22.643,3.5,12.133,22.643
MUSSEMT,46.45,-108.542,0.0,2.0,0.258,0.258
NASSAFL,30.611,-81.631,2.036,2.0,1.129,15.419
NATROWY,42.862,-106.345,1.786,2.0,1.323,4.29
NAVSOAZ,34.872,-110.155,0.143,2.0,0.143,0.3
NGDCTGA,34.295,-83.824,1.0,2.0,0.839,1.0
NHSPCON,43.227,-71.558,0.0,2.0,0.258,0.258
NIAGANY,43.18,-78.736,0.071,2.0,0.071,3.065
NIOBRWY,42.761,-104.451,0.0,2.0,0.065,0.065
NOBLEMN,43.649,-95.593,0.0,2.0,0.133,0.133
NOJUVOR,45.61,-121.203,4.893,2.0,4.29,9.129
NOLVGNV,36.202,-115.12,142.5,6.0,139.484,154.71
NORCOOR,45.61,-121.203,6.0,2.0,6.0,18.29
NORFOMA,42.26,-71.209,55.25,3.5,50.839,57.467
NWREGVA,39.199,-78.146,0.0,2.0,21.129,21.129
NYCHOLD,40.64,-74.17,14.071,3.5,14.071,22.871
OAK,30.821,-92.641,1.0,2.0,1.0,1.0
OAKHOLD,30.832,-92.637,0.179,2.0,0.129,0.179
OKANOWA,48.366,-119.582,0.107,2.0,0.032,1.167
OMAHOLD,41.281,-95.899,0.107,2.0,0.033,1.548
ONECONY,43.156,-75.377,0.0,2.0,0.133,1.097
ONONDNY,43.046,-76.146,3.536,2.0,3.536,12.133
ONTARNY,42.883,-77.212,3.607,2.0,2.581,5.839
ORANGFL,28.504,-81.416,3.75,2.0,2.677,6.129
ORANGNY,41.405,-74.357,102.893,6.0,89.774,108.419
ORLHOLD,28.427,-81.334,1.0,2.0,1.0,1.0
ORPARLA,29.961,-90.094,58.857,3.5,48.29,69.677
OTERONM,32.852,-106.008,0.0,2.0,0.032,0.567
OTROPNM,32.079,-106.278,0.0,2.0,0.032,0.065
OTRPCNM,32.08,-106.283,922.214,9.0,859.903,922.214
PALMBFL,26.673,-80.092,27.143,3.5,23.032,27.143
PAMREVA,37.752,-77.359,69.571,3.5,22.667,69.571
PARKCMT,45.663,-110.556,0.071,2.0,0.071,0.071
PARKCWY,44.532,-109.061,0.0,2.0,0.032,0.032
PARKJCO,39.218,-105.98,83.143,3.5,83.143,166.258
PASADCA,34.149,-118.145,41.536,3.5,22.1,42.484
PEMBIND,48.791,-97.626,0.0,2.0,0.033,0.033
PENDOWA,48.179,-117.058,0.0,2.0,0.129,0.129
PENNISD,44.079,-103.221,0.821,2.0,0.581,2.967
PENOBME,44.801,-68.778,0.0,2.0,0.065,0.677
PERRYAL,32.634,-87.316,156.5,6.0,156.5,386.548
PHELPNE,40.439,-99.37,37.321,3.5,28.097,38.133
PHIHOLD,39.96,-75.165,5.607,2.0,4.871,9.0
PHOHOLD,33.471,-112.073,84.429,3.5,79.323,92.097
PIC,26.155,-97.338,736.0,9.0,325.419,736.0
PIKCOPA,41.389,-75.071,183.107,6.0,129.7,183.107
PINALAZ,33.041,-111.376,553.0,9.0,518.548,566.645
PINELFL,27.902,-82.706,6.321,2.0,1.2,6.321
PISCAME,45.183,-69.224,0.357,2.0,0.226,0.833
PLATTMO,39.19,-94.684,2.357,2.0,0.839,8.133
PLATTWY,42.055,-104.953,0.893,2.0,0.452,1.774
PLYMOMA,41.932,-70.651,212.571,6.0,212.571,323.452
PMHOSFL,25.885,-80.325,1.786,2.0,0.29,1.786
PMREGVA,37.321,-78.425,69.75,3.5,69.75,312.645
POLKCTX,30.698,-95.006,779.107,9.0,779.107,864.839
POLKJIA,41.654,-93.588,20.643,3.5,20.643,48.29
POMONCA,34.055,-117.754,11.321,3.5,1.677,11.321
PONDEMT,48.169,-111.947,0.0,2.0,0.258,0.258
POOHOLD,45.515,-122.676,8.0,2.0,4.806,8.0
POTTAIA,41.282,-95.867,44.786,3.5,42.71,53.71
PROWECO,38.086,-102.619,0.0,2.0,0.067,0.067
PUEBLCO,38.276,-104.611,0.714,2.0,0.226,0.714
PWILLVA,38.752,-77.478,0.0,2.0,0.065,0.065
RAADCMN,44.956,-93.089,75.464,3.5,66.567,84.0
RAPPSVA,38.318,-77.472,14.643,3.5,14.643,14.643
REDETTX,31.396,-103.54,0.0,2.0,0.065,0.065
REHOSIL,41.865,-87.804,0.929,2.0,0.323,1.333
REJAITX,31.389,-103.527,3.286,2.0,3.286,6.613
RICECKS,38.347,-98.224,19.464,3.5,13.516,21.29
RNDLLTX,35.116,-101.866,59.214,3.5,59.214,98.484
ROCKIIL,41.509,-90.581,4.75,2.0,0.067,4.75
ROCKINH,43.012,-71.054,0.286,2.0,0.097,0.286
ROCKIVA,38.45,-78.87,0.0,2.0,0.065,0.097
RONKEVA,37.271,-79.947,0.0,2.0,0.065,0.2
ROSEAMN,48.84,-95.767,0.286,2.0,0.286,0.286
ROSEBMT,46.266,-106.673,0.0,2.0,0.129,0.129
RRFINWA,47.451,-122.295,0.5,2.0,0.5,0.5
RSREGVA,37.295,-77.321,17.964,3.5,17.964,106.774
SAAHOLD,33.749,-117.875,43.071,3.5,35.333,45.71
SACHOLD,38.578,-121.5,16.464,3.5,15.194,18.267
SACITCA,33.75,-117.88,15.786,3.5,15.786,67.968
SACRACA,38.583,-121.497,28.393,3.5,27.133,43.645
SAJHOLD,18.407,-66.107,12.75,3.5,11.387,18.267
SANANCA,33.75,-117.881,166.5,6.0,107.7,166.5
SANJAIL,39.8,-89.643,0.0,2.0,0.1,2.677
SARJUNE,41.141,-96.039,0.071,2.0,0.065,0.194
SBDHOLD,34.101,-117.298,20.786,3.5,0.065,22.581
SBERNCA,34.102,-117.272,2.429,2.0,1.258,24.484
SCNORCA,37.352,-121.906,152.179,6.0,146.133,188.419
SDHOSCA,32.619,-117.023,5.571,2.0,4.677,5.571
SEAHOLD,47.491,-122.291,10.429,3.5,8.355,10.429
SEBASAR,35.383,-94.425,5.679,2.0,5.679,11.871
SENECOH,41.08,-83.154,107.107,6.0,107.107,117.323
SFRHOLD,37.796,-122.402,22.0,3.5,19.533,26.29
SHACOKS,39.048,-95.672,1.357,2.0,1.357,8.935
SHAJUKS,39.048,-95.67,0.0,2.0,0.065,0.1
SHERBMN,45.304,-93.619,138.107,6.0,133.567,167.097
SHERIMT,48.778,-104.558,0.071,2.0,0.071,0.29
SITKAAK,57.053,-135.334,0.0,2.0,0.067,0.067
SLRDCAZ,32.498,-114.778,0.0,2.0,0.097,1.067
SLSLCUT,40.726,-111.917,6.536,2.0,3.067,6.536
SMARYMD,38.302,-76.629,0.0,2.0,0.065,8.065
SNDCOCA,32.59,-116.921,0.0,2.0,0.067,0.067
SNDHOLD,32.717,-117.165,26.321,3.5,26.032,36.161
SNJHOLD,37.239,-121.774,6.464,2.0,0.033,6.464
SOLONOH,41.391,-81.44,1.5,2.0,1.0,3.633
SOMERME,44.789,-69.883,0.0,2.0,0.032,0.032
SOUTECO,37.133,-107.634,1.357,2.0,1.032,1.733
SPHOSCA,33.739,-118.307,0.536,2.0,0.536,0.935
SPMHOLD,44.86,-93.231,0.679,2.0,0.419,0.679
SRJDFID,42.543,-114.434,0.0,2.0,0.1,0.1
STCDFTX,28.895,-99.122,1660.286,15.0,1526.355,1660.286
STCLAMI,42.942,-82.481,25.571,3.5,25.571,32.355
STEUBNY,42.35,-77.296,0.25,2.0,0.233,0.29
STEVEWA,48.543,-117.904,0.0,2.0,0.065,0.065
STJOSCA,33.782,-117.864,0.071,2.0,0.033,0.071
STMRYIL,41.903,-87.683,0.0,2.0,0.323,0.323
STRAFNH,43.219,-70.939,14.714,3.5,14.714,37.0
STTCJVI,18.34,-64.928,0.107,2.0,0.032,0.29
STWRTGA,32.037,-84.772,1827.25,15.0,1734.419,1917.065
SUFFOMA,42.333,-71.071,251.607,6.0,248.233,264.742
SUMMIUT,40.721,-111.478,0.214,2.0,0.214,5.71
SUNNYWA,46.329,-120.023,0.0,2.0,0.067,0.29
SUSSENJ,41.055,-74.767,26.464,3.5,18.323,26.677
SWEETWY,41.537,-109.301,1.571,2.0,0.2,1.571
TELLECO,38.942,-105.154,45.964,3.5,37.452,74.5
TENSALA,31.809,-91.397,387.893,6.0,246.613,387.893
TETONWY,43.478,-110.76,0.786,2.0,0.786,1.8
TFALLID,42.558,-114.467,18.036,3.5,15.065,18.036
TGREETX,31.463,-100.44,0.0,2.0,0.226,0.226
TNWESDF,35.409,-89.55,22.857,3.5,12.903,23.0
TOOLEMT,48.507,-111.856,1.071,2.0,0.355,2.0
TOORANM,34.767,-106.018,7.786,2.0,7.786,147.484
TRICOIL,37.272,-89.175,190.393,6.0,174.355,191.581
TUCHOLD,32.135,-110.926,11.714,3.5,11.226,15.677
TULCOOK,36.157,-95.999,162.321,6.0,144.613,175.2
UMATCOR,45.674,-118.849,1.786,2.0,0.4,1.786
UTAHCUT,40.148,-111.657,125.607,6.0,82.667,125.607
VBHOSTX,26.175,-97.67,1.893,2.0,0.258,1.893
VENHOLD,34.206,-119.077,12.429,3.5,12.429,16.581
VIRBEVA,36.753,-76.06,8.464,2.0,2.167,46.806
VNBRNMI,42.233,-83.495,1.0,2.0,1.0,1.0
VRK,40.728,-74.006,260.214,6.0,226.387,282.226
VTDCORR,44.333,-72.752,2.393,2.0,2.226,6.613
VTSTALB,44.85,-73.132,1.464,2.0,1.0,1.645
WACLATX,29.424,-98.497,5.286,2.0,2.871,41.065
WAKECNC,35.778,-78.64,22.75,3.5,18.6,22.75
WAKULFL,30.196,-84.377,127.393,6.0,115.194,139.258
WASCONY,43.282,-73.587,1.0,2.0,1.0,6.633
WASHCUT,37.158,-113.412,24.179,3.5,8.129,24.179
WASHIAR,36.034,-94.177,18.0,3.5,14.194,21.129
WASHICO,40.158,-103.192,0.714,2.0,0.677,7.613
WASHIME,44.716,-67.459,0.0,2.0,0.161,0.161
WASHOLD,38.881,-77.229,4.071,2.0,0.968,4.484
WASHONV,39.573,-119.811,25.393,3.5,16.968,25.393
WASHTMI,42.256,-83.679,0.036,2.0,0.036,0.129
