code,latitude,longitude,N,size,N_min,N_max
BOEHOLD,31.792,-106.403,1.0,2.0,1.0,1.0
BONNEID,43.495,-112.041,0.0,2.0,0.097,0.871
BOONEKY,39.037,-84.724,90.267,3.5,33.3,90.267
BOPALM,41.128,-76.922,2.0,2.0,2.0,2.0
BOPCUM,39.597,-78.754,1.0,2.0,1.0,1.0
BOPGUA,18.423,-66.112,32.133,3.5,32.133,72.133
BOPHON,21.333,-157.929,66.333,3.5,48.355,70.871
BOPLOS,34.054,-118.238,0.0,2.0,0.032,0.032
BOPMAR,37.663,-88.984,1.0,2.0,1.0,1.0
BOPMEM,35.156,-89.867,1.0,2.0,1.0,1.0
BOPMIM,25.778,-80.193,0.0,2.0,0.065,0.065
BOPOAD,30.821,-92.641,640.967,9.0,466.194,744.821
BOPRAE,32.052,-82.874,0.0,2.0,0.032,0.033
BOPRCH,44.023,-92.44,1.0,2.0,1.0,2.0
BOPSPG,37.178,-93.323,6.967,2.0,5.29,6.967
BOPTHA,39.416,-87.451,2.0,2.0,2.0,2.065
BOTTIND,48.828,-100.45,0.333,2.0,0.071,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.366,-71.052,0.333,2.0,0.258,1.806
BRADEFL,27.495,-82.573,1.0,2.0,1.0,1.0
BRINDMA,41.665,-70.996,201.733,6.0,128.258,201.733
BROADMT,46.321,-111.516,0.0,2.0,0.097,0.107
BROCRFL,26.121,-80.143,0.067,2.0,0.067,0.067
BROKSTX,27.248,-98.126,0.0,2.0,0.179,0.179
BROMMNY,42.131,-75.913,0.033,2.0,0.033,0.548
BTV,43.02,-78.203,512.533,9.0,477.806,512.533
BUTLEKS,37.814,-96.83,7.9,2.0,0.226,8.968
BUTLEOH,39.39,-84.553,189.6,6.0,172.679,228.677
BWDGICA,34.063,-118.239,2.933,2.0,1.355,4.645
CAJUVMN,44.789,-93.593,0.0,2.0,0.065,0.194
CALDWMO,39.643,-94.047,44.5,3.5,44.5,60.433
CALHOMI,42.317,-85.176,218.8,6.0,164.452,218.8
CAMBRPA,40.484,-78.701,56.6,3.5,48.964,121.581
CAMCOWY,44.277,-105.51,0.2,2.0,0.065,0.2
CARBOWY,41.796,-107.224,0.133,2.0,0.033,0.903
CARJAMN,44.787,-93.593,25.033,3.5,25.033,45.387
CARROMD,39.573,-76.986,8.133,2.0,0.167,8.679
CASCAMT,47.466,-111.38,2.0,2.0,0.226,2.645
CASPCAL,33.166,-115.485,0.0,2.0,0.036,1.097
CASSCNE,41.011,-95.883,26.1,3.5,14.393,30.967
CATTANY,42.251,-78.8,0.0,2.0,0.065,0.4
CAYUGNY,42.98,-76.544,0.033,2.0,0.033,0.29
CCADCAZ,33.064,-111.379,99.367,3.5,62.767,99.367
CCAFLAZ,33.044,-111.372,186.767,6.0,186.767,216.0
CCAHUTX,30.565,-97.42,232.333,6.0,232.333,429.29
CCASDCA,32.577,-116.915,691.4,9.0,672.355,691.4
CFREDVA,39.199,-78.146,0.0,2.0,0.968,0.968
CHACONY,42.255,-79.504,10.633,3.5,1.968,10.633
CHARLSC,32.859,-80.009,29.933,3.5,1.0,37.548
CHASEKS,38.375,-96.539,34.3,3.5,34.3,50.387
CHELAWA,47.423,-120.315,2.167,2.0,2.167,5.567
CHIPPMI,46.497,-84.346,30.3,3.5,21.129,30.3
CHRISMO,37.02,-93.206,19.867,3.5,19.867,31.7
CITRUFL,28.846,-82.478,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,1.0,2.0,0.774,2.419
CLARKWA,45.631,-122.678,0.0,2.0,0.033,0.033
CLICONY,44.72,-73.468,3.767,2.0,3.767,25.806
CLINTPA,41.155,-77.337,110.2,6.0,66.0,178.645
CMPJVNY,42.913,-78.868,0.267,2.0,0.065,0.452
COBBJGA,33.909,-84.581,24.3,3.5,24.3,29.581
COCONAZ,35.188,-111.64,0.2,2.0,0.065,0.903
COLCASC,34.076,-80.98,33.1,3.5,26.548,33.903
COLLIFL,26.126,-81.766,28.567,3.5,14.355,29.75
COLOMNY,42.25,-73.756,0.0,2.0,0.071,0.071
COLUMOR,45.849,-122.819,24.0,3.5,10.774,24.581
COLUMPA,40.998,-76.451,3.7,2.0,3.7,38.29
COMFTFL,25.733,-80.383,0.0,2.0,0.071,1.097
CONEJCO,37.086,-106.005,2.367,2.0,1.355,3.0
CONVEWY,42.76,-105.381,0.233,2.0,0.033,0.233
COSTACA,33.652,-117.912,3.767,2.0,1.767,4.607
COWJVWA,46.141,-122.918,0.667,2.0,0.129,2.839
CSCNWWA,47.25,-122.423,1012.833,12.0,909.129,1018.484
CSYJVNY,43.097,-79.054,0.0,2.0,0.179,0.179
CTLAFSL,41.761,-72.683,1.633,2.0,1.033,4.742
CTYORCI,41.323,-72.237,14.867,3.5,0.2,14.867
CUMBEME,43.651,-70.282,33.3,3.5,24.633,41.613
CUSTEMT,46.405,-105.854,0.0,2.0,0.194,0.194
DALHOLD,32.824,-96.872,25.0,3.5,5.323,25.0
DAVIDTN,36.186,-86.785,28.333,3.5,27.429,62.29
DEAPDMI,42.323,-83.173,11.2,3.5,8.357,11.2
DEKALAL,34.429,-85.76,47.0,3.5,7.903,47.0
DELTACO,38.743,-108.064,0.0,2.0,0.065,0.071
DENCICO,39.737,-104.992,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,26.367,3.5,21.968,30.774
DENICDF,39.766,-104.865,392.367,6.0,388.71,402.258
DENVECO,39.767,-104.864,2.833,2.0,1.677,4.935
DEPCOGU,13.448,144.786,26.0,3.5,25.071,42.226
DEPYOGU,13.382,144.662,1.0,2.0,0.032,1.0
DETHOLD,42.409,-83.038,0.2,2.0,0.036,0.2
DOCORNE,41.253,-95.939,106.033,6.0,98.286,154.581
DODGEWI,43.407,-88.706,127.967,6.0,127.967,182.194
DORCHMD,38.548,-76.061,30.2,3.5,28.903,36.387
DOUGLCO,39.373,-104.86,1.767,2.0,0.613,1.806
DOUGLOR,43.212,-123.346,0.067,2.0,0.067,0.194
DRURYCO,39.776,-104.847,0.0,2.0,0.161,0.321
DUTCHAK,53.871,-166.541,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.65,3.367,2.0,3.367,12.032
DVDHOLD,39.155,-75.488,1.9,2.0,1.032,1.9
EAZ,32.818,-111.519,1550.367,15.0,1484.387,1550.419
ECC,32.803,-115.57,480.5,6.0,460.613,482.0
ECOLOWA,47.479,-122.284,0.4,2.0,0.067,0.516
ECTORTX,31.774,-102.367,0.567,2.0,0.194,0.935
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.032
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,5.067,2.0,0.548,5.067
ELPASCO,38.788,-104.779,182.933,6.0,89.194,182.933
ELZICDF,40.666,-74.19,216.1,6.0,216.1,278.733
EPC,31.796,-106.37,829.5,9.0,770.333,829.5
ERICONY,42.887,-78.878,0.0,2.0,0.133,0.581
ERICOPA,42.125,-80.066,11.033,3.5,10.806,13.774
ESSEXMA,42.597,-70.987,0.8,2.0,0.8,21.613
ESSEXNJ,40.731,-74.136,243.6,6.0,219.484,243.6
ESSEXNY,44.282,-73.539,0.0,2.0,0.032,0.067
ETOWAAL,34.016,-86.012,326.133,6.0,326.133,373.7
EULESTX,32.832,-97.094,10.067,3.5,10.067,41.355
FAICOVA,38.843,-77.309,0.067,2.0,0.067,0.067
FAULKAR,35.089,-92.443,0.0,2.0,0.645,4.645
FLATHMT,48.191,-114.311,0.133,2.0,0.129,0.133
FLO,33.065,-111.379,465.867,6.0,335.387,465.867
FORSYNC,36.097,-80.243,0.0,2.0,0.433,1.484
FRACOVT,44.811,-73.08,20.267,3.5,12.581,20.387
FRANKWA,46.214,-119.043,0.0,2.0,0.323,0.323
FREDEMD,39.365,-77.415,34.033,3.5,24.484,37.548
FREEBMN,43.646,-93.368,1.0,2.0,0.774,1.0
FREHOLD,36.733,-119.785,11.867,3.5,5.968,11.867
FREMOCO,38.447,-105.183,4.533,2.0,1.258,18.29
FREMOWY,42.836,-108.728,0.0,2.0,0.129,0.129
FSF,33.065,-111.379,338.6,6.0,218.032,338.6
GALLAMT,45.674,-111.06,0.0,2.0,0.067,0.143
GARVIOK,34.74,-97.222,18.2,3.5,14.065,22.903
GASTNNC,35.268,-81.182,3.833,2.0,2.133,3.833
GENESNY,42.999,-78.188,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.056,30.167,3.5,30.167,50.806
GFJUVND,47.936,-97.056,0.0,2.0,0.033,0.387
GIJUVAZ,33.4,-110.769,0.0,2.0,0.032,0.065
GLADEFL,26.839,-81.124,473.267,6.0,398.0,479.258
GLEPDCA,34.147,-118.249,17.333,3.5,5.097,31.964
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.387,-118.95,0.0,2.0,0.071,0.419
GRANTWA,47.322,-119.553,0.067,2.0,0.065,1.71
GRAYSKY,37.491,-86.258,1.033,2.0,0.6,6.903
GREENMA,42.596,-72.612,91.8,3.5,55.5,91.8
GREENMO,37.218,-93.291,0.067,2.0,0.067,0.133
GUADATX,29.604,-97.97,0.0,2.0,0.032,1.0
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,4.467,2.0,4.467,8.806
HALLJGA,34.243,-83.816,8.567,2.0,5.387,11.033
HARDJIA,42.36,-93.097,83.7,3.5,65.355,83.7
HARHOLD,41.651,-72.604,0.267,2.0,0.097,0.5
HASHENE,40.927,-98.328,75.6,3.5,23.581,75.6
HASKLTX,33.176,-99.722,553.867,9.0,546.607,625.3
HELHOLD,46.593,-111.974,0.0,2.0,0.29,0.387
HENDENC,35.315,-82.456,17.0,3.5,6.129,26.548
HERNAFL,28.484,-82.451,213.0,6.0,202.452,241.355
HICOJFL,27.958,-82.373,0.0,2.0,0.645,0.929
HILLCMT,48.553,-109.707,0.367,2.0,0.129,1.857
HMCHOTX,26.158,-97.675,1.333,2.0,0.742,1.333
HOUHOLD,29.952,-95.311,46.767,3.5,41.533,50.71
HOUICDF,29.951,-95.312,928.7,9.0,875.571,963.968
HOWARMD,39.169,-76.782,40.9,3.5,34.355,40.9
HRREGVA,36.804,-76.368,419.433,6.0,278.2,426.194
HSF,26.181,-97.685,103.367,6.0,103.367,139.29
HUDSONJ,40.73,-74.103,304.5,6.0,267.258,339.6
JACKSOR,42.322,-122.879,1.567,2.0,0.548,1.567
JAXHOLD,30.256,-81.59,6.2,2.0,3.2,7.097
JEFFECO,39.73,-105.204,3.8,2.0,2.0,3.8
JEFFEID,43.673,-111.911,4.233,2.0,0.161,4.233
JEFFEIL,38.315,-88.903,16.133,3.5,16.133,16.133
JEFFEKS,39.207,-95.311,0.0,2.0,3.2,3.2
JEFFEMT,46.236,-112.121,1.9,2.0,0.75,2.935
JEFFENY,43.974,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.094,5.1,2.0,3.1,7.75
JENADLA,31.707,-92.151,912.433,9.0,911.29,1083.321
JENNIMO,38.711,-90.267,0.6,2.0,0.1,0.6
JMHOSFL,25.847,-80.306,2.267,2.0,1.065,2.267
JOHNSTX,32.375,-97.388,113.533,6.0,72.321,113.533
JOSEPOR,42.438,-123.319,10.867,3.5,6.742,10.867
KARNETX,28.883,-97.912,440.933,6.0,280.533,440.933
KENOSWI,42.593,-87.915,170.3,6.0,148.387,189.214
KERCOCA,35.653,-119.108,134.033,6.0,104.484,134.033
KITTIWA,46.997,-120.55,0.0,2.0,0.129,0.167
KLAMCOR,42.222,-121.749,1.367,2.0,0.643,2.0
KODIAAK,57.791,-152.406,0.067,2.0,0.032,0.161
KRHUBFL,25.754,-80.489,0.367,2.0,0.097,0.367
KRO,25.76,-80.497,628.3,9.0,628.3,732.613
LACKAPA,41.422,-75.648,88.967,3.5,71.29,151.806
LAKCOMT,47.692,-114.161,0.0,2.0,0.194,0.194
LANCACA,34.702,-118.233,1356.833,12.0,880.161,1356.833
LANECOR,44.051,-123.09,0.0,2.0,5.429,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LARCOWY,41.135,-104.82,0.633,2.0,0.097,1.032
LARIMCO,40.564,-105.032,0.767,2.0,0.516,0.9
LAWREPA,40.999,-80.338,0.0,2.0,0.129,0.194
LEWISMT,46.586,-112.037,0.0,2.0,0.065,0.161
LIMESTX,31.529,-96.512,0.033,2.0,0.033,17.387
LKLNDLA,31.34,-92.399,1.0,2.0,1.0,1.0
LONPDAR,34.542,-91.755,0.867,2.0,0.867,4.903
LOSCJCA,34.059,-118.231,1.033,2.0,1.0,1.323
LOSHOLD,34.054,-118.24,148.933,6.0,131.067,214.968
LOUCOVA,39.075,-77.545,0.033,2.0,0.033,0.033
LRDICDF,27.529,-99.448,323.633,6.0,266.714,367.419
LRKNHFL,25.706,-80.293,0.867,2.0,0.097,0.867
LSFHOLD,26.075,-97.512,1.0,2.0,1.0,1.0
LSHOSMA,42.3,-71.106,0.0,2.0,0.032,0.4
LUBBOTX,33.585,-101.843,4.467,2.0,2.548,5.258
LVGHOLD,36.058,-115.225,2.667,2.0,1.484,2.964
MABSHOS,41.947,-70.953,0.267,2.0,0.036,1.0
MACCOMI,42.613,-82.882,7.7,2.0,0.032,10.929
MADISID,43.827,-111.779,0.167,2.0,0.167,2.258
MADISNY,43.081,-75.707,0.067,2.0,0.067,11.323
MAHONOH,41.104,-80.655,31.733,3.5,21.571,46.194
MAPLEOH,41.415,-81.565,13.5,3.5,13.5,22.29
MARIOIN,39.766,-86.154,9.933,2.0,7.233,12.839
MARTIFL,27.176,-80.24,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,1.0,2.0,0.032,1.0
MAVERTX,28.719,-100.46,0.033,2.0,0.033,0.033
MCCDCTX,31.558,-97.134,0.367,2.0,0.032,0.367
MCCLETX,31.558,-97.133,0.067,2.0,0.067,0.067
MCFAJAZ,33.446,-112.078,0.367,2.0,0.367,2.613
MCHENIL,42.337,-88.443,292.967,6.0,292.967,366.903
MCMEDAZ,33.447,-112.059,0.0,2.0,0.065,0.467
MEADESD,44.415,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.315,-80.841,96.7,3.5,92.226,137.267
MEDHOLD,42.325,-122.877,0.9,2.0,0.143,1.129
MESJACO,39.069,-108.574,1.267,2.0,0.548,6.581
MIAHOLD,25.92,-80.155,7.6,2.0,3.516,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,149.067,6.0,135.935,171.677
MILLRAR,33.4,-94.023,13.933,3.5,11.903,24.806
MINERMT,47.192,-114.891,0.267,2.0,0.267,0.267
MINICID,42.535,-113.792,0.0,2.0,0.097,0.645
MINNESD,43.578,-96.729,5.533,2.0,5.533,19.839
MISCOMO,36.923,-89.352,38.7,3.5,37.429,54.29
MISSOMT,46.883,-114.027,0.067,2.0,0.067,0.516
MNCOAKC,45.053,-92.831,0.0,2.0,0.161,0.161
MOFFECO,40.507,-107.559,13.667,3.5,5.774,16.0
MOHAVAZ,35.192,-114.051,0.0,2.0,0.065,0.065
MONCJAL,32.379,-86.308,2.733,2.0,0.129,2.733
MONMONJ,40.268,-74.287,152.167,6.0,134.065,177.194
MONROFL,24.572,-81.749,30.667,3.5,27.5,47.167
MONROMI,41.894,-83.394,74.867,3.5,66.29,83.857
MONRONY,43.152,-77.614,0.033,2.0,0.033,1.548
MONTGMO,38.98,-91.504,30.2,3.5,30.2,53.71
MONTGPA,40.159,-75.422,0.567,2.0,0.129,0.643
MONTGTX,30.336,-95.448,344.633,6.0,230.129,344.633
MORGACO,40.251,-103.79,0.233,2.0,0.233,0.581
MORGNMO,38.432,-92.84,38.033,3.5,35.821,55.935
MOUNTND,48.321,-102.391,0.233,2.0,0.065,0.533
MTPPDCA,34.059,-118.126,11.0,3.5,11.0,22.643
MUSSEMT,46.45,-108.542,0.0,2.0,0.194,0.258
NASSAFL,30.611,-81.631,2.4,2.0,1.129,15.419
NATROWY,42.862,-106.345,1.933,2.0,1.323,4.29
NAVSOAZ,34.872,-110.155,2.433,2.0,0.143,2.433
NGDCTGA,34.295,-83.824,1.0,2.0,0.839,1.0
NHSPCON,43.227,-71.558,0.267,2.0,0.097,0.267
NIAGANY,43.18,-78.736,0.0,2.0,0.071,3.065
NIOBRWY,42.761,-104.451,0.0,2.0,0.065,0.065
NOBLEMN,43.649,-95.593,2.167,2.0,0.133,2.167
NOJUVOR,45.61,-121.203,7.2,2.0,4.29,9.129
NOLVGNV,36.202,-115.12,129.7,6.0,129.7,154.71
NORCOOR,45.61,-121.203,8.467,2.0,3.097,18.29
NORFOMA,42.26,-71.209,51.633,3.5,50.839,59.129
NWREGVA,39.199,-78.146,0.0,2.0,21.129,21.129
NYCHOLD,40.64,-74.17,19.233,3.5,14.071,22.871
OAK,30.821,-92.641,1.0,2.0,1.0,1.0
OAKHOLD,30.832,-92.637,0.033,2.0,0.033,0.179
OKANOWA,48.366,-119.582,0.0,2.0,0.032,1.167
OMAHOLD,41.281,-95.899,0.033,2.0,0.033,1.548
ONECONY,43.156,-75.377,0.067,2.0,0.067,1.097
ONONDNY,43.046,-76.146,6.033,2.0,3.097,12.133
ONTARNY,42.883,-77.212,3.533,2.0,2.581,5.839
ORANGFL,28.504,-81.416,1.433,2.0,1.433,6.129
ORANGNY,41.405,-74.357,108.167,6.0,89.774,108.419
ORLEANY,43.245,-78.192,0.033,2.0,0.033,0.065
ORLHOLD,28.427,-81.334,1.0,2.0,1.0,1.0
ORPARLA,29.961,-90.094,83.1,3.5,48.29,92.452
OTERONM,32.852,-106.008,0.0,2.0,0.032,0.567
OTROPNM,32.079,-106.278,0.0,2.0,0.032,0.065
OTRPCNM,32.08,-106.283,811.9,9.0,811.9,922.214
PALMBFL,26.673,-80.092,22.167,3.5,20.903,27.143
PAMREVA,37.752,-77.359,74.633,3.5,22.667,74.633
PARKCMT,45.663,-110.556,0.0,2.0,0.065,0.071
PARKCWY,44.532,-109.061,0.0,2.0,0.032,0.032
PARKJCO,39.218,-105.98,97.9,3.5,73.419,166.258
PASADCA,34.149,-118.145,35.433,3.5,22.1,42.484
PEMBIND,48.791,-97.626,0.0,2.0,0.033,0.033
PENDOWA,48.179,-117.058,0.233,2.0,0.129,0.233
PENNISD,44.079,-103.221,0.2,2.0,0.2,2.967
PENOBME,44.801,-68.778,0.133,2.0,0.065,0.677
PERRYAL,32.634,-87.316,199.367,6.0,156.5,386.548
PHELPNE,40.439,-99.37,20.0,3.5,20.0,38.133
PHIHOLD,39.96,-75.165,4.967,2.0,4.871,9.0
PHOHOLD,33.471,-112.073,92.5,3.5,77.581,92.5
PIC,26.155,-97.338,610.633,9.0,325.419,743.645
PIKCOPA,41.389,-75.071,166.7,6.0,129.7,183.107
PINALAZ,33.041,-111.376,595.8,9.0,518.548,595.8
PINELFL,27.902,-82.706,1.8,2.0,1.2,6.321
PISCAME,45.183,-69.224,0.2,2.0,0.2,0.833
PLATTMO,39.19,-94.684,0.9,2.0,0.839,8.133
PLATTWY,42.055,-104.953,1.0,2.0,0.452,1.774
PLYMOMA,41.932,-70.651,96.933,3.5,96.933,323.452
PMHOSFL,25.885,-80.325,0.867,2.0,0.29,1.786
PMREGVA,37.321,-78.425,0.0,2.0,9.29,312.645
POLKCTX,30.698,-95.006,940.933,9.0,779.107,940.933
POLKJIA,41.654,-93.588,59.133,3.5,20.643,59.133
POMONCA,34.055,-117.754,0.7,2.0,0.7,11.321
PONDEMT,48.169,-111.947,0.0,2.0,0.258,0.258
POOHOLD,45.515,-122.676,11.5,3.5,4.806,11.5
POTTAIA,41.282,-95.867,43.567,3.5,42.71,53.71
PROWECO,38.086,-102.619,0.2,2.0,0.067,0.2
PUEBLCO,38.276,-104.611,0.567,2.0,0.226,0.714
PWILLVA,38.752,-77.478,0.0,2.0,0.065,0.065
RAADCMN,44.956,-93.089,75.9,3.5,66.567,84.0
RAPPSVA,38.318,-77.472,108.867,6.0,14.643,108.867
REDETTX,31.396,-103.54,0.0,2.0,0.065,0.065
REHOSIL,41.865,-87.804,0.233,2.0,0.233,1.71
REJAITX,31.389,-103.527,0.1,2.0,0.1,6.613
RICECKS,38.347,-98.224,18.033,3.5,13.516,22.258
RNDLLTX,35.116,-101.866,41.933,3.5,33.548,98.484
ROCKIIL,41.509,-90.581,2.967,2.0,0.067,4.75
ROCKINH,43.012,-71.054,0.433,2.0,0.097,0.433
ROCKIVA,38.45,-78.87,0.3,2.0,0.065,0.3
RONKEVA,37.271,-79.947,0.0,2.0,0.065,0.2
ROSEAMN,48.84,-95.767,0.133,2.0,0.133,0.286
ROSEBMT,46.266,-106.673,0.1,2.0,0.1,0.129
RRFINWA,47.451,-122.295,1.0,2.0,0.5,1.0
RSREGVA,37.295,-77.321,0.0,2.0,17.964,106.774
SAAHOLD,33.749,-117.875,38.833,3.5,35.333,45.71
SACHOLD,38.578,-121.5,16.933,3.5,15.194,18.516
SACITCA,33.75,-117.88,18.467,3.5,15.786,67.968
SACRACA,38.583,-121.497,22.1,3.5,22.1,43.645
SAJHOLD,18.407,-66.107,7.667,2.0,7.667,18.267
SANANCA,33.75,-117.881,165.567,6.0,107.7,166.5
SANJAIL,39.8,-89.643,1.8,2.0,0.1,2.677
SARJUNE,41.141,-96.039,0.067,2.0,0.065,0.194
SBDHOLD,34.101,-117.298,23.4,3.5,0.065,23.4
SBERNCA,34.102,-117.272,0.333,2.0,0.333,24.484
SCNORCA,37.352,-121.906,146.833,6.0,146.133,188.419
SCRUZAZ,31.355,-110.928,0.067,2.0,0.067,0.067
SDHOSCA,32.619,-117.023,1.967,2.0,1.967,5.571
SEAHOLD,47.491,-122.291,10.133,3.5,8.355,10.429
SEBASAR,35.383,-94.425,11.867,3.5,5.679,11.871
SENECOH,41.08,-83.154,108.9,6.0,107.107,118.194
SFRHOLD,37.796,-122.402,29.233,3.5,19.533,29.233
SHACOKS,39.048,-95.672,0.467,2.0,0.467,8.935
SHAJUKS,39.048,-95.67,0.0,2.0,0.065,0.1
SHERBMN,45.304,-93.619,166.533,6.0,133.567,167.097
SHERIMT,48.778,-104.558,0.0,2.0,0.071,0.29
SHERIWY,44.816,-106.956,0.0,2.0,0.129,0.129
SITKAAK,57.053,-135.334,0.0,2.0,0.067,0.067
SLRDCAZ,32.498,-114.778,0.333,2.0,0.097,1.067
SLSLCUT,40.726,-111.917,2.133,2.0,2.133,6.536
SMARYMD,38.302,-76.629,1.567,2.0,0.065,8.065
SNDCOCA,32.59,-116.921,0.0,2.0,0.067,0.067
SNDHOLD,32.717,-117.165,32.167,3.5,26.0,36.161
SNJHOLD,37.239,-121.774,5.133,2.0,0.033,6.464
SOLONOH,41.391,-81.44,1.6,2.0,1.0,4.387
SOMERME,44.789,-69.883,0.0,2.0,0.032,0.032
SOUTECO,37.133,-107.634,0.467,2.0,0.467,1.733
SPHOSCA,33.739,-118.307,0.9,2.0,0.387,0.935
SPMHOLD,44.86,-93.231,0.333,2.0,0.323,0.679
SRJDFID,42.543,-114.434,0.133,2.0,0.1,0.133
STCDFTX,28.895,-99.122,1611.0,15.0,1526.355,1681.0
STCLAMI,42.942,-82.481,26.9,3.5,22.323,32.355
STEUBNY,42.35,-77.296,0.0,2.0,0.233,0.323
STEVEWA,48.543,-117.904,0.0,2.0,0.065,0.065
STJOSCA,33.782,-117.864,0.267,2.0,0.033,0.267
STMRYIL,41.903,-87.683,0.0,2.0,0.323,0.323
STOPDIL,41.899,-87.884,0.567,2.0,0.567,0.567
STRAFNH,43.219,-70.939,13.0,3.5,13.0,37.0
STTCJVI,18.34,-64.928,0.1,2.0,0.032,1.516
STWRTGA,32.037,-84.772,1792.1,15.0,1734.419,1917.065
SUFFOMA,42.333,-71.071,273.033,6.0,248.233,273.033
SUMMIUT,40.721,-111.478,0.067,2.0,0.065,5.71
SUNNYWA,46.329,-120.023,0.0,2.0,0.067,0.29
SUSSENJ,41.055,-74.767,29.667,3.5,18.323,30.065
SWEETWY,41.537,-109.301,1.067,2.0,0.2,3.097
TELLECO,38.942,-105.154,22.4,3.5,22.4,74.5
TENSALA,31.809,-91.397,351.0,6.0,246.613,472.774
TETONWY,43.478,-110.76,1.467,2.0,0.645,1.8
TFALLID,42.558,-114.467,17.7,3.5,15.065,18.036
TGREETX,31.463,-100.44,0.0,2.0,0.226,0.226
TIOGANY,42.143,-76.266,0.133,2.0,0.133,0.133
TNWESDF,35.409,-89.55,13.867,3.5,12.903,23.0
TOOLEMT,48.507,-111.856,0.467,2.0,0.355,2.0
TOORANM,34.767,-106.018,6.4,2.0,6.4,147.484
TRICOIL,37.272,-89.175,182.833,6.0,174.355,194.226
TUCHOLD,32.135,-110.926,14.2,3.5,11.226,15.677
TULCOOK,36.157,-95.999,151.567,6.0,132.871,175.2
UMATCOR,45.674,-118.849,2.233,2.0,0.4,2.233
UTAHCUT,40.148,-111.657,120.2,6.0,82.667,125.607
VBHOSTX,26.175,-97.67,2.0,2.0,0.258,2.0
