Date,Midnight population,24-hour population
2008-10-01,133,133
2008-10-02,115,141
2008-10-03,120,122
2008-10-04,120,120
2008-10-05,120,120
2008-10-06,124,126
2008-10-07,117,138
2008-10-08,122,122
2008-10-09,114,136
2008-10-10,118,119
2008-10-11,118,118
2008-10-12,118,118
2008-10-13,118,118
2008-10-14,127,128
2008-10-15,138,140
2008-10-16,134,156
2008-10-17,146,146
2008-10-18,146,146
2008-10-19,146,146
2008-10-20,152,152
2008-10-21,143,160
2008-10-22,153,156
2008-10-23,134,162
2008-10-24,137,137
2008-10-25,138,138
2008-10-26,140,140
2008-10-27,153,156
2008-10-28,139,160
2008-10-29,147,147
2008-10-30,149,166
2008-10-31,156,157
2008-11-01,151,156
2008-11-02,150,151
2008-11-03,157,159
2008-11-04,143,163
2008-11-05,147,148
2008-11-06,131,151
2008-11-07,136,138
2008-11-08,136,136
2008-11-09,136,136
2008-11-10,141,143
2008-11-11,141,141
2008-11-12,149,151
2008-11-13,133,160
2008-11-14,141,141
2008-11-15,140,141
2008-11-16,139,140
2008-11-17,154,155
2008-11-18,133,163
2008-11-19,149,151
2008-11-20,141,166
2008-11-21,153,156
2008-11-22,153,153
2008-11-23,153,153
2008-11-24,164,165
2008-11-25,147,172
2008-11-26,148,156
2008-11-27,147,148
2008-11-28,154,154
2008-11-29,154,154
2008-11-30,154,154
2008-12-01,160,161
2008-12-02,140,171
2008-12-03,159,159
2008-12-04,137,171
2008-12-05,145,146
2008-12-06,145,145
2008-12-07,145,145
2008-12-08,152,154
2008-12-09,143,163
2008-12-10,147,148
2008-12-11,127,155
2008-12-12,135,136
2008-12-13,135,135
2008-12-14,135,135
2008-12-15,144,146
2008-12-16,125,150
2008-12-17,133,133
2008-12-18,116,138
2008-12-19,121,121
2008-12-20,121,121
2008-12-21,121,121
2008-12-22,130,132
2008-12-23,114,134
2008-12-24,119,119
2008-12-25,119,119
2008-12-26,119,119
2008-12-27,119,119
2008-12-28,119,119
2008-12-29,144,145
2008-12-30,130,152
2008-12-31,134,134
2009-01-01,134,134
2009-01-02,146,147
2009-01-03,146,146
2009-01-04,146,146
2009-01-05,155,158
2009-01-06,139,166
2009-01-07,147,149
2009-01-08,137,158
2009-01-09,142,142
2009-01-10,142,142
2009-01-11,142,142
2009-01-12,161,164
2009-01-13,145,180
2009-01-14,157,158
2009-01-15,142,174
2009-01-16,150,151
2009-01-17,150,150
2009-01-18,150,150
2009-01-19,150,150
2009-01-20,147,162
2009-01-21,156,158
2009-01-22,141,168
2009-01-23,144,150
2009-01-24,144,144
2009-01-25,144,144
2009-01-26,160,160
2009-01-27,141,174
2009-01-28,157,158
2009-01-29,140,170
2009-01-30,149,152
2009-01-31,149,149
2009-02-01,149,149
2009-02-02,159,162
2009-02-03,137,166
2009-02-04,146,148
2009-02-05,114,154
2009-02-06,118,121
2009-02-07,121,121
2009-02-08,121,121
2009-02-09,128,131
2009-02-10,119,136
2009-02-11,128,131
2009-02-12,114,140
2009-02-13,128,129
2009-02-14,128,128
2009-02-15,128,128
2009-02-16,128,128
2009-02-17,138,155
2009-02-18,158,158
2009-02-19,124,166
2009-02-20,134,138
2009-02-21,134,134
2009-02-22,134,134
2009-02-23,156,157
2009-02-24,141,172
2009-02-25,157,160
2009-02-26,119,163
2009-02-27,129,131
2009-02-28,129,129
2009-03-01,129,129
2009-03-02,149,150
2009-03-03,142,166
2009-03-04,152,155
2009-03-05,130,166
2009-03-06,141,141
2009-03-07,141,141
2009-03-08,141,141
2009-03-09,163,165
2009-03-10,132,175
2009-03-11,140,140
2009-03-12,113,149
2009-03-13,126,128
2009-03-14,126,126
2009-03-15,126,126
2009-03-16,138,139
2009-03-17,146,151
2009-03-18,160,160
2009-03-19,128,176
2009-03-20,135,136
2009-03-21,135,135
2009-03-22,135,135
2009-03-23,149,150
2009-03-24,135,165
2009-03-25,151,154
2009-03-26,129,159
2009-03-27,136,138
2009-03-28,136,136
2009-03-29,136,136
2009-03-30,145,145
2009-03-31,119,157
2009-04-01,137,138
2009-04-02,118,154
2009-04-03,123,125
2009-04-04,123,123
2009-04-05,123,123
2009-04-06,129,132
2009-04-07,113,136
2009-04-08,124,126
2009-04-09,113,130
2009-04-10,122,123
2009-04-11,122,122
2009-04-12,122,122
2009-04-13,139,139
2009-04-14,120,147
2009-04-15,132,132
2009-04-16,114,143
2009-04-17,121,121
2009-04-18,121,121
2009-04-19,121,122
2009-04-20,129,131
2009-04-21,116,144
2009-04-22,129,130
2009-04-23,107,133
2009-04-24,120,121
2009-04-25,120,120
2009-04-26,120,120
2009-04-27,118,125
2009-04-28,114,128
2009-04-29,121,123
2009-04-30,112,137
2009-05-01,121,121
2009-05-02,121,121
2009-05-03,121,121
2009-05-04,135,136
2009-05-05,118,142
2009-05-06,132,134
2009-05-07,118,144
2009-05-08,147,147
2009-05-09,146,147
2009-05-10,144,146
2009-05-11,163,163
2009-05-12,141,173
2009-05-13,153,154
2009-05-14,125,162
2009-05-15,139,140
2009-05-16,139,139
2009-05-17,139,139
2009-05-18,152,155
2009-05-19,142,163
2009-05-20,153,153
2009-05-21,131,162
2009-05-22,145,145
2009-05-23,145,145
2009-05-24,145,145
2009-05-25,145,145
2009-05-26,152,173
2009-05-27,162,165
2009-05-28,141,174
2009-05-29,146,149
2009-05-30,146,146
2009-05-31,146,146
2009-06-01,170,171
2009-06-02,166,177
2009-06-03,147,175
2009-06-04,125,155
2009-06-05,129,132
2009-06-06,130,130
2009-06-07,130,130
2009-06-08,153,154
2009-06-09,133,169
2009-06-10,146,147
2009-06-11,130,163
2009-06-12,141,142
2009-06-13,141,141
2009-06-14,142,142
2009-06-15,159,159
2009-06-16,145,179
2009-06-17,162,163
2009-06-18,131,175
2009-06-19,147,150
2009-06-20,147,147
2009-06-21,147,147
2009-06-22,172,172
2009-06-23,160,193
2009-06-24,159,172
2009-06-25,141,173
2009-06-26,159,163
2009-06-27,159,159
2009-06-28,160,160
2009-06-29,190,193
2009-06-30,150,199
2009-07-01,161,165
2009-07-02,149,179
2009-07-03,149,149
2009-07-04,149,149
2009-07-05,149,149
2009-07-06,168,170
2009-07-07,142,180
2009-07-08,148,150
2009-07-09,116,156
2009-07-10,123,124
2009-07-11,123,123
2009-07-12,123,123
2009-07-13,143,144
2009-07-14,137,160
2009-07-15,151,151
2009-07-16,127,161
2009-07-17,137,138
2009-07-18,137,137
2009-07-19,137,137
2009-07-20,158,158
2009-07-21,141,175
2009-07-22,160,161
2009-07-23,125,168
2009-07-24,138,141
2009-07-25,138,138
2009-07-26,138,138
2009-07-27,160,161
2009-07-28,147,185
2009-07-29,165,167
2009-07-30,119,172
2009-07-31,135,135
2009-08-01,135,135
2009-08-02,135,135
2009-08-03,157,157
2009-08-04,130,171
2009-08-05,153,172
2009-08-06,139,170
2009-08-07,150,157
2009-08-08,150,150
2009-08-09,150,150
2009-08-10,142,158
2009-08-11,139,155
2009-08-12,146,149
2009-08-13,122,150
2009-08-14,131,131
2009-08-15,131,131
2009-08-16,131,131
2009-08-17,139,140
2009-08-18,126,146
2009-08-19,128,134
2009-08-20,117,136
2009-08-21,123,125
2009-08-22,123,123
2009-08-23,123,123
2009-08-24,133,133
2009-08-25,123,146
2009-08-26,127,128
2009-08-27,108,134
2009-08-28,127,127
2009-08-29,127,127
2009-08-30,127,127
2009-08-31,137,139
2009-09-01,129,152
2009-09-02,135,136
2009-09-03,118,145
2009-09-04,132,133
2009-09-05,132,132
2009-09-06,132,132
2009-09-07,132,132
2009-09-08,130,144
2009-09-09,146,148
2009-09-10,128,154
2009-09-11,137,140
2009-09-12,137,137
2009-09-13,137,137
2009-09-14,148,159
2009-09-15,141,167
2009-09-16,146,149
2009-09-17,135,157
2009-09-18,142,143
2009-09-19,142,142
2009-09-20,142,142
2009-09-21,148,150
2009-09-22,122,159
2009-09-23,128,128
2009-09-24,110,137
2009-09-25,122,122
2009-09-26,122,122
2009-09-27,122,122
2009-09-28,140,142
2009-09-29,120,152
2009-09-30,137,138
2009-10-01,125,148
2009-10-02,135,135
2009-10-03,135,135
2009-10-04,135,135
2009-10-05,145,148
2009-10-06,124,154
2009-10-07,131,135
2009-10-08,128,146
2009-10-09,138,140
2009-10-10,138,138
2009-10-11,138,138
2009-10-12,138,138
2009-10-13,143,151
2009-10-14,149,151
2009-10-15,118,167
2009-10-16,127,127
2009-10-17,127,127
2009-10-18,127,127
2009-10-19,140,143
2009-10-20,122,150
2009-10-21,129,130
2009-10-22,121,142
2009-10-23,138,139
2009-10-24,138,138
2009-10-25,138,138
2009-10-26,154,154
2009-10-27,129,169
2009-10-28,140,141
2009-10-29,115,146
2009-10-30,125,128
2009-10-31,125,125
2009-11-01,125,125
2009-11-02,141,144
2009-11-03,130,158
2009-11-04,138,139
2009-11-05,118,146
2009-11-06,137,138
2009-11-07,137,137
2009-11-08,137,137
2009-11-09,147,147
2009-11-10,134,157
2009-11-11,134,134
2009-11-12,127,146
2009-11-13,136,138
2009-11-14,136,136
2009-11-15,136,136
2009-11-16,148,150
2009-11-17,132,158
2009-11-18,140,140
2009-11-19,111,151
2009-11-20,123,126
2009-11-21,123,123
2009-11-22,124,124
2009-11-23,143,146
2009-11-24,132,157
2009-11-25,146,146
2009-11-26,146,146
2009-11-27,133,153
2009-11-28,133,133
2009-11-29,133,133
2009-11-30,135,144
2009-12-01,120,144
2009-12-02,134,135
2009-12-03,121,141
2009-12-04,126,129
2009-12-05,126,126
2009-12-06,126,126
2009-12-07,143,147
2009-12-08,123,152
2009-12-09,136,136
2009-12-10,122,147
2009-12-11,119,125
2009-12-12,119,119
2009-12-13,119,119
2009-12-14,111,129
2009-12-15,84,115
2009-12-16,87,87
2009-12-17,78,95
2009-12-18,85,86
2009-12-19,85,85
2009-12-20,85,85
2009-12-21,99,99
2009-12-22,86,102
2009-12-23,108,109
2009-12-24,116,117
2009-12-25,116,116
2009-12-26,116,116
2009-12-27,116,116
2009-12-28,128,130
2009-12-29,100,128
2009-12-30,104,104
2009-12-31,106,109
2010-01-01,106,106
2010-01-02,106,106
2010-01-03,106,106
2010-01-04,127,128
2010-01-05,123,139
2010-01-06,132,135
2010-01-07,114,143
2010-01-08,119,127
2010-01-09,119,119
2010-01-10,120,120
2010-01-11,125,129
2010-01-12,123,141
2010-01-13,126,127
2010-01-14,111,132
2010-01-15,123,124
2010-01-16,123,123
2010-01-17,123,123
2010-01-18,123,123
2010-01-19,115,133
2010-01-20,125,128
2010-01-21,114,140
2010-01-22,111,120
2010-01-23,112,112
2010-01-24,112,112
2010-01-25,123,125
2010-01-26,111,130
2010-01-27,120,122
2010-01-28,104,122
2010-01-29,112,114
2010-01-30,112,112
2010-01-31,112,112
2010-02-01,120,120
2010-02-02,111,128
2010-02-03,119,120
2010-02-04,128,134
2010-02-05,113,141
2010-02-06,113,113
2010-02-07,113,113
2010-02-08,122,122
2010-02-09,120,136
2010-02-10,127,129
2010-02-11,115,133
2010-02-12,118,123
2010-02-13,120,120
2010-02-14,120,120
2010-02-15,120,120
2010-02-16,135,136
2010-02-17,147,147
2010-02-18,133,161
2010-02-19,131,142
2010-02-20,131,131
2010-02-21,131,131
2010-02-22,148,149
2010-02-23,132,157
2010-02-24,145,145
2010-02-25,143,165
2010-02-26,139,157
2010-02-27,139,139
2010-02-28,139,139
2010-03-01,154,156
2010-03-02,137,161
2010-03-03,151,152
2010-03-04,130,156
2010-03-05,140,140
2010-03-06,140,140
