Date,Midnight population,24-hour population
2008-10-01,1,1
2008-10-02,0,1
2008-10-03,26,26
2008-10-04,26,26
2008-10-05,31,31
2008-10-06,50,76
2008-10-07,50,89
2008-10-08,23,66
2008-10-09,0,23
2008-10-10,0,0
2008-10-11,0,0
2008-10-12,0,0
2008-10-13,0,0
2008-10-14,0,0
2008-10-15,1,1
2008-10-16,1,1
2008-10-17,19,20
2008-10-18,19,19
2008-10-19,19,19
2008-10-20,33,47
2008-10-21,50,69
2008-10-22,39,75
2008-10-23,23,58
2008-10-24,41,60
2008-10-25,40,41
2008-10-26,40,40
2008-10-27,53,69
2008-10-28,47,96
2008-10-29,50,87
2008-10-30,52,97
2008-10-31,26,71
2008-11-01,26,26
2008-11-02,26,26
2008-11-03,45,71
2008-11-04,48,74
2008-11-05,41,78
2008-11-06,37,77
2008-11-07,40,60
2008-11-08,40,40
2008-11-09,40,40
2008-11-10,19,59
2008-11-11,15,26
2008-11-12,47,58
2008-11-13,25,57
2008-11-14,0,25
2008-11-15,0,0
2008-11-16,0,0
2008-11-17,26,26
2008-11-18,23,34
2008-11-19,30,52
2008-11-20,25,55
2008-11-21,21,46
2008-11-22,21,21
2008-11-23,21,21
2008-11-24,46,67
2008-11-25,48,88
2008-11-26,28,67
2008-11-27,28,28
2008-11-28,29,51
2008-11-29,29,29
2008-11-30,29,29
2008-12-01,26,53
2008-12-02,26,44
2008-12-03,31,52
2008-12-04,38,50
2008-12-05,15,51
2008-12-06,19,19
2008-12-07,19,19
2008-12-08,50,65
2008-12-09,29,71
2008-12-10,50,74
2008-12-11,31,50
2008-12-12,2,31
2008-12-13,2,2
2008-12-14,16,16
2008-12-15,15,28
2008-12-16,18,27
2008-12-17,25,40
2008-12-18,46,55
2008-12-19,27,58
2008-12-20,14,27
2008-12-21,14,14
2008-12-22,49,60
2008-12-23,14,55
2008-12-24,15,20
2008-12-25,14,15
2008-12-26,14,14
2008-12-27,14,14
2008-12-28,14,14
2008-12-29,50,57
2008-12-30,44,51
2008-12-31,33,76
2009-01-01,33,33
2009-01-02,29,39
2009-01-03,28,29
2009-01-04,28,28
2009-01-05,47,69
2009-01-06,43,86
2009-01-07,28,62
2009-01-08,29,54
2009-01-09,47,56
2009-01-10,47,47
2009-01-11,47,47
2009-01-12,50,93
2009-01-13,45,94
2009-01-14,43,63
2009-01-15,26,67
2009-01-16,15,38
2009-01-17,15,15
2009-01-18,15,15
2009-01-19,15,15
2009-01-20,46,54
2009-01-21,21,66
2009-01-22,24,42
2009-01-23,9,31
2009-01-24,9,9
2009-01-25,9,9
2009-01-26,47,50
2009-01-27,3,49
2009-01-28,1,3
2009-01-29,27,27
2009-01-30,1,27
2009-01-31,1,1
2009-02-01,1,1
2009-02-02,46,46
2009-02-03,21,65
2009-02-04,32,49
2009-02-05,22,53
2009-02-06,5,26
2009-02-07,5,5
2009-02-08,5,5
2009-02-09,37,41
2009-02-10,1,37
2009-02-11,8,8
2009-02-12,7,13
2009-02-13,5,12
2009-02-14,5,5
2009-02-15,5,5
2009-02-16,5,5
2009-02-17,1,5
2009-02-18,11,11
2009-02-19,1,11
2009-02-20,14,14
2009-02-21,14,14
2009-02-22,14,14
2009-02-23,1,14
2009-02-24,22,22
2009-02-25,1,22
2009-02-26,1,1
2009-02-27,1,1
2009-02-28,1,1
2009-03-01,1,1
2009-03-02,50,50
2009-03-03,1,50
2009-03-04,1,1
2009-03-05,40,40
2009-03-06,1,40
2009-03-07,1,1
2009-03-08,1,1
2009-03-09,1,1
2009-03-10,8,8
2009-03-11,21,28
2009-03-12,38,57
2009-03-13,1,38
2009-03-14,2,2
2009-03-15,2,2
2009-03-16,1,2
2009-03-17,8,8
2009-03-18,1,8
2009-03-19,1,1
2009-03-20,1,1
2009-03-21,1,1
2009-03-22,1,1
2009-03-23,1,1
2009-03-24,27,27
2009-03-25,1,27
2009-03-26,1,1
2009-03-27,1,1
2009-03-28,1,1
