Date,Midnight population,24-hour population,N,N2
2008-10-01,-1.0,-1.0,73,72
2008-10-02,-1.0,-1.0,81,81
2008-10-03,-1.0,-1.0,86,85
2008-10-04,-1.0,-1.0,85,85
2008-10-05,-1.0,-1.0,85,85
2008-10-06,-1.0,-1.0,85,83
2008-10-07,-1.0,-1.0,85,50
2008-10-08,-1.0,-1.0,50,45
2008-10-09,-1.0,-1.0,57,57
2008-10-10,-1.0,-1.0,69,68
2008-10-11,-1.0,-1.0,71,71
2008-10-12,-1.0,-1.0,71,71
2008-10-13,-1.0,-1.0,72,72
2008-10-14,-1.0,-1.0,72,49
2008-10-15,-1.0,-1.0,70,69
2008-10-16,-1.0,-1.0,71,69
2008-10-17,-1.0,-1.0,75,75
2008-10-18,-1.0,-1.0,79,78
2008-10-19,-1.0,-1.0,78,78
2008-10-20,-1.0,-1.0,78,78
2008-10-21,-1.0,-1.0,82,58
2008-10-22,-1.0,-1.0,62,62
2008-10-23,-1.0,-1.0,82,77
2008-10-24,-1.0,-1.0,92,92
2008-10-25,-1.0,-1.0,92,92
2008-10-26,-1.0,-1.0,92,92
2008-10-27,-1.0,-1.0,93,91
2008-10-28,-1.0,-1.0,113,87
2008-10-29,-1.0,-1.0,88,88
2008-10-30,75.0,79.0,95,94
2008-10-31,76.0,80.0,94,88
2008-11-01,76.0,80.0,88,88
2008-11-02,76.0,80.0,88,87
2008-11-03,76.0,81.0,94,94
2008-11-04,76.0,81.0,96,73
2008-11-05,76.0,81.0,82,80
2008-11-06,77.0,81.0,83,79
2008-11-07,78.0,82.0,83,79
2008-11-08,79.0,83.0,81,81
2008-11-09,79.0,83.0,83,83
2008-11-10,79.0,84.0,83,61
2008-11-11,79.0,84.0,65,64
2008-11-12,78.0,83.0,67,65
2008-11-13,79.0,83.0,67,64
2008-11-14,79.0,84.0,87,80
2008-11-15,80.0,84.0,83,82
2008-11-16,80.0,84.0,85,85
2008-11-17,80.0,85.0,85,81
2008-11-18,80.0,85.0,84,62
2008-11-19,79.0,85.0,71,66
2008-11-20,79.0,84.0,67,67
2008-11-21,80.0,84.0,67,65
2008-11-22,79.0,84.0,68,68
2008-11-23,79.0,83.0,70,70
2008-11-24,78.0,82.0,72,71
2008-11-25,77.0,82.0,84,67
2008-11-26,77.0,82.0,90,90
2008-11-27,77.0,81.0,90,90
2008-11-28,77.0,81.0,91,90
2008-11-29,77.0,81.0,90,90
2008-11-30,77.0,81.0,90,90
2008-12-01,77.0,81.0,92,92
2008-12-02,77.0,82.0,110,81
2008-12-03,77.0,82.0,86,84
2008-12-04,77.0,81.0,85,85
2008-12-05,77.0,82.0,94,91
2008-12-06,78.0,82.0,91,91
2008-12-07,78.0,82.0,92,92
2008-12-08,79.0,83.0,92,92
2008-12-09,78.0,84.0,112,70
2008-12-10,79.0,84.0,80,74
2008-12-11,79.0,84.0,74,74
2008-12-12,80.0,84.0,85,85
2008-12-13,80.0,85.0,85,85
2008-12-14,80.0,85.0,85,85
2008-12-15,81.0,85.0,86,86
2008-12-16,80.0,85.0,96,70
2008-12-17,80.0,85.0,70,69
2008-12-18,80.0,85.0,73,71
2008-12-19,80.0,85.0,73,73
2008-12-20,80.0,85.0,73,73
2008-12-21,81.0,85.0,73,73
2008-12-22,81.0,86.0,81,81
2008-12-23,80.0,86.0,81,45
2008-12-24,80.0,86.0,62,62
2008-12-25,80.0,85.0,62,62
2008-12-26,79.0,84.0,74,74
2008-12-27,79.0,84.0,74,74
2008-12-28,78.0,83.0,74,74
2008-12-29,78.0,83.0,74,71
2008-12-30,77.0,82.0,72,58
2008-12-31,76.0,82.0,84,84
2009-01-01,76.0,81.0,84,84
2009-01-02,77.0,81.0,93,93
2009-01-03,77.0,81.0,93,93
2009-01-04,77.0,81.0,93,93
2009-01-05,77.0,81.0,93,92
2009-01-06,76.0,82.0,94,66
2009-01-07,76.0,81.0,79,73
2009-01-08,76.0,80.0,74,73
2009-01-09,76.0,80.0,81,80
2009-01-10,76.0,80.0,81,81
2009-01-11,76.0,80.0,81,81
2009-01-12,76.0,80.0,81,81
2009-01-13,75.0,80.0,81,56
2009-01-14,74.0,79.0,67,67
2009-01-15,74.0,78.0,79,75
2009-01-16,75.0,79.0,87,87
2009-01-17,76.0,80.0,87,87
2009-01-18,76.0,80.0,87,87
2009-01-19,76.0,80.0,87,87
2009-01-20,76.0,81.0,88,60
2009-01-21,76.0,81.0,69,68
2009-01-22,77.0,80.0,79,77
2009-01-23,77.0,81.0,78,76
2009-01-24,78.0,81.0,76,76
2009-01-25,78.0,82.0,76,76
2009-01-26,78.0,82.0,86,86
2009-01-27,78.0,83.0,96,64
2009-01-28,78.0,82.0,69,68
2009-01-29,79.0,83.0,89,88
2009-01-30,79.0,83.0,89,88
2009-01-31,79.0,83.0,88,88
2009-02-01,79.0,83.0,88,88
2009-02-02,79.0,83.0,88,88
2009-02-03,78.0,83.0,92,73
2009-02-04,78.0,83.0,88,88
2009-02-05,78.0,83.0,89,87
2009-02-06,79.0,83.0,89,89
2009-02-07,80.0,84.0,89,89
2009-02-08,80.0,84.0,90,90
2009-02-09,80.0,84.0,92,91
2009-02-10,80.0,85.0,94,67
2009-02-11,79.0,84.0,74,69
