Date,Midnight population,24-hour population,N
2008-12-16,28.0,29.0,28
2008-12-17,28.0,28.0,27
2008-12-18,28.0,28.0,31
2008-12-19,28.0,28.0,30
2008-12-20,28.0,28.0,31
2008-12-21,28.0,28.0,33
2008-12-22,28.0,28.0,33
2008-12-23,28.0,29.0,40
2008-12-24,29.0,29.0,40
2008-12-25,29.0,30.0,44
2008-12-26,30.0,30.0,45
2008-12-27,30.0,31.0,40
2008-12-28,30.0,31.0,40
2008-12-29,31.0,32.0,43
2008-12-30,31.0,32.0,41
2008-12-31,31.0,32.0,41
2009-01-01,32.0,33.0,30
2009-01-02,32.0,33.0,30
2009-01-03,32.0,33.0,31
2009-01-04,32.0,33.0,31
2009-01-05,32.0,33.0,32
2009-01-06,32.0,33.0,34
2009-01-07,32.0,33.0,35
2009-01-08,33.0,34.0,34
2009-01-09,33.0,34.0,34
2009-01-10,33.0,34.0,38
2009-01-11,34.0,34.0,38
2009-01-12,34.0,35.0,39
2009-01-13,34.0,35.0,40
2009-01-14,34.0,36.0,39
2009-01-15,34.0,36.0,28
2009-01-16,34.0,36.0,28
2009-01-17,34.0,36.0,28
2009-01-18,34.0,36.0,29
2009-01-19,34.0,36.0,29
2009-01-20,34.0,35.0,29
2009-01-21,34.0,35.0,29
2009-01-22,34.0,35.0,28
2009-01-23,33.0,34.0,28
2009-01-24,33.0,34.0,28
2009-01-25,32.0,33.0,28
2009-01-26,32.0,33.0,34
2009-01-27,32.0,33.0,37
2009-01-28,31.0,33.0,30
2009-01-29,31.0,32.0,30
2009-01-30,31.0,32.0,26
2009-01-31,30.0,32.0,26
2009-02-01,30.0,32.0,27
2009-02-02,30.0,31.0,27
2009-02-03,30.0,31.0,29
2009-02-04,30.0,31.0,29
2009-02-05,30.0,31.0,22
2009-02-06,29.0,30.0,22
2009-02-07,29.0,30.0,21
2009-02-08,28.0,30.0,21
2009-02-09,28.0,29.0,21
2009-02-10,27.0,28.0,21
2009-02-11,27.0,28.0,21
2009-02-12,26.0,27.0,21
2009-02-13,26.0,27.0,21
2009-02-14,26.0,26.0,22
2009-02-15,25.0,26.0,22
2009-02-16,25.0,26.0,23
2009-02-17,25.0,26.0,23
2009-02-18,25.0,26.0,24
2009-02-19,25.0,26.0,32
2009-02-20,25.0,26.0,33
2009-02-21,25.0,26.0,33
2009-02-22,25.0,26.0,33
2009-02-23,26.0,26.0,33
2009-02-24,26.0,27.0,33
2009-02-25,26.0,26.0,31
2009-02-26,25.0,26.0,31
2009-02-27,25.0,26.0,20
2009-02-28,25.0,26.0,20
2009-03-01,25.0,25.0,20
2009-03-02,24.0,25.0,20
2009-03-03,24.0,25.0,18
2009-03-04,24.0,25.0,18
2009-03-05,23.0,24.0,18
2009-03-06,23.0,24.0,18
2009-03-07,23.0,24.0,17
2009-03-08,23.0,24.0,17
2009-03-09,23.0,23.0,17
2009-03-10,23.0,23.0,17
2009-03-11,23.0,23.0,21
2009-03-12,23.0,23.0,24
2009-03-13,23.0,23.0,23
2009-03-14,23.0,24.0,25
2009-03-15,23.0,24.0,25
2009-03-16,23.0,24.0,25
2009-03-17,23.0,24.0,29
2009-03-18,23.0,24.0,27
2009-03-19,23.0,24.0,23
2009-03-20,23.0,24.0,28
2009-03-21,23.0,24.0,25
2009-03-22,23.0,24.0,26
2009-03-23,23.0,24.0,28
2009-03-24,23.0,24.0,29
2009-03-25,22.0,23.0,29
2009-03-26,22.0,23.0,21
2009-03-27,21.0,23.0,21
2009-03-28,22.0,22.0,21
2009-03-29,22.0,22.0,21
2009-03-30,22.0,22.0,21
2009-03-31,22.0,22.0,20
2009-04-01,22.0,22.0,23
2009-04-02,22.0,23.0,27
2009-04-03,22.0,23.0,25
2009-04-04,22.0,23.0,25
2009-04-05,23.0,24.0,25
2009-04-06,23.0,24.0,25
2009-04-07,23.0,24.0,25
2009-04-08,23.0,24.0,27
2009-04-09,24.0,25.0,25
2009-04-10,24.0,25.0,24
2009-04-11,24.0,25.0,24
2009-04-12,24.0,25.0,25
2009-04-13,24.0,25.0,25
2009-04-14,24.0,25.0,27
2009-04-15,24.0,25.0,28
2009-04-16,24.0,25.0,29
2009-04-17,24.0,25.0,28
2009-04-18,24.0,25.0,28
2009-04-19,24.0,25.0,29
2009-04-20,24.0,25.0,29
2009-04-21,24.0,25.0,18
2009-04-22,24.0,25.0,18
2009-04-23,24.0,25.0,29
2009-04-24,24.0,25.0,28
2009-04-25,24.0,25.0,30
2009-04-26,24.0,25.0,30
2009-04-27,25.0,26.0,30
2009-04-28,25.0,26.0,29
2009-04-29,25.0,26.0,34
2009-04-30,26.0,27.0,38
2009-05-01,26.0,27.0,33
2009-05-02,27.0,28.0,37
2009-05-03,27.0,28.0,37
2009-05-04,27.0,28.0,39
2009-05-05,28.0,29.0,39
2009-05-06,28.0,29.0,41
2009-05-07,28.0,30.0,28
2009-05-08,28.0,30.0,28
2009-05-09,28.0,30.0,28
2009-05-10,29.0,30.0,28
2009-05-11,29.0,30.0,29
2009-05-12,29.0,30.0,31
2009-05-13,29.0,30.0,34
2009-05-14,29.0,31.0,31
2009-05-15,29.0,31.0,32
2009-05-16,30.0,31.0,32
2009-05-17,30.0,31.0,34
2009-05-18,30.0,31.0,35
2009-05-19,30.0,31.0,33
2009-05-20,30.0,32.0,33
2009-05-21,30.0,32.0,23
2009-05-22,31.0,32.0,24
2009-05-23,30.0,32.0,24
2009-05-24,30.0,32.0,24
2009-05-25,30.0,31.0,24
2009-05-26,30.0,31.0,24
2009-05-27,30.0,31.0,24
2009-05-28,29.0,31.0,24
2009-05-29,29.0,31.0,36
2009-05-30,29.0,31.0,34
2009-05-31,29.0,31.0,34
2009-06-01,29.0,31.0,37
2009-06-02,29.0,31.0,37
2009-06-03,29.0,31.0,37
2009-06-04,29.0,30.0,30
2009-06-05,29.0,30.0,32
2009-06-06,29.0,30.0,32
2009-06-07,29.0,30.0,32
2009-06-08,29.0,31.0,32
2009-06-09,29.0,31.0,28
2009-06-10,29.0,31.0,29
2009-06-11,29.0,30.0,28
2009-06-12,29.0,31.0,37
2009-06-13,29.0,31.0,36
2009-06-14,29.0,31.0,36
2009-06-15,30.0,31.0,37
2009-06-16,30.0,31.0,36
2009-06-17,30.0,31.0,35
2009-06-18,30.0,31.0,36
2009-06-19,31.0,32.0,46
2009-06-20,31.0,32.0,46
2009-06-21,32.0,33.0,46
2009-06-22,33.0,34.0,46
2009-06-23,34.0,35.0,46
2009-06-24,34.0,35.0,49
2009-06-25,35.0,36.0,41
2009-06-26,35.0,36.0,40
2009-06-27,36.0,37.0,40
2009-06-28,37.0,38.0,52
2009-06-29,37.0,38.0,53
2009-06-30,38.0,39.0,49
2009-07-01,37.0,39.0,49
2009-07-02,37.0,39.0,36
2009-07-03,38.0,39.0,34
2009-07-04,38.0,39.0,42
2009-07-05,38.0,40.0,42
2009-07-06,39.0,40.0,42
2009-07-07,39.0,40.0,41
2009-07-08,39.0,41.0,41
2009-07-09,39.0,41.0,30
2009-07-10,40.0,41.0,45
2009-07-11,40.0,42.0,44
2009-07-12,40.0,42.0,44
2009-07-13,41.0,42.0,44
2009-07-14,41.0,43.0,46
2009-07-15,41.0,43.0,48
2009-07-16,42.0,43.0,47
2009-07-17,42.0,44.0,46
2009-07-18,42.0,44.0,40
2009-07-19,42.0,44.0,40
2009-07-20,42.0,44.0,46
2009-07-21,42.0,44.0,48
2009-07-22,42.0,44.0,48
2009-07-23,42.0,44.0,49
2009-07-24,42.0,44.0,39
2009-07-25,42.0,43.0,38
2009-07-26,41.0,43.0,38
2009-07-27,41.0,44.0,44
2009-07-28,41.0,43.0,42
2009-07-29,40.0,43.0,35
2009-07-30,40.0,42.0,37
2009-07-31,40.0,42.0,37
2009-08-01,40.0,42.0,37
2009-08-02,40.0,42.0,40
2009-08-03,40.0,42.0,50
2009-08-04,40.0,42.0,41
2009-08-05,40.0,42.0,30
2009-08-06,39.0,42.0,31
2009-08-07,39.0,41.0,28
2009-08-08,39.0,41.0,28
2009-08-09,38.0,40.0,28
2009-08-10,38.0,40.0,30
2009-08-11,37.0,40.0,36
2009-08-12,37.0,39.0,35
2009-08-13,37.0,39.0,38
2009-08-14,36.0,39.0,38
2009-08-15,36.0,38.0,35
2009-08-16,36.0,38.0,36
2009-08-17,36.0,38.0,36
2009-08-18,35.0,38.0,32
2009-08-19,35.0,37.0,29
2009-08-20,34.0,36.0,28
2009-08-21,33.0,36.0,31
2009-08-22,33.0,35.0,29
2009-08-23,33.0,35.0,29
2009-08-24,32.0,35.0,30
2009-08-25,32.0,34.0,28
2009-08-26,32.0,34.0,36
2009-08-27,32.0,34.0,34
2009-08-28,32.0,34.0,40
2009-08-29,32.0,34.0,32
2009-08-30,31.0,34.0,35
2009-08-31,31.0,34.0,36
2009-09-01,31.0,33.0,33
2009-09-02,30.0,32.0,23
2009-09-03,30.0,32.0,25
2009-09-04,29.0,32.0,20
2009-09-05,29.0,31.0,18
2009-09-06,29.0,31.0,18
2009-09-07,28.0,31.0,18
2009-09-08,28.0,30.0,22
2009-09-09,27.0,30.0,19
2009-09-10,27.0,29.0,19
2009-09-11,27.0,29.0,20
2009-09-12,26.0,28.0,18
2009-09-13,25.0,28.0,18
2009-09-14,25.0,27.0,22
2009-09-15,24.0,27.0,22
2009-09-16,24.0,26.0,19
2009-09-17,24.0,26.0,18
2009-09-18,23.0,25.0,19
2009-09-19,23.0,25.0,19
2009-09-20,23.0,25.0,19
2009-09-21,22.0,24.0,19
2009-09-22,22.0,24.0,19
2009-09-23,22.0,24.0,25
2009-09-24,22.0,24.0,25
2009-09-25,21.0,23.0,25
2009-09-26,21.0,23.0,25
2009-09-27,21.0,22.0,25
2009-09-28,21.0,22.0,25
2009-09-29,20.0,22.0,25
2009-09-30,20.0,22.0,25
2009-10-01,20.0,21.0,28
2009-10-02,20.0,21.0,24
2009-10-03,20.0,21.0,24
2009-10-04,21.0,22.0,26
2009-10-05,21.0,22.0,30
2009-10-06,21.0,22.0,31
2009-10-07,21.0,23.0,21
2009-10-08,21.0,23.0,22
2009-10-09,21.0,22.0,16
2009-10-10,21.0,22.0,16
2009-10-11,21.0,22.0,16
2009-10-12,21.0,22.0,16
2009-10-13,21.0,22.0,16
2009-10-14,21.0,22.0,16
2009-10-15,21.0,22.0,18
2009-10-16,21.0,22.0,21
2009-10-17,21.0,22.0,20
2009-10-18,21.0,22.0,20
2009-10-19,21.0,22.0,23
2009-10-20,21.0,22.0,26
2009-10-21,21.0,22.0,24
2009-10-22,21.0,22.0,19
2009-10-23,21.0,22.0,21
2009-10-24,21.0,22.0,22
2009-10-25,21.0,22.0,22
2009-10-26,21.0,22.0,27
2009-10-27,21.0,22.0,34
2009-10-28,21.0,22.0,23
2009-10-29,21.0,22.0,23
2009-10-30,21.0,22.0,24
2009-10-31,21.0,22.0,25
2009-11-01,21.0,22.0,30
2009-11-02,21.0,23.0,30
2009-11-03,20.0,22.0,23
2009-11-04,20.0,22.0,17
2009-11-05,20.0,22.0,15
2009-11-06,20.0,21.0,19
2009-11-07,20.0,21.0,18
2009-11-08,20.0,21.0,20
2009-11-09,20.0,22.0,21
2009-11-10,20.0,22.0,16
2009-11-11,20.0,22.0,18
2009-11-12,20.0,22.0,23
2009-11-13,20.0,22.0,28
2009-11-14,21.0,23.0,29
2009-11-15,21.0,23.0,31
2009-11-16,22.0,23.0,33
2009-11-17,22.0,24.0,35
2009-11-18,22.0,24.0,24
2009-11-19,22.0,24.0,24
2009-11-20,22.0,24.0,26
2009-11-21,22.0,24.0,25
2009-11-22,22.0,24.0,25
2009-11-23,23.0,24.0,25
2009-11-24,23.0,25.0,28
2009-11-25,23.0,25.0,26
2009-11-26,23.0,24.0,29
2009-11-27,23.0,25.0,31
2009-11-28,23.0,25.0,30
2009-11-29,24.0,25.0,36
2009-11-30,24.0,26.0,40
2009-12-01,25.0,26.0,41
2009-12-02,25.0,27.0,41
2009-12-03,26.0,27.0,39
2009-12-04,27.0,28.0,39
2009-12-05,27.0,28.0,34
2009-12-06,28.0,29.0,33
2009-12-07,28.0,29.0,33
2009-12-08,28.0,30.0,32
2009-12-09,29.0,30.0,31
2009-12-10,29.0,30.0,21
2009-12-11,28.0,31.0,30
2009-12-12,27.0,30.0,0
2009-12-13,26.0,29.0,0
2009-12-14,26.0,28.0,0
2009-12-15,24.0,27.0,0
2009-12-16,23.0,26.0,0
2009-12-17,23.0,25.0,0
2009-12-18,22.0,24.0,0
2009-12-19,21.0,23.0,0
2009-12-20,20.0,22.0,0
2009-12-21,19.0,21.0,0
2009-12-22,19.0,21.0,0
2009-12-23,18.0,20.0,0
2009-12-24,17.0,19.0,0
2009-12-25,16.0,18.0,0
2009-12-26,15.0,17.0,0
2009-12-27,14.0,16.0,0
2009-12-28,13.0,15.0,0
2009-12-29,12.0,14.0,0
2009-12-30,11.0,12.0,0
2009-12-31,9.0,11.0,0
2010-01-01,8.0,10.0,0
2010-01-02,7.0,8.0,0
2010-01-03,6.0,7.0,0
2010-01-04,4.0,6.0,0
2010-01-05,3.0,5.0,0
2010-01-06,2.0,4.0,0
2010-01-07,1.0,3.0,0
2010-01-08,1.0,2.0,0
2010-01-09,0.0,1.0,0
2010-01-10,0.0,0.0,0
2010-01-11,0.0,0.0,0
2010-01-12,0.0,0.0,0
2010-01-13,0.0,0.0,0
2010-01-14,0.0,0.0,0
2010-01-15,0.0,0.0,0
2010-01-16,0.0,0.0,0
2010-01-17,0.0,0.0,0
2010-01-18,0.0,0.0,0
2010-01-19,0.0,0.0,0
2010-01-20,0.0,0.0,0
2010-01-21,0.0,0.0,0
2010-01-22,0.0,0.0,0
2010-01-23,0.0,0.0,0
2010-01-24,0.0,0.0,0
2010-01-25,0.0,0.0,0
2010-01-26,0.0,0.0,0
2010-01-27,0.0,0.0,0
2010-01-28,0.0,0.0,0
2010-01-29,0.0,0.0,0
2010-01-30,0.0,0.0,0
2010-01-31,0.0,0.0,0
2010-02-01,0.0,0.0,0
2010-02-02,0.0,0.0,0
2010-02-03,0.0,0.0,0
2010-02-04,0.0,0.0,0
2010-02-05,0.0,0.0,0
2010-02-06,0.0,0.0,0
2010-02-07,0.0,0.0,0
2010-02-08,0.0,0.0,0
2010-02-09,0.0,0.0,0
2010-02-10,0.0,0.0,0
2010-02-11,0.0,0.0,0
2010-02-12,0.0,0.0,0
2010-02-13,0.0,0.0,0
2010-02-14,0.0,0.0,0
2010-02-15,0.0,0.0,0
2010-02-16,0.0,0.0,0
2010-02-17,0.0,0.0,0
2010-02-18,0.0,0.0,0
2010-02-19,0.0,0.0,0
2010-02-20,0.0,0.0,0
2010-02-21,0.0,0.0,0
2010-02-22,0.0,0.0,0
2010-02-23,0.0,0.0,0
2010-02-24,0.0,0.0,0
2010-02-25,0.0,0.0,0
2010-02-26,0.0,0.0,0
2010-02-27,0.0,0.0,0
2010-02-28,0.0,0.0,0
2010-03-01,0.0,0.0,0
2010-03-02,0.0,0.0,0
2010-03-03,0.0,0.0,0
2010-03-04,0.0,0.0,0
2010-03-05,0.0,0.0,0
2010-03-06,0.0,0.0,0
2010-03-07,0.0,0.0,0
2010-03-08,0.0,0.0,0
2010-03-09,0.0,0.0,0
2010-03-10,0.0,0.0,0
2010-03-11,0.0,0.0,0
2010-03-12,0.0,0.0,0
2010-03-13,0.0,0.0,0
2010-03-14,0.0,0.0,0
2010-03-15,0.0,0.0,0
2010-03-16,0.0,0.0,0
2010-03-17,0.0,0.0,0
2010-03-18,0.0,0.0,0
2010-03-19,0.0,0.0,0
2010-03-20,0.0,0.0,0
2010-03-21,0.0,0.0,0
2010-03-22,0.0,0.0,0
2010-03-23,0.0,0.0,0
2010-03-24,0.0,0.0,0
2010-03-25,0.0,0.0,0
2010-03-26,0.0,0.0,0
2010-03-27,0.0,0.0,0
2010-03-28,0.0,0.0,0
2010-03-29,0.0,0.0,0
2010-03-30,0.0,0.0,0
2010-03-31,0.0,0.0,0
2010-04-01,0.0,0.0,0
2010-04-02,0.0,0.0,0
2010-04-03,0.0,0.0,0
2010-04-04,0.0,0.0,0
2010-04-05,0.0,0.0,0
2010-04-06,0.0,0.0,0
2010-04-07,0.0,0.0,0
2010-04-08,0.0,0.0,0
2010-04-09,0.0,0.0,0
2010-04-10,0.0,0.0,0
2010-04-11,0.0,0.0,0
2010-04-12,0.0,0.0,0
2010-04-13,0.0,0.0,0
2010-04-14,0.0,0.0,0
2010-04-15,0.0,0.0,0
2010-04-16,0.0,0.0,0
2010-04-17,0.0,0.0,0
2010-04-18,0.0,0.0,0
2010-04-19,0.0,0.0,0
2010-04-20,0.0,0.0,0
2010-04-21,0.0,0.0,0
2010-04-22,0.0,0.0,0
2010-04-23,0.0,0.0,0
2010-04-24,0.0,0.0,0
2010-04-25,0.0,0.0,0
2010-04-26,0.0,0.0,0
2010-04-27,0.0,0.0,0
2010-04-28,0.0,0.0,0
2010-04-29,0.0,0.0,0
2010-04-30,0.0,0.0,0
2010-05-01,0.0,0.0,0
2010-05-02,0.0,0.0,0
2010-05-03,0.0,0.0,0
2010-05-04,0.0,0.0,0
2010-05-05,0.0,0.0,0
2010-05-06,0.0,0.0,0
2010-05-07,0.0,0.0,0
2010-05-08,0.0,0.0,0
2010-05-09,0.0,0.0,0
2010-05-10,0.0,0.0,0
2010-05-11,0.0,0.0,0
2010-05-12,0.0,0.0,0
2010-05-13,0.0,0.0,0
2010-05-14,0.0,0.0,0
2010-05-15,0.0,0.0,0
2010-05-16,0.0,0.0,0
2010-05-17,0.0,0.0,0
2010-05-18,0.0,0.0,0
2010-05-19,0.0,0.0,0
2010-05-20,0.0,0.0,0
2010-05-21,0.0,0.0,0
2010-05-22,0.0,0.0,0
2010-05-23,0.0,0.0,0
2010-05-24,0.0,0.0,0
2010-05-25,0.0,0.0,0
2010-05-26,0.0,0.0,0
2010-05-27,0.0,0.0,0
2010-05-28,0.0,0.0,0
2010-05-29,0.0,0.0,0
2010-05-30,0.0,0.0,0
2010-05-31,0.0,0.0,0
2010-06-01,0.0,0.0,0
2010-06-02,0.0,0.0,0
2010-06-03,0.0,0.0,0
2010-06-04,0.0,0.0,0
2010-06-05,0.0,0.0,0
2010-06-06,0.0,0.0,0
2010-06-07,0.0,0.0,0
2010-06-08,0.0,0.0,0
2010-06-09,0.0,0.0,0
2010-06-10,0.0,0.0,0
2010-06-11,0.0,0.0,0
2010-06-12,0.0,0.0,0
2010-06-13,0.0,0.0,0
2010-06-14,0.0,0.0,0
2010-06-15,0.0,0.0,0
2010-06-16,0.0,0.0,0
2010-06-17,0.0,0.0,0
2010-06-18,0.0,0.0,0
2010-06-19,0.0,0.0,0
2010-06-20,0.0,0.0,0
2010-06-21,0.0,0.0,0
2010-06-22,0.0,0.0,0
2010-06-23,0.0,0.0,0
2010-06-24,0.0,0.0,0
2010-06-25,0.0,0.0,0
2010-06-26,0.0,0.0,0
2010-06-27,0.0,0.0,0
2010-06-28,0.0,0.0,0
2010-06-29,0.0,0.0,0
2010-06-30,0.0,0.0,0
2010-07-01,0.0,0.0,0
2010-07-02,0.0,0.0,0
2010-07-03,0.0,0.0,0
2010-07-04,0.0,0.0,0
2010-07-05,0.0,0.0,0
2010-07-06,0.0,0.0,0
2010-07-07,0.0,0.0,0
2010-07-08,0.0,0.0,0
2010-07-09,0.0,0.0,0
2010-07-10,0.0,0.0,0
2010-07-11,0.0,0.0,0
2010-07-12,0.0,0.0,0
2010-07-13,0.0,0.0,0
2010-07-14,0.0,0.0,0
2010-07-15,0.0,0.0,0
2010-07-16,0.0,0.0,0
2010-07-17,0.0,0.0,0
2010-07-18,0.0,0.0,0
2010-07-19,0.0,0.0,0
2010-07-20,0.0,0.0,0
2010-07-21,0.0,0.0,0
2010-07-22,0.0,0.0,0
2010-07-23,0.0,0.0,0
2010-07-24,0.0,0.0,0
2010-07-25,0.0,0.0,0
2010-07-26,0.0,0.0,0
2010-07-27,0.0,0.0,0
2010-07-28,0.0,0.0,0
2010-07-29,0.0,0.0,0
2010-07-30,0.0,0.0,0
2010-07-31,0.0,0.0,0
2010-08-01,0.0,0.0,0
2010-08-02,0.0,0.0,0
2010-08-03,0.0,0.0,0
2010-08-04,0.0,0.0,0
2010-08-05,0.0,0.0,1
2010-08-06,0.0,0.0,6
2010-08-07,1.0,1.0,9
2010-08-08,1.0,1.0,9
2010-08-09,1.0,1.0,9
2010-08-10,1.0,1.0,9
2010-08-11,2.0,2.0,15
2010-08-12,2.0,2.0,15
2010-08-13,3.0,3.0,16
2010-08-14,4.0,4.0,19
2010-08-15,4.0,4.0,19
2010-08-16,5.0,5.0,19
2010-08-17,5.0,6.0,19
2010-08-18,6.0,6.0,19
2010-08-19,7.0,7.0,20
2010-08-20,7.0,7.0,19
2010-08-21,8.0,8.0,19
2010-08-22,9.0,9.0,21
2010-08-23,9.0,10.0,27
2010-08-24,11.0,11.0,39
2010-08-25,12.0,12.0,42
2010-08-26,14.0,14.0,56
2010-08-27,16.0,16.0,54
2010-08-28,17.0,18.0,54
2010-08-29,19.0,20.0,56
2010-08-30,21.0,22.0,57
2010-08-31,22.0,23.0,51
2010-09-01,24.0,25.0,40
2010-09-02,25.0,26.0,37
2010-09-03,26.0,27.0,34
2010-09-04,27.0,28.0,34
2010-09-05,28.0,29.0,35
2010-09-06,29.0,30.0,35
2010-09-07,29.0,31.0,35
2010-09-08,30.0,31.0,26
2010-09-09,30.0,32.0,30
2010-09-10,31.0,33.0,29
2010-09-11,31.0,33.0,28
2010-09-12,31.0,33.0,18
2010-09-13,31.0,33.0,19
2010-09-14,31.0,33.0,24
2010-09-15,31.0,34.0,29
2010-09-16,32.0,34.0,31
2010-09-17,32.0,34.0,29
2010-09-18,32.0,35.0,29
2010-09-19,33.0,35.0,31
2010-09-20,33.0,35.0,32
2010-09-21,33.0,36.0,32
2010-09-22,33.0,36.0,25
2010-09-23,33.0,35.0,24
2010-09-24,32.0,35.0,23
2010-09-25,31.0,33.0,23
2010-09-26,30.0,32.0,25
2010-09-27,29.0,32.0,30
2010-09-28,28.0,31.0,36
2010-09-29,28.0,30.0,33
2010-09-30,28.0,30.0,37
2010-10-01,28.0,30.0,36
2010-10-02,28.0,30.0,37
2010-10-03,28.0,30.0,37
2010-10-04,28.0,30.0,37
2010-10-05,28.0,30.0,42
2010-10-06,28.0,30.0,43
2010-10-07,29.0,31.0,48
2010-10-08,30.0,32.0,53
2010-10-09,30.0,32.0,52
2010-10-10,31.0,33.0,44
2010-10-11,32.0,33.0,45
2010-10-12,33.0,35.0,52
2010-10-13,34.0,36.0,58
2010-10-14,35.0,37.0,60
2010-10-15,36.0,38.0,59
2010-10-16,37.0,39.0,60
2010-10-17,38.0,40.0,48
2010-10-18,38.0,40.0,52
2010-10-19,39.0,41.0,53
2010-10-20,40.0,42.0,58
2010-10-21,41.0,43.0,58
2010-10-22,42.0,44.0,61
2010-10-23,43.0,45.0,56
2010-10-24,44.0,46.0,57
2010-10-25,45.0,47.0,54
2010-10-26,46.0,48.0,56
2010-10-27,47.0,49.0,55
2010-10-28,48.0,50.0,62
2010-10-29,49.0,51.0,63
2010-10-30,49.0,52.0,60
2010-10-31,50.0,52.0,53
2010-11-01,50.0,53.0,55
2010-11-02,50.0,54.0,54
2010-11-03,51.0,54.0,53
2010-11-04,51.0,54.0,53
2010-11-05,52.0,55.0,62
2010-11-06,52.0,56.0,62
2010-11-07,52.0,56.0,67
2010-11-08,53.0,56.0,61
2010-11-09,53.0,57.0,59
2010-11-10,54.0,57.0,56
2010-11-11,54.0,57.0,54
2010-11-12,54.0,57.0,59
2010-11-13,54.0,57.0,58
2010-11-14,54.0,58.0,73
2010-11-15,54.0,58.0,70
2010-11-16,54.0,59.0,68
2010-11-17,55.0,59.0,60
2010-11-18,55.0,59.0,56
2010-11-19,55.0,59.0,58
2010-11-20,55.0,59.0,64
2010-11-21,54.0,59.0,54
2010-11-22,54.0,59.0,54
2010-11-23,54.0,59.0,55
2010-11-24,54.0,59.0,52
2010-11-25,54.0,59.0,49
2010-11-26,54.0,58.0,49
2010-11-27,53.0,58.0,51
2010-11-28,53.0,57.0,43
2010-11-29,53.0,57.0,61
2010-11-30,53.0,58.0,67
2010-12-01,54.0,58.0,65
2010-12-02,55.0,59.0,72
2010-12-03,55.0,59.0,71
2010-12-04,55.0,60.0,67
2010-12-05,55.0,60.0,58
2010-12-06,55.0,60.0,59
2010-12-07,55.0,59.0,54
2010-12-08,54.0,59.0,52
2010-12-09,54.0,59.0,54
2010-12-10,54.0,59.0,54
2010-12-11,54.0,59.0,60
2010-12-12,55.0,59.0,69
2010-12-13,55.0,60.0,68
2010-12-14,55.0,59.0,65
2010-12-15,55.0,59.0,68
2010-12-16,56.0,59.0,71
2010-12-17,56.0,60.0,73
2010-12-18,56.0,60.0,71
2010-12-19,57.0,60.0,63
2010-12-20,57.0,60.0,64
2010-12-21,57.0,61.0,64
2010-12-22,57.0,61.0,59
2010-12-23,58.0,61.0,54
2010-12-24,58.0,61.0,54
2010-12-25,58.0,61.0,54
2010-12-26,58.0,62.0,63
2010-12-27,59.0,62.0,64
2010-12-28,59.0,63.0,69
2010-12-29,59.0,63.0,60
2010-12-30,59.0,63.0,60
2010-12-31,59.0,62.0,59
2011-01-01,59.0,62.0,60
2011-01-02,58.0,62.0,71
2011-01-03,58.0,62.0,59
2011-01-04,58.0,62.0,69
2011-01-05,58.0,62.0,52
2011-01-06,58.0,62.0,53
2011-01-07,58.0,62.0,52
2011-01-08,58.0,62.0,50
2011-01-09,58.0,62.0,59
