Date,Midnight population,24-hour population,Midnight population count,24-hour population count
2008-10-01,-1.0,-1.0,39,42
2008-10-02,-1.0,-1.0,45,46
2008-10-03,-1.0,-1.0,60,61
2008-10-04,-1.0,-1.0,54,60
2008-10-05,-1.0,-1.0,54,54
2008-10-06,-1.0,-1.0,55,55
2008-10-07,-1.0,-1.0,38,56
2008-10-08,-1.0,-1.0,40,40
2008-10-09,-1.0,-1.0,44,44
2008-10-10,-1.0,-1.0,37,44
2008-10-11,-1.0,-1.0,37,37
2008-10-12,-1.0,-1.0,37,37
2008-10-13,-1.0,-1.0,37,37
2008-10-14,-1.0,-1.0,45,46
2008-10-15,-1.0,-1.0,50,51
2008-10-16,-1.0,-1.0,52,53
2008-10-17,-1.0,-1.0,38,55
2008-10-18,-1.0,-1.0,39,39
2008-10-19,-1.0,-1.0,40,40
2008-10-20,-1.0,-1.0,43,44
2008-10-21,-1.0,-1.0,41,46
2008-10-22,-1.0,-1.0,42,43
2008-10-23,-1.0,-1.0,49,50
2008-10-24,-1.0,-1.0,37,49
2008-10-25,-1.0,-1.0,37,37
2008-10-26,-1.0,-1.0,37,37
2008-10-27,-1.0,-1.0,38,40
2008-10-28,-1.0,-1.0,42,42
2008-10-29,-1.0,-1.0,49,50
2008-10-30,44.0,46.0,52,54
2008-10-31,44.0,47.0,40,54
2008-11-01,43.0,46.0,40,40
2008-11-02,43.0,46.0,40,40
2008-11-03,42.0,45.0,41,41
2008-11-04,41.0,45.0,26,41
2008-11-05,41.0,44.0,28,28
2008-11-06,40.0,43.0,30,30
2008-11-07,40.0,43.0,28,33
2008-11-08,39.0,42.0,28,28
2008-11-09,39.0,42.0,28,28
2008-11-10,39.0,41.0,29,29
2008-11-11,38.0,41.0,29,29
2008-11-12,38.0,41.0,36,36
2008-11-13,38.0,41.0,45,46
2008-11-14,38.0,41.0,37,51
2008-11-15,38.0,41.0,38,38
2008-11-16,38.0,40.0,38,38
2008-11-17,38.0,40.0,37,40
2008-11-18,37.0,40.0,39,41
2008-11-19,38.0,40.0,45,45
2008-11-20,38.0,40.0,48,49
2008-11-21,38.0,41.0,41,53
2008-11-22,37.0,40.0,41,41
2008-11-23,38.0,40.0,41,41
2008-11-24,38.0,40.0,41,43
2008-11-25,38.0,40.0,41,43
2008-11-26,38.0,41.0,43,44
2008-11-27,38.0,41.0,43,43
2008-11-28,38.0,40.0,35,43
2008-11-29,37.0,40.0,35,35
2008-11-30,37.0,39.0,35,35
2008-12-01,37.0,39.0,39,39
2008-12-02,37.0,39.0,47,48
2008-12-03,37.0,40.0,53,53
2008-12-04,38.0,40.0,56,56
2008-12-05,39.0,41.0,38,60
2008-12-06,39.0,42.0,38,38
2008-12-07,39.0,42.0,38,38
2008-12-08,40.0,42.0,42,42
2008-12-09,40.0,43.0,40,42
2008-12-10,41.0,44.0,59,59
2008-12-11,42.0,45.0,59,60
2008-12-12,43.0,45.0,46,60
2008-12-13,43.0,45.0,46,46
2008-12-14,43.0,45.0,46,46
2008-12-15,43.0,46.0,46,46
2008-12-16,43.0,46.0,28,47
2008-12-17,43.0,45.0,28,28
2008-12-18,42.0,45.0,32,32
2008-12-19,42.0,45.0,30,32
2008-12-20,41.0,44.0,30,30
2008-12-21,41.0,43.0,30,30
2008-12-22,41.0,43.0,33,33
2008-12-23,40.0,43.0,38,43
2008-12-24,40.0,43.0,39,39
2008-12-25,40.0,43.0,39,39
2008-12-26,40.0,43.0,39,39
2008-12-27,40.0,43.0,39,39
2008-12-28,40.0,42.0,39,39
2008-12-29,40.0,43.0,41,41
2008-12-30,41.0,43.0,44,45
2008-12-31,41.0,43.0,47,47
2009-01-01,41.0,43.0,47,47
2009-01-02,40.0,43.0,36,49
2009-01-03,40.0,42.0,36,36
2009-01-04,40.0,42.0,36,36
2009-01-05,40.0,42.0,37,38
2009-01-06,40.0,42.0,38,39
2009-01-07,40.0,42.0,50,50
2009-01-08,40.0,42.0,49,50
2009-01-09,40.0,42.0,37,50
2009-01-10,39.0,41.0,37,37
2009-01-11,38.0,40.0,37,37
2009-01-12,38.0,40.0,41,42
2009-01-13,38.0,40.0,47,47
2009-01-14,38.0,40.0,46,48
2009-01-15,39.0,40.0,47,48
2009-01-16,39.0,41.0,40,49
2009-01-17,40.0,41.0,40,40
2009-01-18,40.0,42.0,40,40
2009-01-19,40.0,42.0,40,40
2009-01-20,41.0,42.0,45,45
2009-01-21,41.0,43.0,51,54
2009-01-22,42.0,43.0,53,54
2009-01-23,42.0,44.0,43,58
2009-01-24,42.0,44.0,43,43
2009-01-25,42.0,44.0,43,43
2009-01-26,42.0,45.0,45,46
2009-01-27,43.0,45.0,51,51
2009-01-28,43.0,45.0,53,55
2009-01-29,44.0,46.0,58,58
2009-01-30,44.0,46.0,52,61
2009-01-31,44.0,47.0,52,52
2009-02-01,45.0,47.0,52,52
2009-02-02,45.0,47.0,42,56
2009-02-03,45.0,48.0,42,43
2009-02-04,45.0,48.0,46,48
2009-02-05,46.0,48.0,45,46
2009-02-06,45.0,48.0,33,46
2009-02-07,44.0,47.0,34,34
