Date,Midnight population,24-hour population,N
2010-09-13,89.0,94.0,103
2010-09-14,90.0,94.0,106
2010-09-15,91.0,95.0,115
2010-09-16,91.0,96.0,119
2010-09-17,93.0,97.0,132
2010-09-18,94.0,98.0,129
2010-09-19,96.0,99.0,129
2010-09-20,96.0,101.0,132
2010-09-21,97.0,102.0,110
2010-09-22,98.0,102.0,118
2010-09-23,98.0,103.0,119
2010-09-24,98.0,103.0,106
2010-09-25,100.0,104.0,129
2010-09-26,101.0,105.0,130
2010-09-27,102.0,107.0,148
2010-09-28,105.0,110.0,179
2010-09-29,110.0,114.0,248
2010-09-30,115.0,119.0,252
2010-10-01,118.0,124.0,229
2010-10-02,123.0,127.0,212
2010-10-03,127.0,131.0,211
2010-10-04,131.0,136.0,230
2010-10-05,135.0,140.0,208
2010-10-06,139.0,145.0,212
2010-10-07,143.0,149.0,222
2010-10-08,147.0,153.0,200
2010-10-09,150.0,156.0,195
2010-10-10,154.0,160.0,195
2010-10-11,157.0,163.0,195
2010-10-12,161.0,167.0,204
2010-10-13,165.0,171.0,215
2010-10-14,167.0,174.0,209
2010-10-15,170.0,177.0,191
2010-10-16,172.0,179.0,189
2010-10-17,174.0,181.0,189
2010-10-18,176.0,183.0,197
2010-10-19,178.0,186.0,199
2010-10-20,182.0,188.0,210
2010-10-21,185.0,192.0,230
2010-10-22,189.0,196.0,232
2010-10-23,193.0,200.0,221
2010-10-24,196.0,203.0,221
2010-10-25,197.0,206.0,221
2010-10-26,198.0,208.0,168
2010-10-27,199.0,209.0,175
2010-10-28,198.0,209.0,176
2010-10-29,195.0,205.0,156
2010-10-30,193.0,202.0,153
2010-10-31,191.0,200.0,153
2010-11-01,189.0,198.0,175
2010-11-02,187.0,197.0,158
2010-11-03,187.0,196.0,198
2010-11-04,186.0,196.0,209
2010-11-05,186.0,195.0,202
2010-11-06,186.0,195.0,200
2010-11-07,186.0,195.0,200
2010-11-08,186.0,195.0,215
2010-11-09,186.0,195.0,202
2010-11-10,186.0,196.0,219
2010-11-11,186.0,196.0,201
2010-11-12,186.0,196.0,207
2010-11-13,187.0,195.0,195
2010-11-14,187.0,196.0,196
2010-11-15,186.0,196.0,206
2010-11-16,186.0,196.0,184
2010-11-17,187.0,196.0,195
2010-11-18,186.0,196.0,203
2010-11-19,185.0,195.0,187
2010-11-20,183.0,193.0,172
2010-11-21,182.0,191.0,172
2010-11-22,180.0,190.0,187
2010-11-23,178.0,188.0,170
2010-11-24,178.0,187.0,169
2010-11-25,178.0,187.0,167
2010-11-26,178.0,186.0,167
2010-11-27,179.0,186.0,166
2010-11-28,179.0,186.0,166
2010-11-29,180.0,187.0,180
2010-11-30,179.0,188.0,178
2010-12-01,180.0,188.0,166
2010-12-02,180.0,189.0,185
2010-12-03,179.0,188.0,176
2010-12-04,179.0,187.0,169
2010-12-05,178.0,186.0,169
2010-12-06,176.0,185.0,184
2010-12-07,175.0,184.0,181
2010-12-08,175.0,183.0,184
2010-12-09,174.0,183.0,196
2010-12-10,173.0,182.0,178
2010-12-11,173.0,181.0,178
2010-12-12,172.0,180.0,178
2010-12-13,171.0,180.0,186
2010-12-14,170.0,179.0,175
2010-12-15,170.0,178.0,182
2010-12-16,170.0,178.0,187
2010-12-17,169.0,177.0,165
2010-12-18,168.0,176.0,162
2010-12-19,168.0,175.0,162
2010-12-20,168.0,176.0,188
2010-12-21,167.0,176.0,169
2010-12-22,168.0,176.0,183
2010-12-23,168.0,176.0,177
2010-12-24,168.0,176.0,174
2010-12-25,168.0,176.0,174
2010-12-26,169.0,176.0,174
2010-12-27,168.0,177.0,176
2010-12-28,168.0,177.0,172
2010-12-29,168.0,177.0,176
2010-12-30,170.0,177.0,189
2010-12-31,170.0,178.0,179
2011-01-01,171.0,177.0,179
2011-01-02,171.0,178.0,179
2011-01-03,171.0,178.0,191
2011-01-04,171.0,178.0,176
2011-01-05,172.0,178.0,182
2011-01-06,171.0,179.0,192
2011-01-07,171.0,179.0,184
2011-01-08,172.0,178.0,182
2011-01-09,172.0,178.0,182
