code,latitude,longitude,N,size
BOPSPG,37.178,-93.323,8.167,2.0
BOPTHA,39.416,-87.451,0.567,2.0
BOSHOLD,42.483,-71.209,0.3,2.0
BOTTIND,48.828,-100.45,0.1,2.0
BOWCOTX,33.421,-94.043,0.0,2.0
BPC,42.366,-71.052,0.233,2.0
BRADEFL,27.495,-82.573,0.0,2.0
BRINDMA,41.665,-70.996,215.7,6.0
BROADMT,46.321,-111.516,0.533,2.0
BROCRFL,26.121,-80.143,0.0,2.0
BROKSTX,27.248,-98.126,0.0,2.0
BROMMNY,42.131,-75.913,0.067,2.0
BSCORTX,32.223,-101.506,0.0,2.0
BTV,43.02,-78.203,531.8,9.0
BUTLEKS,37.814,-96.83,4.633,2.0
BUTLEOH,39.39,-84.553,88.9,3.5
BWDGICA,34.063,-118.239,3.167,2.0
CAJUVMN,44.789,-93.593,0.133,2.0
CALDWMO,39.643,-94.047,37.4,3.5
CALHOMI,42.317,-85.176,175.8,6.0
CAMBRPA,40.484,-78.701,39.533,3.5
CAMCOWY,44.277,-105.51,0.0,2.0
CAMERTX,25.905,-97.491,0.2,2.0
CARBOWY,41.796,-107.224,0.0,2.0
CARJAMN,44.787,-93.593,38.133,3.5
CARROMD,39.573,-76.986,7.167,2.0
CASCAMT,47.466,-111.38,3.067,2.0
CASPCAL,33.166,-115.485,0.0,2.0
CASSCNE,41.011,-95.883,28.267,3.5
CATTANY,42.251,-78.8,0.0,2.0
CAYUGNY,42.98,-76.544,0.0,2.0
CBRRSNC,35.409,-80.578,1.267,2.0
CCADCAZ,33.064,-111.379,78.3,3.5
CCAFLAZ,33.044,-111.372,221.0,6.0
CCAHUTX,30.565,-97.42,507.8,9.0
CCASDCA,32.577,-116.915,662.867,9.0
CEMEDFL,25.788,-80.216,0.0,2.0
CFREDVA,39.199,-78.146,0.0,2.0
CGRMCAZ,32.881,-111.709,0.0,2.0
CHACONY,42.255,-79.504,0.0,2.0
CHAHOLD,18.322,-64.964,0.0,2.0
CHARLSC,32.859,-80.009,23.733,3.5
CHASEKS,38.375,-96.539,39.0,3.5
CHELAWA,47.423,-120.315,0.4,2.0
CHIPPMI,46.497,-84.346,38.367,3.5
CHRISMO,37.02,-93.206,10.433,3.5
CITRUFL,28.846,-82.478,0.0,2.0
CKHOSFL,25.731,-80.386,0.533,2.0
CLARIPA,41.238,-79.423,0.0,2.0
CLARKWA,45.631,-122.678,0.0,2.0
CLICONY,44.72,-73.468,20.4,3.5
CLINTPA,41.155,-77.337,97.533,3.5
CMPJVNY,42.913,-78.868,0.333,2.0
COBBJGA,33.909,-84.581,19.067,3.5
COCHIAZ,31.433,-109.871,0.3,2.0
COCONAZ,35.188,-111.64,0.0,2.0
COLCASC,34.076,-80.98,22.267,3.5
COLLIFL,26.126,-81.766,9.6,2.0
COLOMNY,42.25,-73.756,0.0,2.0
COLUMOR,45.849,-122.819,0.0,2.0
COLUMPA,40.998,-76.451,23.767,3.5
COMFTFL,25.733,-80.383,0.633,2.0
CONCOCA,38.018,-122.133,1.467,2.0
CONEJCO,37.086,-106.005,1.333,2.0
CONVEWY,42.76,-105.381,0.0,2.0
CONWECA,37.994,-122.352,70.033,3.5
COSTACA,33.652,-117.912,0.033,2.0
COWJVWA,46.141,-122.918,0.133,2.0
CRTOSCA,33.885,-118.102,0.0,2.0
CSCNWWA,47.25,-122.423,1199.967,12.0
CSYJVNY,43.097,-79.054,0.0,2.0
CTLAFSL,41.761,-72.683,0.133,2.0
CTYORCI,41.323,-72.237,0.0,2.0
CUMBEME,43.651,-70.282,13.167,3.5
CUSTEMT,46.405,-105.854,0.0,2.0
DAKOTNE,42.415,-96.419,3.5,2.0
DALHOLD,32.824,-96.872,13.3,3.5
DAVIDTN,36.186,-86.785,27.3,3.5
DAWSOMT,47.105,-104.715,0.133,2.0
DCDOCDC,38.916,-77.025,0.0,2.0
DEAPDMI,42.323,-83.173,12.667,3.5
DEKALAL,34.429,-85.76,66.133,3.5
DEKALGA,33.747,-84.312,0.0,2.0
DELTACO,38.743,-108.064,0.0,2.0
DENCICO,39.737,-104.992,0.0,2.0
DENHOLD,39.784,-104.849,23.267,3.5
DENICDF,39.766,-104.865,439.733,6.0
DENVECO,39.767,-104.864,2.633,2.0
DEPCOGU,13.448,144.786,0.0,2.0
DEPYOGU,13.382,144.662,0.0,2.0
DETHOLD,42.409,-83.038,0.167,2.0
DOCORNE,41.253,-95.939,116.067,6.0
DODGEWI,43.407,-88.706,168.2,6.0
DORCHMD,38.548,-76.061,19.567,3.5
DOUGLCO,39.373,-104.86,1.333,2.0
DOUGLOR,43.212,-123.346,0.067,2.0
DRURYCO,39.776,-104.847,0.067,2.0
DUPAGIL,41.872,-88.145,0.0,2.0
DUTCHAK,53.871,-166.541,0.0,2.0
DUVALFL,30.326,-81.65,0.0,2.0
DVDHOLD,39.155,-75.488,0.867,2.0
EAGLECO,39.663,-106.82,0.1,2.0
EAZ,32.818,-111.519,1504.333,15.0
ECC,32.803,-115.57,426.8,6.0
ECOLOWA,47.479,-122.284,0.0,2.0
ECTORTX,31.774,-102.367,0.133,2.0
EDENDTX,31.217,-99.834,0.0,2.0
ELBERCO,39.342,-104.464,0.0,2.0
ELGPDIL,42.04,-88.284,1.333,2.0
ELMORID,43.137,-115.673,9.267,2.0
ELPASCO,38.788,-104.779,66.067,3.5
ELZICDF,40.666,-74.19,265.767,6.0
EMESACA,32.59,-116.922,0.0,2.0
EPC,31.796,-106.37,918.6,9.0
EPCJUVI,31.796,-106.37,0.0,2.0
ERICONY,42.887,-78.878,0.0,2.0
ERICOPA,42.125,-80.066,11.7,3.5
ESSEXMA,42.597,-70.987,0.0,2.0
ESSEXNJ,40.731,-74.136,449.5,6.0
ESSEXNY,44.282,-73.539,0.0,2.0
ETOWAAL,34.016,-86.012,365.633,6.0
EUGHOLD,44.052,-123.089,0.167,2.0
EULESTX,32.832,-97.094,10.133,3.5
FAICOVA,38.843,-77.309,0.0,2.0
FAULKAR,35.089,-92.443,0.0,2.0
FAYHOLD,36.105,-94.178,0.633,2.0
FERRYWA,48.649,-118.734,0.0,2.0
FLATHMT,48.191,-114.311,0.167,2.0
FLO,33.065,-111.379,456.6,6.0
FORSYNC,36.097,-80.243,0.433,2.0
FRACOVT,44.811,-73.08,0.0,2.0
FRANKWA,46.214,-119.043,0.0,2.0
FREDEMD,39.365,-77.415,60.033,3.5
FREEBMN,43.646,-93.368,74.067,3.5
FREHOLD,36.733,-119.785,11.567,3.5
FREMOCO,38.447,-105.183,6.533,2.0
FREMOWY,42.836,-108.728,0.0,2.0
FSF,33.065,-111.379,282.267,6.0
GALLAMT,45.674,-111.06,0.0,2.0
GARVIOK,34.74,-97.222,16.0,3.5
GASTNNC,35.268,-81.182,4.1,2.0
GENESNY,42.999,-78.188,0.1,2.0
GFCORND,47.936,-97.056,17.867,3.5
GFJUVND,47.936,-97.056,0.067,2.0
GIJUVAZ,33.4,-110.769,0.0,2.0
GLADEFL,26.839,-81.124,427.6,6.0
GLEPDCA,34.147,-118.249,1.0,2.0
GOSHEWY,42.065,-104.182,0.0,2.0
GRANTOR,44.387,-118.95,0.0,2.0
GRANTWA,47.322,-119.553,0.0,2.0
GRAYSKY,37.491,-86.258,0.867,2.0
GREENMA,42.596,-72.612,23.767,3.5
GREENMO,37.218,-93.291,0.0,2.0
GRFHOLD,47.924,-97.035,0.1,2.0
GUADATX,29.604,-97.97,0.0,2.0
GUDOCHG,13.476,144.751,17.7,3.5
GWINNGA,33.982,-83.977,0.0,2.0
HAILEID,43.665,-116.682,2.4,2.0
HALLJGA,34.243,-83.816,5.833,2.0
HARDJIA,42.36,-93.097,66.9,3.5
HARHOLD,41.651,-72.604,1.467,2.0
HASHENE,40.927,-98.328,85.633,3.5
HASKLTX,33.176,-99.722,550.467,9.0
HELHOLD,46.593,-111.974,0.0,2.0
HENDENC,35.315,-82.456,35.633,3.5
HERNAFL,28.484,-82.451,0.0,2.0
HICOJFL,27.958,-82.373,0.0,2.0
HILLCMT,48.553,-109.707,3.4,2.0
HLGHOLD,26.178,-97.714,4.167,2.0
HMCHOTX,26.158,-97.675,0.0,2.0
HOUHOLD,29.952,-95.311,41.167,3.5
HOUICDF,29.951,-95.312,881.5,9.0
HOWARMD,39.169,-76.782,60.833,3.5
HRREGVA,36.804,-76.368,452.967,6.0
HSF,26.181,-97.685,97.167,3.5
HUDSONJ,40.73,-74.103,383.533,6.0
INPHOLD,39.766,-86.154,0.633,2.0
IWAHOLD,33.418,-111.837,1.0,2.0
JACKSOR,42.322,-122.879,1.533,2.0
JAXHOLD,30.256,-81.59,0.0,2.0
JEFFECO,39.73,-105.204,2.8,2.0
JEFFEID,43.673,-111.911,4.767,2.0
JEFFEIL,38.315,-88.903,51.8,3.5
JEFFEKS,39.207,-95.311,0.0,2.0
JEFFEMT,46.236,-112.121,2.633,2.0
JEFFENY,43.974,-75.928,0.0,2.0
JEFFETX,30.079,-94.094,0.0,2.0
JENADLA,31.707,-92.151,846.033,9.0
JENNIMO,38.711,-90.267,0.533,2.0
JMHOSFL,25.847,-80.306,1.633,2.0
JOHNSTX,32.375,-97.388,160.3,6.0
JOSEPOR,42.438,-123.319,3.833,2.0
KARNETX,28.883,-97.912,18.733,3.5
KENOSWI,42.593,-87.915,176.6,6.0
KERCOCA,35.653,-119.108,124.933,6.0
KINNETX,29.311,-100.418,0.0,2.0
KITTIWA,46.997,-120.55,0.0,2.0
KLAMCOR,42.222,-121.749,0.633,2.0
KODIAAK,57.791,-152.406,0.0,2.0
KOOTEID,47.702,-116.786,0.0,2.0
KRHUBFL,25.754,-80.489,0.067,2.0
KRO,25.76,-80.497,617.433,9.0
LACKAPA,41.422,-75.648,152.233,6.0
LAKCOMT,47.692,-114.161,0.0,2.0
LANCACA,34.702,-118.233,1129.0,12.0
LANECOR,44.051,-123.09,0.0,2.0
LAPAZAZ,34.146,-114.29,0.0,2.0
LAPLACO,37.248,-107.879,1.767,2.0
LARCOWY,41.135,-104.82,0.233,2.0
LARIMCO,40.564,-105.032,0.833,2.0
LASANCO,37.18,-104.486,0.133,2.0
LAWREPA,40.999,-80.338,0.0,2.0
LAWRESD,44.375,-103.729,0.0,2.0
LEWISMT,46.586,-112.037,0.0,2.0
LIMESTX,31.529,-96.512,0.0,2.0
LINCOMO,38.971,-90.963,6.433,2.0
LINNCOR,44.629,-123.098,0.0,2.0
LINNJIA,41.975,-91.67,8.567,2.0
LIVINNY,42.8,-77.816,0.067,2.0
LKLNDLA,31.34,-92.399,0.0,2.0
LONPDAR,34.542,-91.755,3.533,2.0
LOSCJCA,34.059,-118.231,1.0,2.0
LOSHOLD,34.054,-118.24,95.467,3.5
LOUCOVA,39.075,-77.545,0.0,2.0
LRDICDF,27.529,-99.448,266.1,6.0
LRKNHFL,25.706,-80.293,2.167,2.0
LSFHOLD,26.075,-97.512,1.0,2.0
LSHOSMA,42.3,-71.106,0.0,2.0
LUBBOTX,33.585,-101.843,3.933,2.0
LUNCONM,32.276,-107.777,0.0,2.0
LVGHOLD,36.058,-115.225,4.233,2.0
MABSHOS,41.947,-70.953,0.0,2.0
MACCOMI,42.613,-82.882,2.5,2.0
MADISID,43.827,-111.779,0.067,2.0
MADISNY,43.081,-75.707,0.0,2.0
MAHONOH,41.104,-80.655,10.933,3.5
MAPLEOH,41.415,-81.565,16.067,3.5
MARIOIN,39.766,-86.154,4.133,2.0
MARTIFL,27.176,-80.24,0.0,2.0
MATEWKS,42.613,-71.236,0.0,2.0
MATSHOS,41.901,-71.089,0.0,2.0
MAVERTX,28.719,-100.46,0.0,2.0
MCCDCTX,31.558,-97.134,0.333,2.0
MCCLETX,31.558,-97.133,0.0,2.0
MCFAJAZ,33.446,-112.078,2.167,2.0
MCHENIL,42.337,-88.443,229.033,6.0
MCMEDAZ,33.447,-112.059,0.0,2.0
MEADESD,44.415,-103.516,0.0,2.0
MECKLNC,35.315,-80.841,43.233,3.5
MEDHOLD,42.325,-122.877,0.2,2.0
MEMHOLD,35.158,-89.883,2.8,2.0
MESJACO,39.069,-108.574,0.867,2.0
METROFL,25.715,-80.336,0.0,2.0
MIAHOLD,25.92,-80.155,6.267,2.0
MIDBIMA,42.369,-71.079,0.0,2.0
MIDDLNJ,40.421,-74.489,0.0,2.0
MILHOLD,43.048,-87.908,0.0,2.0
MILLRAR,33.4,-94.023,2.867,2.0
MINERMT,47.192,-114.891,0.0,2.0
MINICID,42.535,-113.792,13.267,3.5
MINNESD,43.578,-96.729,0.0,2.0
MISCOMO,36.923,-89.352,50.133,3.5
MISSOMT,46.883,-114.027,0.0,2.0
MNCOAKC,45.053,-92.831,0.0,2.0
MOFFECO,40.507,-107.559,0.0,2.0
MOHAVAZ,35.192,-114.051,0.0,2.0
MONCJAL,32.379,-86.308,4.033,2.0
MONMONJ,40.268,-74.287,251.267,6.0
MONROFL,24.572,-81.749,0.0,2.0
MONROMI,41.894,-83.394,82.3,3.5
MONRONY,43.152,-77.614,0.0,2.0
MONTGMO,38.98,-91.504,47.6,3.5
MONTGNY,42.953,-74.374,0.0,2.0
MONTGPA,40.159,-75.422,3.633,2.0
MONTGTX,30.336,-95.448,384.333,6.0
MORGACO,40.251,-103.79,0.0,2.0
MORGNMO,38.432,-92.84,34.1,3.5
MOROWOH,40.56,-82.807,65.8,3.5
MOUNTND,48.321,-102.391,0.2,2.0
MSF,25.778,-80.193,1.0,2.0
MTPPDCA,34.059,-118.126,4.167,2.0
MULTNOR,45.563,-122.544,0.0,2.0
MUSSEMT,46.45,-108.542,0.6,2.0
NASSAFL,30.611,-81.631,0.0,2.0
NASSANY,40.728,-73.556,0.0,2.0
NATROWY,42.862,-106.345,1.1,2.0
NAVSOAZ,34.872,-110.155,0.333,2.0
NEJUVNE,41.845,-97.457,0.0,2.0
NGDCTGA,34.295,-83.824,392.333,6.0
NHSPCON,43.227,-71.558,0.0,2.0
NIAGANY,43.18,-78.736,0.0,2.0
NIOBRWY,42.761,-104.451,0.0,2.0
NOBLEMN,43.649,-95.593,4.1,2.0
NOJUVOR,45.61,-121.203,7.167,2.0
NOLVGNV,36.202,-115.12,150.467,6.0
NORCOOR,45.61,-121.203,5.533,2.0
NORFOMA,42.26,-71.209,23.733,3.5
NORHOLD,36.876,-76.223,0.8,2.0
NWREGVA,39.199,-78.146,0.0,2.0
NYBUFFC,42.932,-78.54,0.0,2.0
NYCHOLD,40.64,-74.17,4.8,2.0
OAK,30.821,-92.641,0.867,2.0
OAKHOLD,30.832,-92.637,0.267,2.0
OKANOWA,48.366,-119.582,0.0,2.0
OMAHOLD,41.281,-95.899,0.6,2.0
ONECONY,43.156,-75.377,0.0,2.0
ONONDNY,43.046,-76.146,2.233,2.0
ONTARNY,42.883,-77.212,3.367,2.0
ORANGFL,28.504,-81.416,2.267,2.0
ORANGNY,41.405,-74.357,110.233,6.0
ORLEANY,43.245,-78.192,0.0,2.0
ORLHOLD,28.427,-81.334,3.1,2.0
ORPARLA,29.961,-90.094,44.867,3.5
OTERONM,32.852,-106.008,0.0,2.0
OTROPNM,32.079,-106.278,12.967,3.5
OTRPCNM,32.08,-106.283,967.367,9.0
PALMBFL,26.673,-80.092,0.0,2.0
PAMREVA,37.752,-77.359,7.533,2.0
PARKCMT,45.663,-110.556,0.0,2.0
PARKCWY,44.532,-109.061,0.0,2.0
PARKJCO,39.218,-105.98,5.167,2.0
PASADCA,34.149,-118.145,2.267,2.0
PASSANJ,40.913,-74.174,0.0,2.0
PCSHOLD,31.398,-103.521,7.967,2.0
PEMBIND,48.791,-97.626,0.0,2.0
PENDOWA,48.179,-117.058,0.0,2.0
PENNISD,44.079,-103.221,0.933,2.0
PENOBME,44.801,-68.778,0.0,2.0
PERRYAL,32.634,-87.316,0.0,2.0
PHELPNE,40.439,-99.37,29.433,3.5
PHIHOLD,39.96,-75.165,6.633,2.0
PHILLMT,48.357,-107.878,0.067,2.0
PHOHOLD,33.471,-112.073,88.0,3.5
PIC,26.155,-97.338,797.1,9.0
PIKCOPA,41.389,-75.071,178.3,6.0
PINALAZ,33.041,-111.376,421.267,6.0
PINELFL,27.902,-82.706,2.167,2.0
PISCAME,45.183,-69.224,0.1,2.0
PLATTMO,39.19,-94.684,1.2,2.0
PLATTWY,42.055,-104.953,3.533,2.0
PLYMOMA,41.932,-70.651,217.5,6.0
PMHOSFL,25.885,-80.325,0.167,2.0
PMREGVA,37.321,-78.425,0.0,2.0
POLKCTX,30.698,-95.006,926.4,9.0
POLKJIA,41.654,-93.588,44.4,3.5
POMONCA,34.055,-117.754,2.433,2.0
PONDEMT,48.169,-111.947,0.033,2.0
POOHOLD,45.515,-122.676,11.967,3.5
POTTAIA,41.282,-95.867,46.567,3.5
PROWECO,38.086,-102.619,0.0,2.0
PUEBLCO,38.276,-104.611,1.433,2.0
PWILLVA,38.752,-77.478,0.033,2.0
RAADCMN,44.956,-93.089,61.9,3.5
RAPPSVA,38.318,-77.472,218.5,6.0
RCMHOLD,37.542,-77.434,3.767,2.0
REDETTX,31.396,-103.54,0.0,2.0
REHOSIL,41.865,-87.804,0.0,2.0
REJAITX,31.389,-103.527,0.0,2.0
RICECKS,38.347,-98.224,20.533,3.5
RICHMVA,37.549,-77.419,0.133,2.0
RIVERCA,33.978,-117.374,0.0,2.0
RNDLLTX,35.116,-101.866,9.067,2.0
ROCKIIL,41.509,-90.581,1.633,2.0
ROCKINH,43.012,-71.054,0.0,2.0
ROCKIVA,38.45,-78.87,0.633,2.0
RONKEVA,37.271,-79.947,0.333,2.0
ROSEAMN,48.84,-95.767,0.0,2.0
ROSEBMT,46.266,-106.673,0.0,2.0
ROUTTCO,40.502,-106.86,0.067,2.0
RPCHOLD,44.099,-103.265,0.333,2.0
RRFINWA,47.451,-122.295,0.067,2.0
RSREGVA,37.295,-77.321,0.0,2.0
SAAHOLD,33.749,-117.875,25.367,3.5
SACHOLD,38.578,-121.5,19.0,3.5
SACITCA,33.75,-117.88,216.467,6.0
SACRACA,38.583,-121.497,7.3,2.0
SAJHOLD,18.407,-66.107,12.2,3.5
SANANCA,33.75,-117.881,0.0,2.0
SANJAIL,39.8,-89.643,0.3,2.0
SARJUNE,41.141,-96.039,0.133,2.0
SARPYNE,41.143,-96.042,0.0,2.0
SBDHOLD,34.101,-117.298,27.6,3.5
SBERNCA,34.102,-117.272,0.233,2.0
SCNORCA,37.352,-121.906,105.8,6.0
SCOTTMO,37.097,-89.564,6.967,2.0
SCRUZAZ,31.355,-110.928,0.0,2.0
SDHOSCA,32.619,-117.023,6.3,2.0
SEAHOLD,47.491,-122.291,10.4,3.5
SEBASAR,35.383,-94.425,10.767,3.5
SENECNY,42.15,-77.063,0.0,2.0
SENECOH,41.08,-83.154,118.367,6.0
SFDHOLD,43.549,-96.724,0.867,2.0
SFRHOLD,37.796,-122.402,27.167,3.5
SHACOKS,39.048,-95.672,0.567,2.0
SHAJUKS,39.048,-95.67,0.133,2.0
SHECOVA,38.882,-78.506,0.0,2.0
SHERBMN,45.304,-93.619,149.567,6.0
SHERIMT,48.778,-104.558,0.0,2.0
SHERIWY,44.816,-106.956,0.0,2.0
SITKAAK,57.053,-135.334,0.0,2.0
SLRDCAZ,32.498,-114.778,0.067,2.0
SLSLCUT,40.726,-111.917,1.033,2.0
SMARYMD,38.302,-76.629,0.0,2.0
SNAHOLD,29.522,-98.392,1.0,2.0
SNDCOCA,32.59,-116.921,0.0,2.0
SNDHOLD,32.717,-117.165,27.933,3.5
SNJHOLD,37.239,-121.774,5.833,2.0
SOBAYCA,32.633,-117.078,0.0,2.0
SOLONOH,41.391,-81.44,0.0,2.0
SOMERME,44.789,-69.883,0.0,2.0
SOUTECO,37.133,-107.634,0.0,2.0
SPHOSCA,33.739,-118.307,0.567,2.0
SPMHOLD,44.86,-93.231,1.567,2.0
SRJDFID,42.543,-114.434,0.0,2.0
STCDFTX,28.895,-99.122,1622.7,15.0
STCLAMI,42.942,-82.481,0.0,2.0
STEUBNY,42.35,-77.296,0.067,2.0
STEVEWA,48.543,-117.904,0.0,2.0
STJOSAZ,33.481,-112.079,0.0,2.0
STJOSCA,33.782,-117.864,0.033,2.0
STK,37.951,-121.29,5.9,2.0
STMRYIL,41.903,-87.683,0.0,2.0
STOPDIL,41.899,-87.884,0.0,2.0
STRAFNH,43.219,-70.939,17.033,3.5
STTCJVI,18.34,-64.928,0.167,2.0
STWRTGA,32.037,-84.772,1679.333,15.0
SUFFOMA,42.333,-71.071,274.533,6.0
SUMMIUT,40.721,-111.478,0.0,2.0
SUNNYWA,46.329,-120.023,0.0,2.0
SUSSENJ,41.055,-74.767,23.733,3.5
SWEETWY,41.537,-109.301,0.833,2.0
TELLECO,38.942,-105.154,3.533,2.0
TEMPLCA,34.049,-118.234,0.033,2.0
TENSALA,31.809,-91.397,87.567,3.5
TETONWY,43.478,-110.76,0.7,2.0
TFALLID,42.558,-114.467,0.0,2.0
TGREETX,31.463,-100.44,0.0,2.0
TIOGANY,42.143,-76.266,0.0,2.0
TNWESDF,35.409,-89.55,14.467,3.5
TOOLEMT,48.507,-111.856,0.033,2.0
TOORANM,34.767,-106.018,0.267,2.0
TRICOIL,37.272,-89.175,198.233,6.0
TUCHOLD,32.135,-110.926,19.133,3.5
TULCOOK,36.157,-95.999,151.067,6.0
TXHUNTS,30.722,-95.547,0.0,2.0
UINTAWY,41.269,-110.921,0.0,2.0
UMATCOR,45.674,-118.849,1.033,2.0
UNIONNM,36.448,-103.191,0.0,2.0
USMSDFL,25.778,-80.195,1.633,2.0
USMVT,44.481,-73.214,6.0,2.0
UTAHCUT,40.148,-111.657,149.967,6.0
VALJUTX,29.356,-100.9,0.0,2.0
VALVETX,29.373,-100.848,11.9,3.5
VBHOSTX,26.175,-97.67,0.867,2.0
VENHOLD,34.206,-119.077,11.7,3.5
VENTUCA,34.268,-119.211,0.0,2.0
VIRBEVA,36.753,-76.06,0.0,2.0
VISTACA,33.192,-117.257,0.0,2.0
VNBRNMI,42.233,-83.495,0.0,2.0
VPREGVA,37.222,-76.619,0.0,2.0
VRK,40.728,-74.006,37.333,3.5
VTCHTDN,44.446,-73.205,0.0,2.0
VTDCORR,44.333,-72.752,0.067,2.0
VTSTALB,44.85,-73.132,0.133,2.0
WACLATX,29.424,-98.497,4.267,2.0
WAKECNC,35.778,-78.64,11.333,3.5
WAKULFL,30.196,-84.377,110.333,6.0
WASCONY,43.282,-73.587,0.0,2.0
WASHAWY,44.017,-107.956,0.0,2.0
WASHCUT,37.158,-113.412,16.3,3.5
WASHIAR,36.034,-94.177,0.0,2.0
WASHICO,40.158,-103.192,2.1,2.0
WASHIME,44.716,-67.459,0.1,2.0
WASHOLD,38.881,-77.229,14.8,3.5
WASHONV,39.573,-119.811,23.733,3.5
WASHTMI,42.256,-83.679,0.0,2.0
WAYNEMI,42.388,-83.045,0.0,2.0
WAYNENY,43.067,-77.031,22.933,3.5
WBATOLA,30.501,-91.216,0.0,2.0
WCCBXTX,29.428,-98.508,0.167,2.0
WCCPBFL,26.275,-80.152,637.667,9.0
WEBERUT,41.24,-111.993,90.167,3.5
WESHOLD,33.759,-117.992,0.467,2.0
WILLCTX,26.47,-97.762,1383.467,12.0
WILLITN,35.898,-86.885,0.0,2.0
WILLITX,30.64,-97.68,0.0,2.0
WMHOSCA,34.051,-118.217,0.6,2.0
WMLNDPA,40.305,-79.545,0.0,2.0
WOAKSTX,29.711,-95.401,0.333,2.0
WORCEMD,38.17,-75.376,125.8,6.0
WSTMCCA,33.754,-117.833,0.633,2.0
WTXDFTX,31.167,-105.352,0.0,2.0
WVEASTR,39.438,-77.961,3.467,2.0
WVNORTH,39.923,-80.736,0.0,2.0
WVREGWV,38.352,-81.639,0.0,2.0
WVSCENT,38.312,-81.71,3.067,2.0
WYATTRI,41.893,-71.383,0.0,2.0
YATESNY,42.665,-77.056,0.0,2.0
YAVAPAZ,34.542,-112.466,0.0,2.0
YAVCVAZ,34.611,-111.917,10.567,3.5
YELLOMT,45.755,-108.503,0.0,2.0
YIKIMWA,46.603,-120.508,6.167,2.0
YORCOPA,39.988,-76.664,774.567,9.0
YORCOSC,34.985,-81.204,17.133,3.5
YORKCME,43.454,-70.718,0.0,2.0
YUBAJCA,39.141,-121.587,259.633,6.0
YUMHOLD,32.656,-114.612,0.633,2.0
ZAVCOTX,28.68,-99.827,0.0,2.0
